"Status","Year","Age","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","London","30","30","49080","42490"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","East of England","10","10","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","London","80","75","49100","48410"
"In post","2022","60-64","Department for Education (excl. agencies)","North East (England)","25","20","39840","37100"
"In post","2022","60-64","Department for Education (excl. agencies)","North West (England)","20","20","41870","37100"
"In post","2022","60-64","Department for Education (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","South West (England)","10","5","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","West Midlands (England)","20","20","43080","34630"
"In post","2022","60-64","Department for Education (excl. agencies)","Yorkshire and The Humber","35","30","45680","49860"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","10","10","43440","48370"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","London","95","90","45540","41780"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","10","10","36000","29690"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","10","10","39440","35900"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","35","35","41550","37910"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","35","30","40640","37020"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","15","15","41190","39490"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","20","20","41280","35900"
"In post","2022","60-64","Department for International Trade","London","70","70","44050","38540"
"In post","2022","60-64","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Overseas","10","10","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","15","15","36080","30530"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","London","65","60","51830","53130"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","5","5","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","10","10","44430","39690"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","London","125","110","45980","37660"
"In post","2022","60-64","Department for Transport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","South East (England)","20","20","55410","33350"
"In post","2022","60-64","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","East Midlands (England)","475","365","25690","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","East of England","490","405","28380","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","London","920","790","32690","31060"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","North East (England)","1155","875","26180","21260"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","North West (England)","1945","1525","26630","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Scotland","1135","850","25680","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","South East (England)","810","670","27460","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","South West (England)","635","485","26110","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Unknown","65","55","32370","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Wales","605","455","25600","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","West Midlands (England)","930","720","25670","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","900","665","28260","27570"
"In post","2022","60-64","Department of Health and Social Care (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department of Health and Social Care (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department of Health and Social Care (excl. agencies)","London","65","60","52940","46000"
"In post","2022","60-64","Department of Health and Social Care (excl. agencies)","North East (England)","5","5","[c]","[c]"
"In post","2022","60-64","Department of Health and Social Care (excl. agencies)","North West (England)","5","5","[c]","[c]"
"In post","2022","60-64","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department of Health and Social Care (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department of Health and Social Care (excl. agencies)","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","30","25","47440","42480"
"In post","2022","60-64","Disclosure Scotland","Scotland","25","25","29800","24580"
"In post","2022","60-64","Driver and Vehicle Licensing Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Driver and Vehicle Licensing Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Driver and Vehicle Licensing Agency","Wales","570","415","25790","21840"
"In post","2022","60-64","Driver and Vehicle Licensing Agency","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","Driver and Vehicle Standards Agency","East Midlands (England)","65","60","28800","26780"
"In post","2022","60-64","Driver and Vehicle Standards Agency","East of England","55","50","28190","26830"
"In post","2022","60-64","Driver and Vehicle Standards Agency","London","55","50","32130","30780"
"In post","2022","60-64","Driver and Vehicle Standards Agency","North East (England)","35","30","27050","26780"
"In post","2022","60-64","Driver and Vehicle Standards Agency","North West (England)","75","65","27790","26780"
"In post","2022","60-64","Driver and Vehicle Standards Agency","Scotland","50","45","28800","26830"
"In post","2022","60-64","Driver and Vehicle Standards Agency","South East (England)","90","80","29830","27320"
"In post","2022","60-64","Driver and Vehicle Standards Agency","South West (England)","65","55","30860","27810"
"In post","2022","60-64","Driver and Vehicle Standards Agency","Wales","60","50","29340","26780"
"In post","2022","60-64","Driver and Vehicle Standards Agency","West Midlands (England)","45","35","28070","26780"
"In post","2022","60-64","Driver and Vehicle Standards Agency","Yorkshire and The Humber","65","60","27100","26780"
"In post","2022","60-64","Education and Skills Funding Agency","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","Education and Skills Funding Agency","London","15","15","48020","54400"
"In post","2022","60-64","Education and Skills Funding Agency","North East (England)","5","5","[c]","[c]"
"In post","2022","60-64","Education and Skills Funding Agency","North West (England)","5","5","[c]","[c]"
"In post","2022","60-64","Education and Skills Funding Agency","South West (England)","5","5","[c]","[c]"
"In post","2022","60-64","Education and Skills Funding Agency","West Midlands (England)","30","30","45270","42620"
"In post","2022","60-64","Education and Skills Funding Agency","Yorkshire and The Humber","20","15","42030","37200"
"In post","2022","60-64","Education Scotland","Scotland","30","30","63650","77340"
"In post","2022","60-64","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Estyn","Wales","10","5","[c]","[c]"
"In post","2022","60-64","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
