"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Berkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bexley and Greenwich","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bexley and Greenwich","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bexley and Greenwich","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bexley and Greenwich","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bexley and Greenwich","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bexley and Greenwich","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Birmingham","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Birmingham","Outside London","AO","130","[c]","20570","19930"
"Leaver Dept.","2022","Declared non-disabled","Birmingham","Outside London","EO","155","[c]","25430","25120"
"Leaver Dept.","2022","Declared non-disabled","Birmingham","Outside London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Birmingham","Outside London","G7","35","[c]","52280","50730"
"Leaver Dept.","2022","Declared non-disabled","Birmingham","Outside London","HEO","80","[c]","31500","30730"
"Leaver Dept.","2022","Declared non-disabled","Birmingham","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Birmingham","Outside London","SEO","60","[c]","38410","37290"
"Leaver Dept.","2022","Declared non-disabled","Birmingham","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Blackburn with Darwen","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Blackburn with Darwen","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Blackburn with Darwen","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Blackburn with Darwen","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Blackpool","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Blackpool","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Blackpool","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Blackpool","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Blackpool","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Blackpool","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bradford","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bradford","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bradford","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bradford","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bradford","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Breckland and South Norfolk","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Breckland and South Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Breckland and South Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Breckland and South Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Brent","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Brent","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Brighton and Hove","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Brighton and Hove","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Brighton and Hove","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Brighton and Hove","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bristol, City of","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bristol, City of","Outside London","AO","60","[c]","21290","21260"
"Leaver Dept.","2022","Declared non-disabled","Bristol, City of","Outside London","EO","70","[c]","26110","26350"
"Leaver Dept.","2022","Declared non-disabled","Bristol, City of","Outside London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bristol, City of","Outside London","G7","40","[c]","52010","51130"
"Leaver Dept.","2022","Declared non-disabled","Bristol, City of","Outside London","HEO","85","[c]","31040","30200"
"Leaver Dept.","2022","Declared non-disabled","Bristol, City of","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bristol, City of","Outside London","SEO","50","[c]","39460","39850"
"Leaver Dept.","2022","Declared non-disabled","Bristol, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bromley","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bromley","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bromley","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bromley","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bromley","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Buckinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Buckinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Buckinghamshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Buckinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Buckinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Buckinghamshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Caithness and Sutherland, and Ross and Cromarty","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Calderdale and Kirklees","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Calderdale and Kirklees","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Calderdale and Kirklees","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Calderdale and Kirklees","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Calderdale and Kirklees","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Calderdale and Kirklees","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cambridgeshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cambridgeshire CC","Outside London","AO","45","[c]","21750","21820"
"Leaver Dept.","2022","Declared non-disabled","Cambridgeshire CC","Outside London","EO","35","[c]","25230","25010"
"Leaver Dept.","2022","Declared non-disabled","Cambridgeshire CC","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cambridgeshire CC","Outside London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cambridgeshire CC","Outside London","HEO","35","[c]","31940","30760"
"Leaver Dept.","2022","Declared non-disabled","Cambridgeshire CC","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cambridgeshire CC","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Camden and City of London","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Camden and City of London","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Camden and City of London","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Camden and City of London","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Camden and City of London","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Camden and City of London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Camden and City of London","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","AO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","EO","85","[c]","26880","27400"
"Leaver Dept.","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","HEO","55","[c]","33730","32670"
"Leaver Dept.","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Bedfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Hampshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Hampshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Hampshire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Hampshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Hampshire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Valleys","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire East","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire East","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire East","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire East","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire East","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire West and Chester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire West and Chester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Chorley and West Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Chorley and West Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","City of Edinburgh","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","City of Edinburgh","Outside London","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","City of Edinburgh","Outside London","EO","35","[c]","27790","27570"
"Leaver Dept.","2022","Declared non-disabled","City of Edinburgh","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","City of Edinburgh","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","City of Edinburgh","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","City of Edinburgh","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Clackmannanshire and Fife","Outside London","AO","5","[c]","[c]","[c]"
