"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Policy","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Policy","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Policy","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Revenue Authority","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Cabinet Office (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","AO","15","[c]","20830","21510"
"New entrant CS","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","EO","15","[c]","25600","25460"
"New entrant CS","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","HEO","20","[c]","29870","29750"
"New entrant CS","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Companies House","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Companies House","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Companies House","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Economics","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Economics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Defence Science and Technology Laboratory","Intelligence Analysis","HEO","15","[c]","27120","26520"
"New entrant CS","2022","Analysis","Defence Science and Technology Laboratory","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Defence Science and Technology Laboratory","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Defence Science and Technology Laboratory","Operational Research","HEO","15","[c]","25870","25050"
"New entrant CS","2022","Analysis","Defence Science and Technology Laboratory","Operational Research","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Defence Science and Technology Laboratory","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Defence Science and Technology Laboratory","Science and Engineering","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Defence Science and Technology Laboratory","Science and Engineering","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Defence Science and Technology Laboratory","Science and Engineering","HEO","10","[c]","27270","26030"
"New entrant CS","2022","Analysis","Defence Science and Technology Laboratory","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","HEO","15","[c]","33670","33570"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Economics","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education (excl. agencies)","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education (excl. agencies)","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education (excl. agencies)","Digital, Data and Technology","HEO","10","[c]","33930","32870"
"New entrant CS","2022","Analysis","Department for Education (excl. agencies)","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education (excl. agencies)","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education (excl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Economics","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Economics","HEO","15","[c]","31800","31800"
"New entrant CS","2022","Analysis","Department for International Trade","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Statistics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","EO","10","[c]","27100","27850"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","HEO","10","[c]","30820","30190"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Economics","EO","10","[c]","28670","29970"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Economics","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Economics","HEO","15","[c]","29870","28000"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Social Research","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Social Research","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Statistics","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Economics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Research","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Policy","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Policy","HEO","10","[c]","35870","36650"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Policy","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Social Research","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","AO","40","[c]","22680","21260"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Medicine","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Medicine","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","Other","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","Other","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","Other","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","Other","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","Other","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Prison and Probation Service","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Prison and Probation Service","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Economics","HEO","15","[c]","35480","37610"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Operational Research","HEO","10","[c]","35170","33080"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","HEO","20","[c]","35550","37610"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","HEO","30","[c]","34700","33080"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","HEO","15","[c]","33000","33000"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Statistics","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Statistics","EO","20","[c]","27580","27850"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Statistics","HEO","15","[c]","36570","38000"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
