"Status","Year","Disability","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Psychology","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","South West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","South West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","South West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","North East (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","North West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Northern Ireland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
