"Status","Year","Disability","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Camden and City of London","London","30","30","37650","37640"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","25","25","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","Outside London","15","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","35","35","30940","22750"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","235","225","34280","33000"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Cheshire East","Outside London","50","50","27490","22000"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","City of Edinburgh","Outside London","30","30","30390","23190"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","Outside London","35","35","37710","33000"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","75","65","27740","21170"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Derby","Outside London","20","20","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Devon CC","Outside London","115","105","22940","19680"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Dorset","Outside London","65","60","31820","26800"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","East Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","390","385","30870","28890"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","East Kent","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","Outside London","70","70","28430","26750"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Essex Haven Gateway","Outside London","35","35","36940","27720"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Glasgow City","Outside London","105","100","26580","22330"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Gloucestershire CC","Outside London","40","40","36450","31500"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","London","15","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Herefordshire, County of","Outside London","80","75","27920","22010"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Hertfordshire CC","Outside London","70","65","40430","37810"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","London","50","45","29880","28700"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Isle of Anglesey","Outside London","15","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","25","20","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Lancaster and Wyre","Outside London","90","85","25300","26350"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Outside London","45","45","23260","19010"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Lincolnshire CC","Outside London","100","95","26660","21380"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","Outside London","45","45","27770","23040"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Liverpool","Outside London","30","30","25710","21380"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Medway","Outside London","15","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Mid Lancashire","Outside London","20","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","Outside London","20","20","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","North and West Norfolk","Outside London","55","50","26320","21500"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","North Hampshire","Outside London","70","65","35920","33000"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","North Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","North Yorkshire CC","Outside London","210","205","29300","26670"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Northumberland","Outside London","15","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Overseas","Overseas","265","260","45130","41600"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Oxfordshire CC","Outside London","130","120","33680","33000"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Perth and Kinross, and Stirling","Outside London","55","50","35280","41410"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Peterborough","Outside London","15","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Plymouth","Outside London","155","150","32090","28890"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Portsmouth","Outside London","225","220","34070","33000"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Powys","Outside London","45","40","27120","20970"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Shropshire","Outside London","65","65","30510","26670"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Somerset CC","Outside London","40","35","27710","21170"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","South Ayrshire","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","South Hampshire","Outside London","90","85","30900","32350"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","South Nottinghamshire","Outside London","45","45","33810","31530"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Staffordshire CC","Outside London","110","105","36040","33000"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Suffolk CC","Outside London","160","150","26870","23770"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Telford and Wrekin","Outside London","25","25","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Tyneside","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Unknown","Unknown","40","40","40300","38860"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Wandsworth","London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Warwickshire CC","Outside London","20","20","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","West Cumbria","Outside London","20","20","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","West Essex","Outside London","25","25","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","West Northamptonshire","Outside London","15","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","West Surrey","Outside London","45","45","31620","21830"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Westminster","London","545","540","44850","42200"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","420","405","35460","33000"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","York","Outside London","20","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Birmingham","Outside London","25","25","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Camden and City of London","London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Durham","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Leeds","Outside London","45","45","34440","35330"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Manchester","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Sheffield","Outside London","25","25","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Staffordshire CC","Outside London","20","20","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Tower Hamlets","London","195","195","41880","41750"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Warwickshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Westminster","London","440","435","44510","41750"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","300","290","36280","34250"
"In post","2022","Unknown","National Crime Agency","Bedford","Outside London","25","25","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Belfast","Outside London","85","85","40620","39480"
"In post","2022","Unknown","National Crime Agency","Berkshire","Outside London","80","80","40360","39820"
"In post","2022","Unknown","National Crime Agency","Birmingham","Outside London","290","285","36860","36410"
"In post","2022","Unknown","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","45","45","39050","36410"
"In post","2022","Unknown","National Crime Agency","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Central Hampshire","Outside London","50","50","36220","36410"
"In post","2022","Unknown","National Crime Agency","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Chorley and West Lancashire","Outside London","50","50","36600","36410"
"In post","2022","Unknown","National Crime Agency","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Coventry","Outside London","20","20","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Devon CC","Outside London","40","40","38280","36410"
"In post","2022","Unknown","National Crime Agency","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","East Kent","Outside London","40","40","35910","34340"
"In post","2022","Unknown","National Crime Agency","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Gloucestershire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Heart of Essex","Outside London","30","30","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Hertfordshire CC","Outside London","50","50","38600","36410"
"In post","2022","Unknown","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","40","35","38210","36410"
"In post","2022","Unknown","National Crime Agency","Lambeth","London","1020","1000","43640","40170"
"In post","2022","Unknown","National Crime Agency","Leicestershire CC and Rutland","Outside London","50","50","35950","36740"
"In post","2022","Unknown","National Crime Agency","Lincolnshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Liverpool","Outside London","15","15","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Medway","Outside London","80","75","40770","40060"
"In post","2022","Unknown","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","70","65","41030","39840"
"In post","2022","Unknown","National Crime Agency","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","North Yorkshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Nottingham","Outside London","30","30","37240","35280"
"In post","2022","Unknown","National Crime Agency","Overseas","Overseas","55","55","61170","61100"
"In post","2022","Unknown","National Crime Agency","Sheffield","Outside London","60","60","35160","34140"
"In post","2022","Unknown","National Crime Agency","South Nottinghamshire","Outside London","20","20","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Staffordshire CC","Outside London","30","30","35400","33410"
"In post","2022","Unknown","National Crime Agency","Suffolk CC","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Sunderland","Outside London","60","60","36950","34160"
"In post","2022","Unknown","National Crime Agency","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Wakefield","Outside London","100","95","38150","36410"
"In post","2022","Unknown","National Crime Agency","Warrington","Outside London","815","800","36060","35820"
"In post","2022","Unknown","National Crime Agency","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","West Sussex (North East)","Outside London","40","40","40140","39840"
"In post","2022","Unknown","National Records of Scotland","City of Edinburgh","Outside London","185","175","35820","31540"
"In post","2022","Unknown","National Records of Scotland","Dumfries and Galloway","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","National Records of Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Savings and Investments","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Belfast","Outside London","25","25","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Westminster","London","30","30","51160","47580"
"In post","2022","Unknown","Office for Budget Responsibility","Westminster","London","5","5","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","25","20","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Coventry","Outside London","[c]","[c]","[c]","[c]"
