"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","North East (England)","Tyneside","20","[c]","32050","31990"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","Blackpool","15","[c]","29250","27570"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","East Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","Manchester","15","[c]","36130","31990"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","Wirral","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Leeds","15","[c]","29760","27570"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Sheffield","20","[c]","28420","27570"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","London","Westminster","70","[c]","37320","32790"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Leeds","75","[c]","28890","23690"
"New entrant CS","2022","Finance","Driver and Vehicle Licensing Agency","Wales","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","Wales","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","North East (England)","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","North West (England)","Manchester","15","[c]","37040","32930"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","South West (England)","Bristol, City of","15","[c]","32890","29360"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","West Midlands (England)","Coventry","30","[c]","36220","30830"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","Yorkshire and The Humber","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","Yorkshire and The Humber","Sheffield","10","[c]","37180","36500"
"New entrant CS","2022","Finance","Food Standards Agency","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Government Legal Department","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","North West (England)","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","East of England","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","North East (England)","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","London","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","London","Hackney and Newham","15","[c]","46800","43430"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","London","Westminster","10","[c]","42300","43430"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","North East (England)","Tyneside","15","[c]","32540","33080"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","North West (England)","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Scotland","North Lanarkshire","30","[c]","21250","21250"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Scotland","South Lanarkshire","10","[c]","21250","21250"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","South East (England)","West Sussex (South West)","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Telford and Wrekin","10","[c]","42880","40180"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Leeds","45","[c]","26430","21250"
"New entrant CS","2022","Finance","HM Treasury (excl. agencies)","London","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Treasury (excl. agencies)","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Intellectual Property Office","Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Maritime and Coastguard Agency","South East (England)","Southampton","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Maritime and Coastguard Agency","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Medicines and Healthcare Products Regulatory Agency","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","London","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","South East (England)","Buckinghamshire","10","[c]","31620","34000"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","South East (England)","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","South East (England)","Oxfordshire CC","10","[c]","24610","21170"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","South East (England)","Portsmouth","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","South West (England)","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","West Midlands (England)","Staffordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","London","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Scotland","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Wales","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","North West (England)","Warrington","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","Northern Ireland","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Rail and Road","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Rail and Road","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Public Health England","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Registers of Scotland","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Courts and Tribunals Service","Scotland","City of Edinburgh","15","[c]","32350","28300"
"New entrant CS","2022","Finance","Scottish Prison Service","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Prison Service","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Prison Service","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Serious Fraud Office","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Submarine Delivery Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The Insolvency Service","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The Insolvency Service","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The Insolvency Service","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The Insolvency Service","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The National Archives","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Export Finance","London","Westminster","20","[c]","41090","37180"
"New entrant CS","2022","Finance","UK Health Security Agency","London","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Health Security Agency","London","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Health Security Agency","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Health Security Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Health Security Agency","South West (England)","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Health Security Agency","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Health Security Agency","Yorkshire and The Humber","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Space Agency","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Space Agency","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Statistics Authority","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Statistics Authority","Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Valuation Office Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Valuation Office Agency","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Valuation Office Agency","North East (England)","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Valuation Office Agency","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Valuation Office Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Water Services Regulation Authority","London","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Water Services Regulation Authority","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wilton Park","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Rural Payments Agency","East Midlands (England)","Nottingham","40","[c]","21330","21300"
"New entrant CS","2022","Grants Management","Rural Payments Agency","East of England","Cambridgeshire CC","15","[c]","21560","21300"
"New entrant CS","2022","Grants Management","Rural Payments Agency","North East (England)","Tyneside","140","[c]","21590","21300"
"New entrant CS","2022","Grants Management","Rural Payments Agency","North West (England)","Cheshire East","35","[c]","21410","21300"
"New entrant CS","2022","Grants Management","Rural Payments Agency","North West (England)","East Cumbria","30","[c]","21730","21300"
"New entrant CS","2022","Grants Management","Rural Payments Agency","North West (England)","West Cumbria","100","[c]","21560","21300"
"New entrant CS","2022","Grants Management","Rural Payments Agency","South East (England)","Berkshire","20","[c]","21850","21300"
"New entrant CS","2022","Grants Management","Rural Payments Agency","South West (England)","Bristol, City of","15","[c]","21720","21300"
"New entrant CS","2022","Grants Management","Rural Payments Agency","South West (England)","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Rural Payments Agency","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Rural Payments Agency","West Midlands (England)","Worcestershire CC","50","[c]","21760","21300"
"New entrant CS","2022","Grants Management","Rural Payments Agency","Yorkshire and The Humber","Leeds","25","[c]","22460","21300"
"New entrant CS","2022","Grants Management","Rural Payments Agency","Yorkshire and The Humber","York","45","[c]","21360","21300"
"New entrant CS","2022","Grants Management","The National Archives","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Advisory, Conciliation and Arbitration Service","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Advisory, Conciliation and Arbitration Service","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Advisory, Conciliation and Arbitration Service","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","London","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","London","Westminster","15","[c]","34980","29750"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","North East (England)","Tyneside","65","[c]","22400","21050"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","Scotland","Glasgow City","25","[c]","35100","32000"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","West Midlands (England)","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","Yorkshire and The Humber","York","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Charity Commission","North West (England)","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Companies House","Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Competition and Markets Authority","London","Tower Hamlets","10","[c]","40670","37400"
"New entrant CS","2022","Human Resources","Competition and Markets Authority","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Competition and Markets Authority","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Commercial Service","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Office and Procurator Fiscal Service","Scotland","City of Edinburgh","10","[c]","23330","21050"
"New entrant CS","2022","Human Resources","Crown Prosecution Service","London","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Prosecution Service","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Prosecution Service","North West (England)","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Prosecution Service","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Defence Equipment and Support","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","32340","21000"
"New entrant CS","2022","Human Resources","Defence Science and Technology Laboratory","South West (England)","Wiltshire","20","[c]","32630","26030"
"New entrant CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","London","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education (excl. agencies)","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education (excl. agencies)","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education (excl. agencies)","North East (England)","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education (excl. agencies)","North West (England)","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education (excl. agencies)","West Midlands (England)","Coventry","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education (excl. agencies)","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education (excl. agencies)","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Westminster","20","[c]","40080","32560"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
