"Status","Year","Disability","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Counter Fraud","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Devon","Plymouth","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Dorset and Somerset","Somerset CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","East Wales","Monmouthshire and Newport","35","[c]","33940","32800"
"Leaver CS","2022","Unknown","Digital, Data & Technology","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Eastern Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Greater Manchester","Manchester","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Inner London - East","Tower Hamlets","40","[c]","41560","34550"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Inner London - West","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Inner London - West","Westminster","80","[c]","44500","41750"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Merseyside","Sefton","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Northumberland, and Tyne and Wear","Tyneside","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Outer London - South","Croydon","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Southern Scotland","South Lanarkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","West Midlands","Coventry","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","West Wales and The Valleys","Swansea","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","West Yorkshire","Leeds","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Inner London - East","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Inner London - West","Westminster","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Yorkshire","Leeds","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Hampshire and Isle of Wight","South Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Inner London - East","Lambeth","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Inner London - East","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Inner London - West","Westminster","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Derbyshire and Nottinghamshire","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Inner London - West","Westminster","65","[c]","48870","53050"
"Leaver CS","2022","Unknown","Legal","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","West Midlands","Birmingham","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","West Yorkshire","Leeds","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Bedfordshire and Hertfordshire","Bedford","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","75","[c]","35950","32980"
"Leaver CS","2022","Unknown","No function","Bedfordshire and Hertfordshire","Luton","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Cheshire","Cheshire East","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Cheshire","Warrington","50","[c]","37500","34140"
"Leaver CS","2022","Unknown","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Derbyshire and Nottinghamshire","Derby","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Derbyshire and Nottinghamshire","North Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Derbyshire and Nottinghamshire","Nottingham","60","[c]","27470","22600"
"Leaver CS","2022","Unknown","No function","Derbyshire and Nottinghamshire","South and West Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Derbyshire and Nottinghamshire","South Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Devon","Devon CC","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Devon","Plymouth","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Dorset and Somerset","Dorset","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Dorset and Somerset","Somerset CC","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","East Anglia","Breckland and South Norfolk","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","East Anglia","Cambridgeshire CC","55","[c]","41340","39500"
"Leaver CS","2022","Unknown","No function","East Anglia","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","East Anglia","Norwich and East Norfolk","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","East Anglia","Suffolk CC","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","East Wales","Cardiff and Vale of Glamorgan","60","[c]","24710","21390"
"Leaver CS","2022","Unknown","No function","East Wales","Flintshire and Wrexham","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","East Wales","Monmouthshire and Newport","40","[c]","22240","20370"
"Leaver CS","2022","Unknown","No function","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Eastern Scotland","Angus and Dundee City","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Eastern Scotland","City of Edinburgh","85","[c]","32600","30570"
"Leaver CS","2022","Unknown","No function","Eastern Scotland","Clackmannanshire and Fife","35","[c]","28660","26900"
"Leaver CS","2022","Unknown","No function","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Eastern Scotland","Falkirk","30","[c]","30850","27570"
"Leaver CS","2022","Unknown","No function","Eastern Scotland","Perth and Kinross, and Stirling","45","[c]","29450","27570"
"Leaver CS","2022","Unknown","No function","Eastern Scotland","West Lothian","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Essex","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Essex","Essex Thames Gateway","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Essex","Heart of Essex","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Essex","Southend-on-Sea","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","95","[c]","27970","24240"
"Leaver CS","2022","Unknown","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","105","[c]","30360","22330"
