"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Worcestershire CC","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","York","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","AA/AO","AO","20","[c]","20880","21050"
"Leaver Dept.","2022","York","EO","EO","25","[c]","26190","26670"
"Leaver Dept.","2022","York","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","York","G6/G7","G7","35","[c]","53510","53860"
"Leaver Dept.","2022","York","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","SEO/HEO","HEO","40","[c]","31490","32000"
"Leaver Dept.","2022","York","SEO/HEO","SEO","45","[c]","39780","40170"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","AA/AO","AA","15","[c]","21310","21050"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","AA/AO","AO","80","[c]","23180","22640"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","EO","EO","95","[c]","27190","27230"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","40","[c]","31700","31540"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","30","[c]","54090","46540"
"New entrant CS","2022","Angus and Dundee City","AA/AO","AA","275","[c]","21370","21050"
"New entrant CS","2022","Angus and Dundee City","AA/AO","AO","95","[c]","21850","21260"
"New entrant CS","2022","Angus and Dundee City","EO","EO","220","[c]","27450","27230"
"New entrant CS","2022","Angus and Dundee City","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","SEO/HEO","HEO","65","[c]","32020","31540"
"New entrant CS","2022","Angus and Dundee City","SEO/HEO","SEO","20","[c]","40070","39660"
"New entrant CS","2022","Antrim and Newtownabbey","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","EO","EO","60","[c]","30900","31060"
"New entrant CS","2022","Barking & Dagenham and Havering","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Unknown","Unknown","45","[c]","33200","28690"
"New entrant CS","2022","Barnet","AA/AO","AA","20","[c]","22350","22350"
"New entrant CS","2022","Barnet","AA/AO","AO","70","[c]","24370","23780"
"New entrant CS","2022","Barnet","EO","EO","145","[c]","28390","26880"
"New entrant CS","2022","Barnet","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","G6/G7","G7","15","[c]","54880","52610"
"New entrant CS","2022","Barnet","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","SEO/HEO","HEO","50","[c]","32940","32330"
"New entrant CS","2022","Barnet","SEO/HEO","SEO","30","[c]","40850","40070"
"New entrant CS","2022","Barnet","Unknown","Unknown","60","[c]","31890","27980"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","AA","50","[c]","20890","20890"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","AO","150","[c]","22170","21260"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","EO","EO","75","[c]","27830","27570"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Unknown","Unknown","105","[c]","27650","25480"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","25","[c]","21710","20890"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","95","[c]","21720","21170"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","435","[c]","22800","23000"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","10","[c]","68250","70240"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","55","[c]","55260","55000"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","235","[c]","30430","30660"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","225","[c]","41630","40500"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","225","[c]","33420","28900"
"New entrant CS","2022","Bedford","AA/AO","AA","20","[c]","20200","20890"
"New entrant CS","2022","Bedford","AA/AO","AO","75","[c]","26600","28140"
"New entrant CS","2022","Bedford","EO","EO","35","[c]","26640","27570"
"New entrant CS","2022","Bedford","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Unknown","Unknown","50","[c]","28430","25890"
"New entrant CS","2022","Belfast","AA/AO","AO","210","[c]","21220","21250"
"New entrant CS","2022","Belfast","EO","EO","130","[c]","26230","26590"
"New entrant CS","2022","Belfast","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","G6/G7","G7","20","[c]","52460","52080"
"New entrant CS","2022","Belfast","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","SEO/HEO","HEO","125","[c]","33130","33080"
"New entrant CS","2022","Belfast","SEO/HEO","SEO","25","[c]","39550","40180"
"New entrant CS","2022","Berkshire","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","AA/AO","AO","120","[c]","24980","25540"
"New entrant CS","2022","Berkshire","EO","EO","90","[c]","28990","29290"
"New entrant CS","2022","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","G6/G7","G7","20","[c]","57200","53500"
"New entrant CS","2022","Berkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","SEO/HEO","HEO","40","[c]","32350","30450"
"New entrant CS","2022","Berkshire","SEO/HEO","SEO","25","[c]","42090","40000"
"New entrant CS","2022","Berkshire","Unknown","Unknown","120","[c]","27460","24270"
"New entrant CS","2022","Bexley and Greenwich","AA/AO","AA","50","[c]","23710","24080"
"New entrant CS","2022","Bexley and Greenwich","AA/AO","AO","125","[c]","28500","29020"
"New entrant CS","2022","Bexley and Greenwich","EO","EO","60","[c]","30640","31060"
"New entrant CS","2022","Bexley and Greenwich","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Unknown","Unknown","20","[c]","26760","27060"
"New entrant CS","2022","Birmingham","AA/AO","AA","30","[c]","20200","20890"
"New entrant CS","2022","Birmingham","AA/AO","AO","845","[c]","21360","21250"
"New entrant CS","2022","Birmingham","EO","EO","690","[c]","26850","26590"
"New entrant CS","2022","Birmingham","G6/G7","G6","25","[c]","70070","67520"
"New entrant CS","2022","Birmingham","G6/G7","G7","95","[c]","52150","49320"
"New entrant CS","2022","Birmingham","SCS level","SCS level","15","[c]","108120","110860"
"New entrant CS","2022","Birmingham","SEO/HEO","HEO","300","[c]","32280","33080"
"New entrant CS","2022","Birmingham","SEO/HEO","SEO","160","[c]","38490","38410"
"New entrant CS","2022","Birmingham","Unknown","Unknown","275","[c]","27270","24800"
"New entrant CS","2022","Blackburn with Darwen","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Unknown","Unknown","25","[c]","26580","24800"
"New entrant CS","2022","Blackpool","AA/AO","AO","385","[c]","21260","21260"
"New entrant CS","2022","Blackpool","EO","EO","195","[c]","27550","27570"
"New entrant CS","2022","Blackpool","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","G6/G7","G7","25","[c]","56190","57060"
"New entrant CS","2022","Blackpool","SEO/HEO","HEO","10","[c]","32370","31990"
"New entrant CS","2022","Blackpool","SEO/HEO","SEO","25","[c]","39020","38880"
"New entrant CS","2022","Blackpool","Unknown","Unknown","40","[c]","26320","24800"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","AA/AO","AA","10","[c]","19150","19030"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","AA/AO","AO","10","[c]","21630","20970"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","EO","EO","25","[c]","27160","27570"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","Unknown","80","[c]","26780","24800"
"New entrant CS","2022","Bradford","AA/AO","AO","405","[c]","21240","21250"
"New entrant CS","2022","Bradford","EO","EO","90","[c]","27290","27570"
"New entrant CS","2022","Bradford","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","Unknown","95","[c]","28840","26310"
"New entrant CS","2022","Breckland and South Norfolk","AA/AO","AA","10","[c]","20680","20890"
"New entrant CS","2022","Breckland and South Norfolk","AA/AO","AO","60","[c]","23760","23140"
"New entrant CS","2022","Breckland and South Norfolk","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Brent","EO","EO","60","[c]","30520","31060"
"New entrant CS","2022","Brent","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","SEO/HEO","HEO","15","[c]","32100","31130"
"New entrant CS","2022","Brent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","Unknown","30","[c]","30340","27060"
"New entrant CS","2022","Bridgend and Neath Port Talbot","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","AA/AO","AO","45","[c]","21080","20970"
"New entrant CS","2022","Bridgend and Neath Port Talbot","EO","EO","15","[c]","28850","27570"
"New entrant CS","2022","Bridgend and Neath Port Talbot","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","Unknown","35","[c]","26460","23170"
"New entrant CS","2022","Brighton and Hove","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","AA/AO","AO","25","[c]","22030","20970"
"New entrant CS","2022","Brighton and Hove","EO","EO","10","[c]","26920","26970"
"New entrant CS","2022","Brighton and Hove","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","Unknown","60","[c]","30530","28470"
"New entrant CS","2022","Bristol, City of","AA/AO","AA","30","[c]","19580","19500"
"New entrant CS","2022","Bristol, City of","AA/AO","AO","265","[c]","21360","21260"
"New entrant CS","2022","Bristol, City of","EO","EO","155","[c]","25630","26040"
"New entrant CS","2022","Bristol, City of","G6/G7","G6","20","[c]","64300","62330"
"New entrant CS","2022","Bristol, City of","G6/G7","G7","125","[c]","50140","49500"
"New entrant CS","2022","Bristol, City of","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","SEO/HEO","HEO","250","[c]","30870","30450"
"New entrant CS","2022","Bristol, City of","SEO/HEO","SEO","140","[c]","38020","36570"
"New entrant CS","2022","Bristol, City of","Unknown","Unknown","145","[c]","27190","24090"
"New entrant CS","2022","Bromley","AA/AO","AO","10","[c]","25110","25110"
"New entrant CS","2022","Bromley","EO","EO","20","[c]","30320","31060"
"New entrant CS","2022","Bromley","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","Unknown","90","[c]","32970","31200"
"New entrant CS","2022","Buckinghamshire","AA/AO","AA","20","[c]","21520","21790"
"New entrant CS","2022","Buckinghamshire","AA/AO","AO","90","[c]","25070","28140"
"New entrant CS","2022","Buckinghamshire","EO","EO","40","[c]","26500","27570"
"New entrant CS","2022","Buckinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","SEO/HEO","HEO","35","[c]","32910","35000"
"New entrant CS","2022","Buckinghamshire","SEO/HEO","SEO","15","[c]","39830","40000"
"New entrant CS","2022","Buckinghamshire","Unknown","Unknown","25","[c]","28320","24090"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","AA/AO","AO","30","[c]","21260","21260"
"New entrant CS","2022","Calderdale and Kirklees","EO","EO","85","[c]","27430","27570"
"New entrant CS","2022","Calderdale and Kirklees","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Unknown","Unknown","75","[c]","27440","24800"
"New entrant CS","2022","Cambridgeshire CC","AA/AO","AA","30","[c]","20670","20890"
"New entrant CS","2022","Cambridgeshire CC","AA/AO","AO","140","[c]","23870","22480"
"New entrant CS","2022","Cambridgeshire CC","EO","EO","90","[c]","26500","26350"
"New entrant CS","2022","Cambridgeshire CC","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","G6/G7","G7","15","[c]","53350","53500"
"New entrant CS","2022","Cambridgeshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","SEO/HEO","HEO","45","[c]","33450","33000"
"New entrant CS","2022","Cambridgeshire CC","SEO/HEO","SEO","20","[c]","38910","38200"
"New entrant CS","2022","Cambridgeshire CC","Unknown","Unknown","90","[c]","27300","24800"
"New entrant CS","2022","Camden and City of London","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","AA/AO","AO","65","[c]","24310","23720"
"New entrant CS","2022","Camden and City of London","EO","EO","35","[c]","29210","28230"
"New entrant CS","2022","Camden and City of London","G6/G7","G6","15","[c]","78490","77500"
"New entrant CS","2022","Camden and City of London","G6/G7","G7","20","[c]","63460","61100"
"New entrant CS","2022","Camden and City of London","SEO/HEO","HEO","30","[c]","35990","34260"
"New entrant CS","2022","Camden and City of London","SEO/HEO","SEO","30","[c]","47100","45000"
"New entrant CS","2022","Camden and City of London","Unknown","Unknown","30","[c]","34380","33700"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","AA/AO","AA","30","[c]","20000","19810"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","AA/AO","AO","525","[c]","21290","21250"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","EO","EO","275","[c]","26140","26590"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","G6/G7","G6","10","[c]","67230","67500"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","G6/G7","G7","55","[c]","53320","51730"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","SCS level","SCS level","10","[c]","84860","75110"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","170","[c]","32600","33080"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","80","[c]","41070","40100"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","Unknown","100","[c]","25090","23170"
"New entrant CS","2022","Causeway Coast and Glens","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","AA/AO","AA","10","[c]","19610","19810"
"New entrant CS","2022","Central Bedfordshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","AA/AO","AA","30","[c]","20390","19810"
"New entrant CS","2022","Central Hampshire","AA/AO","AO","110","[c]","23340","21170"
"New entrant CS","2022","Central Hampshire","EO","EO","80","[c]","25360","25390"
"New entrant CS","2022","Central Hampshire","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","G6/G7","G7","50","[c]","51920","49180"
"New entrant CS","2022","Central Hampshire","SEO/HEO","HEO","150","[c]","28440","27010"
"New entrant CS","2022","Central Hampshire","SEO/HEO","SEO","45","[c]","38410","38070"
"New entrant CS","2022","Central Hampshire","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","AA/AO","AO","60","[c]","21330","21260"
"New entrant CS","2022","Central Valleys","EO","EO","150","[c]","27500","27570"
"New entrant CS","2022","Central Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","SEO/HEO","HEO","25","[c]","31790","31210"
"New entrant CS","2022","Central Valleys","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","Unknown","40","[c]","27620","24090"
"New entrant CS","2022","Cheshire East","AA/AO","AA","15","[c]","20740","20890"
"New entrant CS","2022","Cheshire East","AA/AO","AO","120","[c]","21710","21300"
"New entrant CS","2022","Cheshire East","EO","EO","20","[c]","26430","26640"
"New entrant CS","2022","Cheshire East","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","SEO/HEO","HEO","20","[c]","31060","31120"
"New entrant CS","2022","Cheshire East","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","Unknown","40","[c]","26780","25480"
"New entrant CS","2022","Cheshire West and Chester","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","Unknown","55","[c]","25470","24800"
"New entrant CS","2022","Chorley and West Lancashire","AA/AO","AA","30","[c]","20770","20890"
"New entrant CS","2022","Chorley and West Lancashire","AA/AO","AO","140","[c]","23260","23140"
"New entrant CS","2022","Chorley and West Lancashire","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","Unknown","15","[c]","26640","25560"
"New entrant CS","2022","City of Edinburgh","AA/AO","AA","170","[c]","21610","21050"
"New entrant CS","2022","City of Edinburgh","AA/AO","AO","610","[c]","22280","21250"
"New entrant CS","2022","City of Edinburgh","EO","EO","405","[c]","27190","27230"
"New entrant CS","2022","City of Edinburgh","G6/G7","G6","50","[c]","68570","67550"
"New entrant CS","2022","City of Edinburgh","G6/G7","G7","170","[c]","53030","49860"
"New entrant CS","2022","City of Edinburgh","SCS level","SCS level","15","[c]","87550","78810"
"New entrant CS","2022","City of Edinburgh","SEO/HEO","HEO","405","[c]","32280","31540"
"New entrant CS","2022","City of Edinburgh","SEO/HEO","SEO","295","[c]","40920","39660"
"New entrant CS","2022","Clackmannanshire and Fife","AA/AO","AA","15","[c]","20950","20950"
"New entrant CS","2022","Clackmannanshire and Fife","AA/AO","AO","55","[c]","21820","21640"
"New entrant CS","2022","Clackmannanshire and Fife","EO","EO","55","[c]","26850","27570"
"New entrant CS","2022","Clackmannanshire and Fife","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","SEO/HEO","HEO","10","[c]","31860","33000"
"New entrant CS","2022","Clackmannanshire and Fife","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","EO","EO","25","[c]","27320","27570"
"New entrant CS","2022","Conwy and Denbighshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","Unknown","25","[c]","24720","23170"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","AA","15","[c]","19990","19200"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","AO","115","[c]","21550","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","EO","30","[c]","26770","27570"
"New entrant CS","2022","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","HEO","20","[c]","32220","32310"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","SEO","15","[c]","39660","36190"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Unknown","50","[c]","27860","24850"
"New entrant CS","2022","Coventry","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","AA/AO","AO","40","[c]","21430","21260"
"New entrant CS","2022","Coventry","EO","EO","75","[c]","25500","25000"
"New entrant CS","2022","Coventry","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","G6/G7","G7","35","[c]","51750","49860"
"New entrant CS","2022","Coventry","SCS level","SCS level","[c]","[c]","[c]","[c]"
