"Status","Year","Region_ITL1","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Unknown","260","[c]","36610","33570"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AA/AO","Female","Heterosexual / straight","300","[c]","21140","21260"
"Leaver CS","2022","Wales","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AA/AO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AA/AO","Female","Unknown","240","[c]","20660","21010"
"Leaver CS","2022","Wales","AA/AO","Male","Heterosexual / straight","235","[c]","21060","21140"
"Leaver CS","2022","Wales","AA/AO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AA/AO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AA/AO","Male","Unknown","200","[c]","20610","20690"
"Leaver CS","2022","Wales","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","EO","Female","Heterosexual / straight","130","[c]","27110","27570"
"Leaver CS","2022","Wales","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","EO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","EO","Female","Unknown","80","[c]","26490","27570"
"Leaver CS","2022","Wales","EO","Male","Heterosexual / straight","115","[c]","27390","27570"
"Leaver CS","2022","Wales","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","EO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","EO","Male","Unknown","100","[c]","25880","25990"
"Leaver CS","2022","Wales","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6/G7","Female","Heterosexual / straight","35","[c]","60550","60830"
"Leaver CS","2022","Wales","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6/G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6/G7","Male","Heterosexual / straight","60","[c]","62130","60830"
"Leaver CS","2022","Wales","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6/G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Female","Heterosexual / straight","115","[c]","37460","37410"
"Leaver CS","2022","Wales","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Male","Heterosexual / straight","120","[c]","37140","36840"
"Leaver CS","2022","Wales","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Male","Unknown","70","[c]","36020","35170"
"Leaver CS","2022","Wales","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Female","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Female","Heterosexual / straight","300","[c]","20700","21010"
"Leaver CS","2022","West Midlands (England)","AA/AO","Female","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Female","Undeclared","40","[c]","20770","21010"
"Leaver CS","2022","West Midlands (England)","AA/AO","Female","Unknown","265","[c]","20630","20970"
"Leaver CS","2022","West Midlands (England)","AA/AO","Male","Heterosexual / straight","305","[c]","21950","21220"
"Leaver CS","2022","West Midlands (England)","AA/AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Male","Unknown","200","[c]","21350","21010"
"Leaver CS","2022","West Midlands (England)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Female","Heterosexual / straight","280","[c]","26960","27570"
"Leaver CS","2022","West Midlands (England)","EO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Female","Unknown","110","[c]","27220","27570"
"Leaver CS","2022","West Midlands (England)","EO","Male","Heterosexual / straight","170","[c]","27650","27570"
"Leaver CS","2022","West Midlands (England)","EO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Male","Unknown","105","[c]","26320","26710"
"Leaver CS","2022","West Midlands (England)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Female","Heterosexual / straight","60","[c]","58700","54990"
"Leaver CS","2022","West Midlands (England)","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Male","Heterosexual / straight","45","[c]","61180","61100"
"Leaver CS","2022","West Midlands (England)","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Female","Heterosexual / straight","130","[c]","36590","36290"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Female","Unknown","65","[c]","36880","36500"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Male","Heterosexual / straight","120","[c]","38270","36480"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Male","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Female","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Female","Heterosexual / straight","405","[c]","21050","21260"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Female","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Female","Undeclared","45","[c]","21090","21130"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Female","Unknown","270","[c]","20820","21170"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Male","Heterosexual / straight","385","[c]","21990","21260"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Male","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Male","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Male","Unknown","275","[c]","21380","21250"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Female","Heterosexual / straight","310","[c]","26880","27570"
"Leaver CS","2022","Yorkshire and The Humber","EO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Female","Undeclared","45","[c]","26370","26780"
"Leaver CS","2022","Yorkshire and The Humber","EO","Female","Unknown","160","[c]","26840","27570"
"Leaver CS","2022","Yorkshire and The Humber","EO","Male","Heterosexual / straight","235","[c]","27360","27570"
"Leaver CS","2022","Yorkshire and The Humber","EO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Male","Unknown","110","[c]","26940","27570"
"Leaver CS","2022","Yorkshire and The Humber","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Female","Heterosexual / straight","75","[c]","58830","56080"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Male","Heterosexual / straight","60","[c]","60460","59630"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Male","Unknown","55","[c]","58570","56600"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Female","Heterosexual / straight","185","[c]","35760","34340"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Female","Unknown","70","[c]","35180","35740"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Male","Heterosexual / straight","165","[c]","36930","36500"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Male","Unknown","70","[c]","34960","33830"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Female","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Female","Heterosexual / straight","70","[c]","20510","20970"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Male","Heterosexual / straight","40","[c]","20660","21170"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Female","Heterosexual / straight","80","[c]","25850","26520"
"Leaver Dept.","2022","East Midlands (England)","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Male","Heterosexual / straight","45","[c]","26040","27570"
"Leaver Dept.","2022","East Midlands (England)","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Female","Heterosexual / straight","100","[c]","34510","34170"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Male","Heterosexual / straight","45","[c]","33970","33040"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Female","Heterosexual / straight","55","[c]","21720","21820"
"Leaver Dept.","2022","East of England","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Male","Heterosexual / straight","40","[c]","21420","21680"
"Leaver Dept.","2022","East of England","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Female","Heterosexual / straight","80","[c]","26820","26570"
"Leaver Dept.","2022","East of England","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Male","Heterosexual / straight","55","[c]","27240","27570"
"Leaver Dept.","2022","East of England","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Female","Heterosexual / straight","30","[c]","58050","52610"
"Leaver Dept.","2022","East of England","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
