"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Science and Engineering","SEO/HEO","Undeclared","45","[c]","37910","39030"
"Leaver CS","2022","No function","Science and Engineering","SEO/HEO","Unknown","70","[c]","35870","34530"
"Leaver CS","2022","No function","Statistics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Statistics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AA/AO","Heterosexual / straight","130","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AA/AO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","EO","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G6/G7","Heterosexual / straight","80","[c]","61380","58820"
"Leaver CS","2022","No function","Unknown","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SEO/HEO","Heterosexual / straight","155","[c]","39310","40600"
"Leaver CS","2022","No function","Unknown","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SEO/HEO","Unknown","120","[c]","33050","32000"
"Leaver CS","2022","No function","Unknown","Unknown","Heterosexual / straight","170","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Veterinarian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Commercial","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Communications","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Corporate Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Corporate Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Corporate Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Economics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inspector of Education and Training","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inspector of Education and Training","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicine","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","EO","Heterosexual / straight","70","[c]","21460","20580"
"Leaver CS","2022","Project Delivery","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","SEO/HEO","Heterosexual / straight","55","[c]","32500","31120"
"Leaver CS","2022","Project Delivery","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","EO","Heterosexual / straight","50","[c]","25650","26150"
"Leaver CS","2022","Project Delivery","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","G6/G7","Heterosexual / straight","90","[c]","58660","56360"
"Leaver CS","2022","Project Delivery","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","SEO/HEO","Heterosexual / straight","225","[c]","36350","36490"
"Leaver CS","2022","Project Delivery","Project Delivery","SEO/HEO","LGBO","10","[c]","[c]","[c]"
