"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Legal","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","South East (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Wales","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Wales","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","East Midlands (England)","AA/AO","795","[c]","21820","21260"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","East Midlands (England)","EO","265","[c]","26730","27570"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","East Midlands (England)","SEO/HEO","50","[c]","33840","33080"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","East Midlands (England)","Unknown","290","[c]","27680","24770"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","East of England","AA/AO","680","[c]","23630","23140"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","East of England","EO","285","[c]","27820","27570"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","East of England","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","East of England","SEO/HEO","35","[c]","35800","34730"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","East of England","Unknown","415","[c]","27850","24800"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","AA/AO","555","[c]","25860","25110"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","EO","820","[c]","29700","31060"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","G6/G7","90","[c]","57240","53680"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","SEO/HEO","355","[c]","37000","36040"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","Unknown","535","[c]","34500","30600"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","North East (England)","AA/AO","960","[c]","21480","21260"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","North East (England)","EO","285","[c]","26850","27570"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","North East (England)","SEO/HEO","55","[c]","32280","32410"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","North East (England)","Unknown","295","[c]","27890","24800"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","North West (England)","AA/AO","1670","[c]","21380","21260"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","North West (England)","EO","650","[c]","27110","27570"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","North West (England)","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","North West (England)","SEO/HEO","130","[c]","34410","33080"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","North West (England)","Unknown","570","[c]","27550","24800"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Northern Ireland","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Northern Ireland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Northern Ireland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Scotland","AA/AO","905","[c]","21260","21250"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Scotland","EO","375","[c]","26950","27570"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Scotland","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Scotland","SEO/HEO","110","[c]","38240","31580"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","South East (England)","AA/AO","1025","[c]","24380","24250"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","South East (England)","EO","285","[c]","27350","27570"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","South East (England)","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","South East (England)","SEO/HEO","80","[c]","33560","32330"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","South East (England)","Unknown","460","[c]","28800","24800"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","South West (England)","AA/AO","620","[c]","21750","21260"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","South West (England)","EO","145","[c]","26380","27130"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","South West (England)","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","South West (England)","SEO/HEO","105","[c]","33390","32370"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","South West (England)","Unknown","385","[c]","27280","24800"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","AA/AO","50","[c]","21390","21260"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Wales","AA/AO","860","[c]","21050","21260"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Wales","EO","265","[c]","26830","27570"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Wales","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Wales","SEO/HEO","80","[c]","34560","33080"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Wales","Unknown","205","[c]","25780","23170"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","West Midlands (England)","AA/AO","850","[c]","21680","21260"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","West Midlands (England)","EO","480","[c]","27100","27570"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","West Midlands (England)","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","West Midlands (England)","SEO/HEO","90","[c]","33930","33080"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","West Midlands (England)","Unknown","415","[c]","27530","24730"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","AA/AO","815","[c]","21750","21260"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","EO","380","[c]","27180","27570"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","G6/G7","35","[c]","56230","53360"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","SEO/HEO","125","[c]","35150","33080"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","Unknown","420","[c]","27970","24800"
"New entrant CS","2022","Declared non-disabled","Operational Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","South East (England)","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","East Midlands (England)","AA/AO","90","[c]","20930","21260"
"New entrant CS","2022","Declared non-disabled","Other","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","East of England","AA/AO","50","[c]","21960","21260"
"New entrant CS","2022","Declared non-disabled","Other","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","London","EO","180","[c]","27030","26950"
"New entrant CS","2022","Declared non-disabled","Other","London","G6/G7","40","[c]","63250","60000"
"New entrant CS","2022","Declared non-disabled","Other","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","London","SEO/HEO","65","[c]","36360","36000"
"New entrant CS","2022","Declared non-disabled","Other","North East (England)","AA/AO","75","[c]","21250","21260"
"New entrant CS","2022","Declared non-disabled","Other","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","North West (England)","AA/AO","50","[c]","21260","21260"
"New entrant CS","2022","Declared non-disabled","Other","North West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Scotland","AA/AO","70","[c]","20440","21260"
"New entrant CS","2022","Declared non-disabled","Other","Scotland","EO","65","[c]","24980","23450"
"New entrant CS","2022","Declared non-disabled","Other","Scotland","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Scotland","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","South East (England)","AA/AO","65","[c]","21020","21170"
"New entrant CS","2022","Declared non-disabled","Other","South East (England)","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","South East (England)","SEO/HEO","30","[c]","33550","33000"
"New entrant CS","2022","Declared non-disabled","Other","South West (England)","AA/AO","75","[c]","20670","21170"
"New entrant CS","2022","Declared non-disabled","Other","South West (England)","EO","70","[c]","23210","22700"
"New entrant CS","2022","Declared non-disabled","Other","South West (England)","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","South West (England)","SEO/HEO","120","[c]","32120","32780"
"New entrant CS","2022","Declared non-disabled","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Wales","AA/AO","35","[c]","21010","21260"
"New entrant CS","2022","Declared non-disabled","Other","Wales","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Wales","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Wales","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","West Midlands (England)","AA/AO","55","[c]","21210","21260"
"New entrant CS","2022","Declared non-disabled","Other","West Midlands (England)","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Yorkshire and The Humber","AA/AO","65","[c]","21120","21260"
"New entrant CS","2022","Declared non-disabled","Other","Yorkshire and The Humber","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Wales","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Wales","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
