"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Tax","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","Outside London","AA/AO","35","25","21600","21250"
"In post","2022","Communications","Tax","Outside London","EO","1765","1710","26800","26820"
"In post","2022","Communications","Tax","Outside London","G6/G7","30","30","54910","55210"
"In post","2022","Communications","Tax","Outside London","SEO/HEO","665","650","33900","33370"
"In post","2022","Communications","Unknown","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Communications","Unknown","London","EO","30","30","27730","27500"
"In post","2022","Communications","Unknown","London","G6/G7","150","145","60180","58230"
"In post","2022","Communications","Unknown","London","SCS level","25","25","92880","83110"
"In post","2022","Communications","Unknown","London","SEO/HEO","150","150","39260","40600"
"In post","2022","Communications","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Outside London","EO","85","85","26530","26590"
"In post","2022","Communications","Unknown","Outside London","G6/G7","15","15","55240","55210"
"In post","2022","Communications","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Outside London","SEO/HEO","85","80","34880","33080"
"In post","2022","Communications","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","London","AA/AO","375","325","24600","25110"
"In post","2022","Counter Fraud","Counter Fraud","London","EO","440","405","31120","31060"
"In post","2022","Counter Fraud","Counter Fraud","London","G6/G7","105","100","63450","62790"
"In post","2022","Counter Fraud","Counter Fraud","London","SCS level","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","London","SEO/HEO","300","290","38640","38450"
"In post","2022","Counter Fraud","Counter Fraud","Outside London","AA/AO","1080","920","21820","21260"
"In post","2022","Counter Fraud","Counter Fraud","Outside London","EO","3050","2725","27810","27570"
"In post","2022","Counter Fraud","Counter Fraud","Outside London","G6/G7","60","60","53660","52150"
"In post","2022","Counter Fraud","Counter Fraud","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Outside London","SEO/HEO","965","915","34500","33180"
"In post","2022","Counter Fraud","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Intelligence Analysis","London","EO","20","20","30920","30750"
"In post","2022","Counter Fraud","Intelligence Analysis","London","G6/G7","15","15","64270","62120"
"In post","2022","Counter Fraud","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Intelligence Analysis","London","SEO/HEO","50","50","40010","37930"
"In post","2022","Counter Fraud","Intelligence Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Intelligence Analysis","Outside London","EO","35","35","27020","26590"
"In post","2022","Counter Fraud","Intelligence Analysis","Outside London","G6/G7","20","15","57110","55210"
"In post","2022","Counter Fraud","Intelligence Analysis","Outside London","SEO/HEO","105","100","36160","33370"
"In post","2022","Counter Fraud","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","Outside London","SEO/HEO","15","15","37150","35980"
"In post","2022","Counter Fraud","Legal","London","AA/AO","25","25","25770","26400"
"In post","2022","Counter Fraud","Legal","London","EO","345","330","31500","31020"
"In post","2022","Counter Fraud","Legal","London","G6/G7","70","70","63780","62120"
"In post","2022","Counter Fraud","Legal","London","SCS level","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Legal","London","SEO/HEO","515","505","39950","37930"
"In post","2022","Counter Fraud","Legal","Outside London","AA/AO","190","160","21660","21250"
"In post","2022","Counter Fraud","Legal","Outside London","EO","1005","955","27240","26820"
"In post","2022","Counter Fraud","Legal","Outside London","G6/G7","105","105","56480","55210"
"In post","2022","Counter Fraud","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Legal","Outside London","SEO/HEO","1135","1090","35250","33370"
"In post","2022","Counter Fraud","Operational Delivery","London","AA/AO","165","145","25160","25110"
"In post","2022","Counter Fraud","Operational Delivery","London","EO","175","160","31320","31020"
"In post","2022","Counter Fraud","Operational Delivery","London","G6/G7","55","50","62100","62120"
"In post","2022","Counter Fraud","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Delivery","London","SEO/HEO","170","160","39890","37930"
"In post","2022","Counter Fraud","Operational Delivery","Outside London","AA/AO","850","745","21440","21260"
"In post","2022","Counter Fraud","Operational Delivery","Outside London","EO","1185","1090","27270","26820"
"In post","2022","Counter Fraud","Operational Delivery","Outside London","G6/G7","135","130","58000","55210"
"In post","2022","Counter Fraud","Operational Delivery","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Operational Delivery","Outside London","SEO/HEO","1155","1085","35300","33370"
"In post","2022","Counter Fraud","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","London","AA/AO","15","10","26240","26400"
"In post","2022","Counter Fraud","Other","London","EO","20","20","32160","32020"
"In post","2022","Counter Fraud","Other","London","G6/G7","20","15","65530","64100"
"In post","2022","Counter Fraud","Other","London","SEO/HEO","20","20","41170","40910"
"In post","2022","Counter Fraud","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Outside London","EO","60","50","27650","26820"
"In post","2022","Counter Fraud","Other","Outside London","G6/G7","85","80","58130","55210"
"In post","2022","Counter Fraud","Other","Outside London","SEO/HEO","105","95","36760","35980"
"In post","2022","Counter Fraud","Tax","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","London","EO","75","70","31880","31020"
"In post","2022","Counter Fraud","Tax","London","G6/G7","100","95","65990","62120"
"In post","2022","Counter Fraud","Tax","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","London","SEO/HEO","175","165","40700","38990"
"In post","2022","Counter Fraud","Tax","Outside London","AA/AO","15","10","21570","21250"
"In post","2022","Counter Fraud","Tax","Outside London","EO","335","305","27440","26820"
"In post","2022","Counter Fraud","Tax","Outside London","G6/G7","460","435","58430","55210"
"In post","2022","Counter Fraud","Tax","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Outside London","SEO/HEO","740","700","36260","33430"
"In post","2022","Counter Fraud","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","London","EO","120","120","30320","30750"
"In post","2022","Counter Fraud","Unknown","London","G6/G7","60","55","58760","58600"
"In post","2022","Counter Fraud","Unknown","London","SCS level","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","London","SEO/HEO","115","115","38020","37610"
"In post","2022","Counter Fraud","Unknown","Outside London","AA/AO","30","30","21260","21250"
"In post","2022","Counter Fraud","Unknown","Outside London","EO","305","300","26730","26590"
"In post","2022","Counter Fraud","Unknown","Outside London","G6/G7","15","15","55100","52080"
"In post","2022","Counter Fraud","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Outside London","SEO/HEO","130","130","34520","33370"
"In post","2022","Counter Fraud","Unknown","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Operational Delivery","London","AA/AO","275","235","25890","26400"
"In post","2022","Debt","Operational Delivery","London","EO","125","115","31820","32550"
"In post","2022","Debt","Operational Delivery","London","G6/G7","10","10","72660","62520"
"In post","2022","Debt","Operational Delivery","London","SEO/HEO","30","30","40660","40910"
"In post","2022","Debt","Operational Delivery","Outside London","AA/AO","2015","1780","21540","21250"
"In post","2022","Debt","Operational Delivery","Outside London","EO","630","575","27260","26820"
"In post","2022","Debt","Operational Delivery","Outside London","G6/G7","30","30","58050","55210"
"In post","2022","Debt","Operational Delivery","Outside London","SEO/HEO","220","205","35290","33370"
"In post","2022","Debt","Other","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Debt","Other","Outside London","AA/AO","1995","1690","21160","21260"
"In post","2022","Debt","Other","Outside London","EO","340","295","27600","27570"
"In post","2022","Debt","Other","Outside London","SEO/HEO","95","85","32900","31990"
"In post","2022","Debt","Other","Unknown","AA/AO","60","45","24520","25110"
"In post","2022","Debt","Other","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Debt","Other","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Tax","London","AA/AO","30","25","25440","25330"
"In post","2022","Debt","Tax","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Tax","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Tax","Outside London","AA/AO","730","700","21250","21250"
"In post","2022","Debt","Tax","Outside London","EO","80","80","26480","26590"
"In post","2022","Debt","Tax","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Tax","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Debt","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Unknown","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Unknown","Outside London","AA/AO","70","65","21300","21250"
"In post","2022","Debt","Unknown","Outside London","EO","25","25","26490","26820"
"In post","2022","Debt","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Commercial","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Commercial","Outside London","SEO/HEO","10","10","35700","36820"
"In post","2022","Digital, Data & Technology","Communications","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Communications","London","SEO/HEO","15","15","37540","40230"
"In post","2022","Digital, Data & Technology","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
