"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Geography","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Geography","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Geography","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Inspector of Education and Training","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Inspector of Education and Training","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","Outside London","EO","[c]","[c]","[c]","[c]"
