"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Property","Department for Education (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Education (excl. agencies)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Education (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Education (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Work and Pensions (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Work and Pensions (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Work and Pensions (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Work and Pensions (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Work and Pensions (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Work and Pensions (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Work and Pensions (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department of Health and Social Care (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department of Health and Social Care (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department of Health and Social Care (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department of Health and Social Care (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department of Health and Social Care (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department of Health and Social Care (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Driver and Vehicle Licensing Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Driver and Vehicle Licensing Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Driver and Vehicle Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Driver and Vehicle Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Driver and Vehicle Standards Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Driver and Vehicle Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Government Property Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Government Property Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Government Property Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Government Property Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Government Property Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Government Property Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Government Property Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Government Property Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Government Property Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Government Property Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Ministry of Defence (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Public Health England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Valuation Office Agency","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Valuation Office Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Valuation Office Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Valuation Office Agency","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Valuation Office Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Valuation Office Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Valuation Office Agency","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Valuation Office Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Valuation Office Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Valuation Office Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Valuation Office Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Companies House","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Companies House","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Companies House","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Crown Prosecution Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Crown Prosecution Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Crown Prosecution Service","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Defence Equipment and Support","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Defence Equipment and Support","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Defence Equipment and Support","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Defence Science and Technology Laboratory","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Defence Science and Technology Laboratory","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Education (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Education (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Education (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Work and Pensions (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Work and Pensions (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Driver and Vehicle Standards Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Driver and Vehicle Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","FCDO Services","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","FCDO Services","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","HM Prison and Probation Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","HM Prison and Probation Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","HM Prison and Probation Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","HM Prison and Probation Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","HM Prison and Probation Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","HM Prison and Probation Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","National Crime Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Serious Fraud Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Serious Fraud Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Serious Fraud Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Serious Fraud Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Animal and Plant Health Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Animal and Plant Health Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Commercial Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Commercial Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Commercial Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","EO","Heterosexual / straight","55","[c]","28180","27570"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","Heterosexual / straight","30","[c]","35100","34240"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
