"Status","Year","Age","Disability","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Unknown","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Outside London","G7","55","[c]","51980","49860"
"New entrant CS","2022","20-29","Unknown","Outside London","HEO","870","[c]","30840","30730"
"New entrant CS","2022","20-29","Unknown","Outside London","SEO","215","[c]","39040","38340"
"New entrant CS","2022","20-29","Unknown","Outside London","Unknown","655","[c]","23820","23170"
"New entrant CS","2022","20-29","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","HEO","65","[c]","28630","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","135","[c]","20640","16190"
"New entrant CS","2022","30-39","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","London","EO","45","[c]","29480","30750"
"New entrant CS","2022","30-39","Declared disabled","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","London","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","London","HEO","55","[c]","33940","33210"
"New entrant CS","2022","30-39","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","London","SEO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Outside London","AA","40","[c]","20350","20890"
"New entrant CS","2022","30-39","Declared disabled","Outside London","AO","265","[c]","21750","21260"
"New entrant CS","2022","30-39","Declared disabled","Outside London","EO","215","[c]","26760","27570"
"New entrant CS","2022","30-39","Declared disabled","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Outside London","G7","35","[c]","50890","49960"
"New entrant CS","2022","30-39","Declared disabled","Outside London","HEO","120","[c]","32190","32190"
"New entrant CS","2022","30-39","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Outside London","SEO","80","[c]","38980","38340"
"New entrant CS","2022","30-39","Declared disabled","Outside London","Unknown","160","[c]","25610","24800"
"New entrant CS","2022","30-39","Declared disabled","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","London","AO","120","[c]","26420","25110"
"New entrant CS","2022","30-39","Declared non-disabled","London","EO","355","[c]","29470","30750"
"New entrant CS","2022","30-39","Declared non-disabled","London","G6","70","[c]","67580","65440"
"New entrant CS","2022","30-39","Declared non-disabled","London","G7","325","[c]","54510","54070"
"New entrant CS","2022","30-39","Declared non-disabled","London","HEO","335","[c]","34500","34020"
"New entrant CS","2022","30-39","Declared non-disabled","London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","London","SEO","280","[c]","41650","41750"
"New entrant CS","2022","30-39","Declared non-disabled","London","Unknown","115","[c]","32950","30200"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","AA","305","[c]","20770","20890"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","AO","2435","[c]","22270","21260"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","EO","1800","[c]","26840","27230"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","G6","55","[c]","66150","65280"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","G7","450","[c]","51190","49860"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","HEO","1040","[c]","31890","31990"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","SEO","710","[c]","39550","39390"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","Unknown","750","[c]","27260","24800"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Outside London","AO","100","[c]","21680","21260"
"New entrant CS","2022","30-39","Undeclared","Outside London","EO","95","[c]","26610","27570"
"New entrant CS","2022","30-39","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Outside London","HEO","60","[c]","31810","31600"
"New entrant CS","2022","30-39","Undeclared","Outside London","SEO","40","[c]","39180","38650"
"New entrant CS","2022","30-39","Undeclared","Outside London","Unknown","40","[c]","26410","24800"
"New entrant CS","2022","30-39","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","AO","130","[c]","27340","26450"
"New entrant CS","2022","30-39","Unknown","London","EO","250","[c]","29710","28650"
"New entrant CS","2022","30-39","Unknown","London","G6","65","[c]","68580","66230"
"New entrant CS","2022","30-39","Unknown","London","G7","185","[c]","57480","55130"
"New entrant CS","2022","30-39","Unknown","London","HEO","245","[c]","34470","34260"
"New entrant CS","2022","30-39","Unknown","London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","SEO","200","[c]","41580","40650"
"New entrant CS","2022","30-39","Unknown","London","Unknown","65","[c]","30880","27980"
"New entrant CS","2022","30-39","Unknown","Outside London","AA","300","[c]","21010","20890"
"New entrant CS","2022","30-39","Unknown","Outside London","AO","1435","[c]","22190","21260"
"New entrant CS","2022","30-39","Unknown","Outside London","EO","1100","[c]","26530","26590"
"New entrant CS","2022","30-39","Unknown","Outside London","G6","55","[c]","68590","65740"
"New entrant CS","2022","30-39","Unknown","Outside London","G7","275","[c]","53990","52050"
"New entrant CS","2022","30-39","Unknown","Outside London","HEO","575","[c]","31940","31540"
"New entrant CS","2022","30-39","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Outside London","SEO","440","[c]","39280","39560"
"New entrant CS","2022","30-39","Unknown","Outside London","Unknown","705","[c]","26410","24800"
"New entrant CS","2022","30-39","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","70","[c]","21120","16190"
"New entrant CS","2022","40-49","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","EO","35","[c]","30910","31060"
"New entrant CS","2022","40-49","Declared disabled","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Unknown","40","[c]","37170","36580"
"New entrant CS","2022","40-49","Declared disabled","Outside London","AA","30","[c]","21180","20890"
"New entrant CS","2022","40-49","Declared disabled","Outside London","AO","185","[c]","21810","21260"
"New entrant CS","2022","40-49","Declared disabled","Outside London","EO","150","[c]","27080","27570"
"New entrant CS","2022","40-49","Declared disabled","Outside London","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Outside London","G7","45","[c]","52210","49860"
"New entrant CS","2022","40-49","Declared disabled","Outside London","HEO","90","[c]","32160","32000"
"New entrant CS","2022","40-49","Declared disabled","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Outside London","SEO","65","[c]","39100","38180"
"New entrant CS","2022","40-49","Declared disabled","Outside London","Unknown","220","[c]","30290","28200"
"New entrant CS","2022","40-49","Declared disabled","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","London","AO","75","[c]","26250","25110"
"New entrant CS","2022","40-49","Declared non-disabled","London","EO","175","[c]","29410","30750"
"New entrant CS","2022","40-49","Declared non-disabled","London","G6","65","[c]","68950","66400"
"New entrant CS","2022","40-49","Declared non-disabled","London","G7","180","[c]","55340","53890"
"New entrant CS","2022","40-49","Declared non-disabled","London","HEO","130","[c]","34480","34260"
"New entrant CS","2022","40-49","Declared non-disabled","London","SCS level","40","[c]","96040","93610"
"New entrant CS","2022","40-49","Declared non-disabled","London","SEO","145","[c]","42530","41750"
"New entrant CS","2022","40-49","Declared non-disabled","London","Unknown","115","[c]","38060","36580"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","AA","225","[c]","20920","20890"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","AO","1460","[c]","22050","21260"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","EO","1150","[c]","26870","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","G6","100","[c]","66210","65280"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","G7","425","[c]","53290","51730"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","HEO","595","[c]","32050","31990"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","SCS level","35","[c]","83410","77910"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","SEO","540","[c]","40470","39750"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","Unknown","745","[c]","31790","28200"
"New entrant CS","2022","40-49","Declared non-disabled","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","AO","65","[c]","21830","21260"
"New entrant CS","2022","40-49","Undeclared","Outside London","EO","55","[c]","27120","27570"
"New entrant CS","2022","40-49","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","SEO","30","[c]","40790","39150"
"New entrant CS","2022","40-49","Undeclared","Outside London","Unknown","50","[c]","32440","28620"
"New entrant CS","2022","40-49","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","London","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","London","AO","65","[c]","26390","25480"
"New entrant CS","2022","40-49","Unknown","London","EO","145","[c]","29130","28650"
"New entrant CS","2022","40-49","Unknown","London","G6","45","[c]","70520","66330"
"New entrant CS","2022","40-49","Unknown","London","G7","120","[c]","57370","55000"
"New entrant CS","2022","40-49","Unknown","London","HEO","105","[c]","34210","34260"
"New entrant CS","2022","40-49","Unknown","London","SCS level","40","[c]","98360","84460"
"New entrant CS","2022","40-49","Unknown","London","SEO","95","[c]","41500","41750"
"New entrant CS","2022","40-49","Unknown","London","Unknown","75","[c]","35950","35700"
"New entrant CS","2022","40-49","Unknown","Outside London","AA","210","[c]","20770","20890"
"New entrant CS","2022","40-49","Unknown","Outside London","AO","755","[c]","22150","21260"
"New entrant CS","2022","40-49","Unknown","Outside London","EO","595","[c]","26700","26590"
"New entrant CS","2022","40-49","Unknown","Outside London","G6","95","[c]","69370","65280"
"New entrant CS","2022","40-49","Unknown","Outside London","G7","245","[c]","53970","51300"
"New entrant CS","2022","40-49","Unknown","Outside London","HEO","320","[c]","32250","31590"
"New entrant CS","2022","40-49","Unknown","Outside London","SCS level","35","[c]","106660","93650"
"New entrant CS","2022","40-49","Unknown","Outside London","SEO","265","[c]","40240","39660"
"New entrant CS","2022","40-49","Unknown","Outside London","Unknown","580","[c]","29380","28200"
"New entrant CS","2022","40-49","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Overseas","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","Unknown","60","[c]","35630","33700"
"New entrant CS","2022","50-59","Declared disabled","Outside London","AA","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Outside London","AO","170","[c]","21490","21260"
"New entrant CS","2022","50-59","Declared disabled","Outside London","EO","165","[c]","27190","27570"
"New entrant CS","2022","50-59","Declared disabled","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Outside London","G7","40","[c]","52610","50140"
"New entrant CS","2022","50-59","Declared disabled","Outside London","HEO","45","[c]","31380","31660"
"New entrant CS","2022","50-59","Declared disabled","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Outside London","SEO","30","[c]","39880","39300"
"New entrant CS","2022","50-59","Declared disabled","Outside London","Unknown","320","[c]","30020","28200"
"New entrant CS","2022","50-59","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","London","AO","65","[c]","25510","23990"
"New entrant CS","2022","50-59","Declared non-disabled","London","EO","130","[c]","29590","30750"
"New entrant CS","2022","50-59","Declared non-disabled","London","G6","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","London","G7","90","[c]","56110","54850"
"New entrant CS","2022","50-59","Declared non-disabled","London","HEO","70","[c]","34900","35030"
"New entrant CS","2022","50-59","Declared non-disabled","London","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","London","SEO","90","[c]","43580","41750"
"New entrant CS","2022","50-59","Declared non-disabled","London","Unknown","125","[c]","37910","34650"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","AA","245","[c]","20780","20890"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","AO","1140","[c]","21760","21260"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","EO","810","[c]","27030","27570"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","G6","70","[c]","67310","65280"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","G7","280","[c]","54020","50470"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","HEO","380","[c]","32130","32000"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","SEO","360","[c]","40880","40000"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","Unknown","780","[c]","30570","28200"
"New entrant CS","2022","50-59","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","AO","70","[c]","21570","21260"
"New entrant CS","2022","50-59","Undeclared","Outside London","EO","45","[c]","27550","27570"
