"Status","Year","Ethnicity","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Mixed","Department of Health and Social Care","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department of Health and Social Care","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department of Health and Social Care","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department of Health and Social Care","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department of Health and Social Care","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Estyn","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Estyn","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","East Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Greater Manchester","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Inner London - East","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Merseyside","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Outer London - South","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","West Midlands","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","Inner London - West","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Derbyshire and Nottinghamshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","East Anglia","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","East Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Greater Manchester","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Inner London - East","London","40","[c]","33650","32000"
"New entrant CS","2022","Mixed","Ministry of Justice","Inner London - West","London","35","[c]","34190","30520"
"New entrant CS","2022","Mixed","Ministry of Justice","Kent","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Merseyside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Outer London - East and North East","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Outer London - South","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Outer London - West and North West","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Surrey, East and West Sussex","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","West Midlands","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","West Yorkshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Inner London - East","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
