"Status","Year","Age","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Tees Valley and Durham","Outside London","SEO/HEO","55","[c]","30590","29360"
"New entrant CS","2022","20-29","Tees Valley and Durham","Outside London","Unknown","55","[c]","23380","23170"
"New entrant CS","2022","20-29","Unknown","Unknown","AA/AO","50","[c]","20700","20970"
"New entrant CS","2022","20-29","Unknown","Unknown","EO","55","[c]","27840","27570"
"New entrant CS","2022","20-29","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","SEO/HEO","100","[c]","30180","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","145","[c]","20680","16190"
"New entrant CS","2022","20-29","West Central Scotland","Outside London","AA/AO","595","[c]","21390","21260"
"New entrant CS","2022","20-29","West Central Scotland","Outside London","EO","335","[c]","26500","27230"
"New entrant CS","2022","20-29","West Central Scotland","Outside London","G6/G7","10","[c]","50710","49860"
"New entrant CS","2022","20-29","West Central Scotland","Outside London","SEO/HEO","220","[c]","34130","32000"
"New entrant CS","2022","20-29","West Midlands","Outside London","AA/AO","615","[c]","21330","21250"
"New entrant CS","2022","20-29","West Midlands","Outside London","EO","460","[c]","26550","26590"
"New entrant CS","2022","20-29","West Midlands","Outside London","G6/G7","15","[c]","51310","49700"
"New entrant CS","2022","20-29","West Midlands","Outside London","SEO/HEO","225","[c]","32430","31000"
"New entrant CS","2022","20-29","West Midlands","Outside London","Unknown","85","[c]","22810","23170"
"New entrant CS","2022","20-29","West Wales and The Valleys","Outside London","AA/AO","370","[c]","20610","21260"
"New entrant CS","2022","20-29","West Wales and The Valleys","Outside London","EO","105","[c]","27350","27570"
"New entrant CS","2022","20-29","West Wales and The Valleys","Outside London","SEO/HEO","40","[c]","32740","31210"
"New entrant CS","2022","20-29","West Wales and The Valleys","Outside London","Unknown","70","[c]","22350","23170"
"New entrant CS","2022","20-29","West Yorkshire","Outside London","AA/AO","665","[c]","21610","21250"
"New entrant CS","2022","20-29","West Yorkshire","Outside London","EO","395","[c]","26380","26590"
"New entrant CS","2022","20-29","West Yorkshire","Outside London","G6/G7","25","[c]","54680","52000"
"New entrant CS","2022","20-29","West Yorkshire","Outside London","SEO/HEO","265","[c]","32870","32790"
"New entrant CS","2022","20-29","West Yorkshire","Outside London","Unknown","90","[c]","23570","23170"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Outside London","AA/AO","60","[c]","25180","26830"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Outside London","EO","40","[c]","28470","29290"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","20","[c]","36230","37000"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Outside London","Unknown","25","[c]","26130","24800"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","145","[c]","25410","26190"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","45","[c]","27660","27570"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","15","[c]","58090","55020"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","55","[c]","34640","33000"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","70","[c]","28280","26310"
"New entrant CS","2022","30-39","Cheshire","Outside London","AA/AO","55","[c]","21700","21170"
"New entrant CS","2022","30-39","Cheshire","Outside London","EO","30","[c]","28850","28840"
"New entrant CS","2022","30-39","Cheshire","Outside London","G6/G7","15","[c]","53940","49000"
"New entrant CS","2022","30-39","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Outside London","SEO/HEO","25","[c]","35250","35900"
"New entrant CS","2022","30-39","Cheshire","Outside London","Unknown","30","[c]","25900","24800"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Outside London","AA/AO","30","[c]","21240","21260"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Outside London","SEO/HEO","15","[c]","34230","35310"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Outside London","Unknown","10","[c]","25430","24090"
"New entrant CS","2022","30-39","Cumbria","Outside London","AA/AO","50","[c]","21400","21300"
"New entrant CS","2022","30-39","Cumbria","Outside London","EO","10","[c]","26460","27570"
"New entrant CS","2022","30-39","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cumbria","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cumbria","Outside London","Unknown","20","[c]","28790","26310"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Outside London","AA/AO","165","[c]","21650","21250"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Outside London","EO","145","[c]","26790","26590"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Outside London","G6/G7","20","[c]","53350","51300"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","115","[c]","34020","33080"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Outside London","Unknown","85","[c]","26170","24800"
"New entrant CS","2022","30-39","Devon","Outside London","AA/AO","105","[c]","21890","21750"
"New entrant CS","2022","30-39","Devon","Outside London","EO","35","[c]","26270","26130"
"New entrant CS","2022","30-39","Devon","Outside London","G6/G7","15","[c]","51970","47820"
"New entrant CS","2022","30-39","Devon","Outside London","SEO/HEO","35","[c]","34890","35900"
"New entrant CS","2022","30-39","Devon","Outside London","Unknown","45","[c]","27070","24090"
"New entrant CS","2022","30-39","Dorset and Somerset","Outside London","AA/AO","60","[c]","22130","21260"
"New entrant CS","2022","30-39","Dorset and Somerset","Outside London","EO","25","[c]","25750","26740"
"New entrant CS","2022","30-39","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Outside London","SEO/HEO","25","[c]","35260","33290"
"New entrant CS","2022","30-39","Dorset and Somerset","Outside London","Unknown","20","[c]","24280","23170"
"New entrant CS","2022","30-39","East Anglia","Outside London","AA/AO","165","[c]","23300","22600"
"New entrant CS","2022","30-39","East Anglia","Outside London","EO","85","[c]","26580","27130"
"New entrant CS","2022","30-39","East Anglia","Outside London","G6/G7","20","[c]","57470","52000"
"New entrant CS","2022","30-39","East Anglia","Outside London","SEO/HEO","50","[c]","34300","33000"
"New entrant CS","2022","30-39","East Anglia","Outside London","Unknown","100","[c]","24590","23170"
"New entrant CS","2022","30-39","East Wales","Outside London","AA/AO","245","[c]","21520","21250"
"New entrant CS","2022","30-39","East Wales","Outside London","EO","130","[c]","25910","26350"
"New entrant CS","2022","30-39","East Wales","Outside London","G6/G7","50","[c]","52730","50350"
"New entrant CS","2022","30-39","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Outside London","SEO/HEO","220","[c]","35230","33080"
"New entrant CS","2022","30-39","East Wales","Outside London","Unknown","50","[c]","24170","23170"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","70","[c]","22230","22220"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","EO","20","[c]","26450","27130"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","35","[c]","28730","25140"
"New entrant CS","2022","30-39","Eastern Scotland","Outside London","AA/AO","350","[c]","21870","21250"
"New entrant CS","2022","30-39","Eastern Scotland","Outside London","EO","235","[c]","27180","27230"
"New entrant CS","2022","30-39","Eastern Scotland","Outside London","G6/G7","75","[c]","54460","50430"
"New entrant CS","2022","30-39","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Eastern Scotland","Outside London","SEO/HEO","300","[c]","36070","35070"
"New entrant CS","2022","30-39","Essex","Outside London","AA/AO","55","[c]","24030","24250"
"New entrant CS","2022","30-39","Essex","Outside London","EO","30","[c]","27420","28050"
"New entrant CS","2022","30-39","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Essex","Outside London","SEO/HEO","25","[c]","38410","39190"
"New entrant CS","2022","30-39","Essex","Outside London","Unknown","60","[c]","28020","24800"
"New entrant CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","155","[c]","21550","21170"
"New entrant CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","130","[c]","25130","25120"
"New entrant CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","95","[c]","51380","49860"
"New entrant CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","410","[c]","35160","33970"
"New entrant CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","130","[c]","30520","28200"
"New entrant CS","2022","30-39","Greater Manchester","Outside London","AA/AO","265","[c]","21380","21250"
"New entrant CS","2022","30-39","Greater Manchester","Outside London","EO","220","[c]","26490","26590"
"New entrant CS","2022","30-39","Greater Manchester","Outside London","G6/G7","95","[c]","55040","52080"
"New entrant CS","2022","30-39","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Greater Manchester","Outside London","SEO/HEO","230","[c]","34450","33080"
"New entrant CS","2022","30-39","Greater Manchester","Outside London","Unknown","105","[c]","26380","24800"
"New entrant CS","2022","30-39","Hampshire and Isle of Wight","Outside London","AA/AO","110","[c]","22170","21250"
"New entrant CS","2022","30-39","Hampshire and Isle of Wight","Outside London","EO","70","[c]","26040","26350"
"New entrant CS","2022","30-39","Hampshire and Isle of Wight","Outside London","G6/G7","40","[c]","53500","52330"
"New entrant CS","2022","30-39","Hampshire and Isle of Wight","Outside London","SEO/HEO","90","[c]","34940","33000"
"New entrant CS","2022","30-39","Hampshire and Isle of Wight","Outside London","Unknown","50","[c]","27630","24800"
"New entrant CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","55","[c]","21850","21300"
"New entrant CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","50","[c]","26640","27570"
"New entrant CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","20","[c]","35680","33910"
"New entrant CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","20","[c]","27770","27500"
"New entrant CS","2022","30-39","Highlands and Islands","Outside London","AA/AO","15","[c]","22690","21640"
"New entrant CS","2022","30-39","Highlands and Islands","Outside London","EO","25","[c]","27440","27570"
"New entrant CS","2022","30-39","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Highlands and Islands","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inner London - East","London","AA/AO","65","[c]","26560","25330"
"New entrant CS","2022","30-39","Inner London - East","London","EO","195","[c]","30020","30750"
"New entrant CS","2022","30-39","Inner London - East","London","G6/G7","120","[c]","60810","58600"
"New entrant CS","2022","30-39","Inner London - East","London","SCS level","10","[c]","86700","85000"
"New entrant CS","2022","30-39","Inner London - East","London","SEO/HEO","250","[c]","37540","37610"
"New entrant CS","2022","30-39","Inner London - East","London","Unknown","100","[c]","32590","31100"
"New entrant CS","2022","30-39","Inner London - West","London","AA/AO","105","[c]","26290","25110"
"New entrant CS","2022","30-39","Inner London - West","London","EO","230","[c]","28460","27960"
"New entrant CS","2022","30-39","Inner London - West","London","G6/G7","535","[c]","57430","54700"
"New entrant CS","2022","30-39","Inner London - West","London","SCS level","35","[c]","82950","75780"
"New entrant CS","2022","30-39","Inner London - West","London","SEO/HEO","780","[c]","37770","38160"
"New entrant CS","2022","30-39","Inner London - West","London","Unknown","15","[c]","31370","27060"
"New entrant CS","2022","30-39","Kent","Outside London","AA/AO","130","[c]","24740","24250"
"New entrant CS","2022","30-39","Kent","Outside London","EO","40","[c]","26840","26130"
"New entrant CS","2022","30-39","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Kent","Outside London","SEO/HEO","10","[c]","32700","32310"
"New entrant CS","2022","30-39","Kent","Outside London","Unknown","55","[c]","28130","25480"
"New entrant CS","2022","30-39","Lancashire","Outside London","AA/AO","200","[c]","21690","21260"
"New entrant CS","2022","30-39","Lancashire","Outside London","EO","90","[c]","27300","27570"
"New entrant CS","2022","30-39","Lancashire","Outside London","G6/G7","15","[c]","52290","49170"
"New entrant CS","2022","30-39","Lancashire","Outside London","SEO/HEO","35","[c]","35790","35970"
"New entrant CS","2022","30-39","Lancashire","Outside London","Unknown","75","[c]","26110","24800"
"New entrant CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","125","[c]","22010","21260"
"New entrant CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","EO","35","[c]","26530","27570"
"New entrant CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","40","[c]","26960","24800"
"New entrant CS","2022","30-39","Lincolnshire","Outside London","AA/AO","45","[c]","21680","21170"
"New entrant CS","2022","30-39","Lincolnshire","Outside London","EO","15","[c]","26680","27570"
"New entrant CS","2022","30-39","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Lincolnshire","Outside London","SEO/HEO","10","[c]","34930","33000"
"New entrant CS","2022","30-39","Lincolnshire","Outside London","Unknown","25","[c]","28230","25140"
"New entrant CS","2022","30-39","Merseyside","Outside London","AA/AO","270","[c]","21130","21250"
"New entrant CS","2022","30-39","Merseyside","Outside London","EO","245","[c]","26410","26590"
"New entrant CS","2022","30-39","Merseyside","Outside London","G6/G7","15","[c]","56380","54500"
"New entrant CS","2022","30-39","Merseyside","Outside London","SEO/HEO","110","[c]","33990","33080"
"New entrant CS","2022","30-39","Merseyside","Outside London","Unknown","115","[c]","25830","24800"
"New entrant CS","2022","30-39","North Eastern Scotland","Outside London","AA/AO","20","[c]","23240","22640"
"New entrant CS","2022","30-39","North Eastern Scotland","Outside London","EO","35","[c]","27250","27230"
"New entrant CS","2022","30-39","North Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North Eastern Scotland","Outside London","SEO/HEO","20","[c]","38670","31540"
"New entrant CS","2022","30-39","North Yorkshire","Outside London","AA/AO","35","[c]","21830","21300"
"New entrant CS","2022","30-39","North Yorkshire","Outside London","EO","20","[c]","26580","26350"
"New entrant CS","2022","30-39","North Yorkshire","Outside London","G6/G7","25","[c]","52910","49700"
"New entrant CS","2022","30-39","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North Yorkshire","Outside London","SEO/HEO","55","[c]","33690","33000"
"New entrant CS","2022","30-39","North Yorkshire","Outside London","Unknown","15","[c]","27140","26310"
"New entrant CS","2022","30-39","Northern Ireland","Outside London","AA/AO","60","[c]","21130","21250"
"New entrant CS","2022","30-39","Northern Ireland","Outside London","EO","50","[c]","26230","26590"
"New entrant CS","2022","30-39","Northern Ireland","Outside London","G6/G7","10","[c]","51730","52060"
"New entrant CS","2022","30-39","Northern Ireland","Outside London","SEO/HEO","65","[c]","35110","33080"
"New entrant CS","2022","30-39","Northumberland, and Tyne and Wear","Outside London","AA/AO","320","[c]","21240","21260"
"New entrant CS","2022","30-39","Northumberland, and Tyne and Wear","Outside London","EO","210","[c]","26730","26590"
"New entrant CS","2022","30-39","Northumberland, and Tyne and Wear","Outside London","G6/G7","40","[c]","54390","52080"
"New entrant CS","2022","30-39","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","140","[c]","34630","33080"
"New entrant CS","2022","30-39","Northumberland, and Tyne and Wear","Outside London","Unknown","40","[c]","24810","24800"
"New entrant CS","2022","30-39","Outer London - East and North East","London","AA/AO","55","[c]","26260","25110"
"New entrant CS","2022","30-39","Outer London - East and North East","London","EO","55","[c]","30830","31060"
"New entrant CS","2022","30-39","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Outer London - East and North East","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Outer London - East and North East","London","Unknown","30","[c]","33490","33090"
"New entrant CS","2022","30-39","Outer London - South","London","AA/AO","25","[c]","24630","25330"
"New entrant CS","2022","30-39","Outer London - South","London","EO","85","[c]","30320","30750"
"New entrant CS","2022","30-39","Outer London - South","London","G6/G7","25","[c]","62100","58300"
"New entrant CS","2022","30-39","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Outer London - South","London","SEO/HEO","75","[c]","38270","37610"
"New entrant CS","2022","30-39","Outer London - South","London","Unknown","35","[c]","30040","27980"
"New entrant CS","2022","30-39","Outer London - West and North West","London","AA/AO","65","[c]","26940","25630"
"New entrant CS","2022","30-39","Outer London - West and North West","London","EO","105","[c]","29520","30450"
"New entrant CS","2022","30-39","Outer London - West and North West","London","G6/G7","15","[c]","51870","52610"
"New entrant CS","2022","30-39","Outer London - West and North West","London","SEO/HEO","65","[c]","36520","35050"
"New entrant CS","2022","30-39","Outer London - West and North West","London","Unknown","35","[c]","30820","27520"
"New entrant CS","2022","30-39","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Overseas","SEO/HEO","15","[c]","37700","36960"
"New entrant CS","2022","30-39","Shropshire and Staffordshire","Outside London","AA/AO","120","[c]","22090","21260"
"New entrant CS","2022","30-39","Shropshire and Staffordshire","Outside London","EO","40","[c]","27020","27570"
"New entrant CS","2022","30-39","Shropshire and Staffordshire","Outside London","G6/G7","10","[c]","56740","54160"
"New entrant CS","2022","30-39","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Shropshire and Staffordshire","Outside London","SEO/HEO","30","[c]","36750","37080"
"New entrant CS","2022","30-39","Shropshire and Staffordshire","Outside London","Unknown","40","[c]","24120","24090"
"New entrant CS","2022","30-39","South Yorkshire","Outside London","AA/AO","80","[c]","21580","21260"
"New entrant CS","2022","30-39","South Yorkshire","Outside London","EO","75","[c]","26670","27570"
"New entrant CS","2022","30-39","South Yorkshire","Outside London","G6/G7","30","[c]","55290","52050"
"New entrant CS","2022","30-39","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South Yorkshire","Outside London","SEO/HEO","70","[c]","35940","36500"
"New entrant CS","2022","30-39","South Yorkshire","Outside London","Unknown","45","[c]","28240","24800"
"New entrant CS","2022","30-39","Southern Scotland","Outside London","AA/AO","110","[c]","21820","21250"
"New entrant CS","2022","30-39","Southern Scotland","Outside London","EO","60","[c]","27230","27570"
"New entrant CS","2022","30-39","Southern Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Southern Scotland","Outside London","SEO/HEO","15","[c]","36560","36840"
"New entrant CS","2022","30-39","Surrey, East and West Sussex","Outside London","AA/AO","120","[c]","25630","26140"
"New entrant CS","2022","30-39","Surrey, East and West Sussex","Outside London","EO","45","[c]","26940","26970"
"New entrant CS","2022","30-39","Surrey, East and West Sussex","Outside London","G6/G7","10","[c]","60010","58430"
"New entrant CS","2022","30-39","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Surrey, East and West Sussex","Outside London","SEO/HEO","30","[c]","36060","38200"
"New entrant CS","2022","30-39","Surrey, East and West Sussex","Outside London","Unknown","65","[c]","28720","26450"
"New entrant CS","2022","30-39","Tees Valley and Durham","Outside London","AA/AO","150","[c]","22250","22010"
"New entrant CS","2022","30-39","Tees Valley and Durham","Outside London","EO","55","[c]","26690","27570"
"New entrant CS","2022","30-39","Tees Valley and Durham","Outside London","G6/G7","20","[c]","51030","49680"
"New entrant CS","2022","30-39","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tees Valley and Durham","Outside London","SEO/HEO","50","[c]","33370","32320"
"New entrant CS","2022","30-39","Tees Valley and Durham","Outside London","Unknown","30","[c]","26610","24800"
"New entrant CS","2022","30-39","Unknown","Unknown","AA/AO","30","[c]","21620","21260"
"New entrant CS","2022","30-39","Unknown","Unknown","EO","25","[c]","27830","27570"
"New entrant CS","2022","30-39","Unknown","Unknown","G6/G7","15","[c]","55910","54700"
"New entrant CS","2022","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","SEO/HEO","45","[c]","33820","33480"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","80","[c]","22670","16190"
"New entrant CS","2022","30-39","West Central Scotland","Outside London","AA/AO","285","[c]","21710","21260"
"New entrant CS","2022","30-39","West Central Scotland","Outside London","EO","255","[c]","26830","27230"
"New entrant CS","2022","30-39","West Central Scotland","Outside London","G6/G7","70","[c]","54540","50140"
"New entrant CS","2022","30-39","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","West Central Scotland","Outside London","SEO/HEO","265","[c]","35260","33080"
"New entrant CS","2022","30-39","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","West Midlands","Outside London","AA/AO","230","[c]","21240","21250"
"New entrant CS","2022","30-39","West Midlands","Outside London","EO","290","[c]","26900","27570"
"New entrant CS","2022","30-39","West Midlands","Outside London","G6/G7","60","[c]","54650","49960"
"New entrant CS","2022","30-39","West Midlands","Outside London","SEO/HEO","225","[c]","34430","33080"
"New entrant CS","2022","30-39","West Midlands","Outside London","Unknown","100","[c]","25160","24090"
"New entrant CS","2022","30-39","West Wales and The Valleys","Outside London","AA/AO","205","[c]","21040","21260"
"New entrant CS","2022","30-39","West Wales and The Valleys","Outside London","EO","100","[c]","27090","27570"
"New entrant CS","2022","30-39","West Wales and The Valleys","Outside London","G6/G7","20","[c]","51700","49240"
"New entrant CS","2022","30-39","West Wales and The Valleys","Outside London","SEO/HEO","55","[c]","35030","34960"
"New entrant CS","2022","30-39","West Wales and The Valleys","Outside London","Unknown","60","[c]","24070","23170"
"New entrant CS","2022","30-39","West Yorkshire","Outside London","AA/AO","225","[c]","21680","21250"
"New entrant CS","2022","30-39","West Yorkshire","Outside London","EO","225","[c]","26780","27570"
"New entrant CS","2022","30-39","West Yorkshire","Outside London","G6/G7","80","[c]","53900","50000"
"New entrant CS","2022","30-39","West Yorkshire","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","West Yorkshire","Outside London","SEO/HEO","210","[c]","34690","33370"
"New entrant CS","2022","30-39","West Yorkshire","Outside London","Unknown","110","[c]","26850","24800"
"New entrant CS","2022","40-49","Bedfordshire and Hertfordshire","Outside London","AA/AO","35","[c]","24290","24250"
"New entrant CS","2022","40-49","Bedfordshire and Hertfordshire","Outside London","EO","40","[c]","28530","29290"
"New entrant CS","2022","40-49","Bedfordshire and Hertfordshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","10","[c]","46470","45250"
"New entrant CS","2022","40-49","Bedfordshire and Hertfordshire","Outside London","Unknown","35","[c]","32770","32690"
"New entrant CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","65","[c]","24680","23280"
"New entrant CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","50","[c]","27900","27570"
"New entrant CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","40","[c]","37040","35950"
"New entrant CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","55","[c]","31860","28200"
"New entrant CS","2022","40-49","Cheshire","Outside London","AA/AO","20","[c]","21590","21170"
"New entrant CS","2022","40-49","Cheshire","Outside London","EO","10","[c]","27750","27570"
"New entrant CS","2022","40-49","Cheshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cheshire","Outside London","SEO/HEO","15","[c]","35050","35900"
"New entrant CS","2022","40-49","Cheshire","Outside London","Unknown","25","[c]","27720","26290"
"New entrant CS","2022","40-49","Cornwall and Isles of Scilly","Outside London","AA/AO","20","[c]","21720","21260"
"New entrant CS","2022","40-49","Cornwall and Isles of Scilly","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cornwall and Isles of Scilly","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cornwall and Isles of Scilly","Outside London","Unknown","15","[c]","27990","24800"
"New entrant CS","2022","40-49","Cumbria","Outside London","AA/AO","40","[c]","21860","21300"
"New entrant CS","2022","40-49","Cumbria","Outside London","EO","10","[c]","26460","26850"
"New entrant CS","2022","40-49","Cumbria","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cumbria","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cumbria","Outside London","Unknown","20","[c]","30890","28200"
"New entrant CS","2022","40-49","Derbyshire and Nottinghamshire","Outside London","AA/AO","125","[c]","21370","21250"
"New entrant CS","2022","40-49","Derbyshire and Nottinghamshire","Outside London","EO","95","[c]","26830","26590"
"New entrant CS","2022","40-49","Derbyshire and Nottinghamshire","Outside London","G6/G7","20","[c]","55060","52720"
"New entrant CS","2022","40-49","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
