"Status","Year","Age","Disability","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Government Property Agency","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Ministry of Defence (excl. agencies)","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Valuation Office Agency","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Cabinet Office (excl. agencies)","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Ministry of Defence (excl. agencies)","45","[c]","30450","25000"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Department for Work and Pensions (excl. agencies)","75","[c]","30500","27570"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Education Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Food Standards Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","HM Revenue and Customs (excl. agencies)","35","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Home Office","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Ministry of Defence (excl. agencies)","140","[c]","31870","29350"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Scottish Government (excl. agencies)","60","[c]","39380","39660"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Social Security Scotland","85","[c]","29330","27230"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","45","[c]","44720","40100"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Analysis","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Commercial","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Communications","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Debt","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Debt","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Finance","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Human Resources","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Human Resources","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Human Resources","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Internal Audit","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Legal","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Department for Work and Pensions (excl. agencies)","55","[c]","24730","21260"
"New entrant CS","2022","50-59","Undeclared","No function","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Driver and Vehicle Standards Agency","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","HM Courts and Tribunals Service","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","HM Prison and Probation Service","105","[c]","29850","28200"
"New entrant CS","2022","50-59","Undeclared","No function","HM Revenue and Customs (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","UK Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
