"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Undeclared","Outside London","EO","Heterosexual / straight","30","[c]","26890","27570"
"Leaver Dept.","2022","Undeclared","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","EO","Undeclared","55","[c]","26100","27250"
"Leaver Dept.","2022","Undeclared","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","G6","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","G7","Undeclared","40","[c]","52770","52430"
"Leaver Dept.","2022","Undeclared","Outside London","G7","Unknown","45","[c]","52920","51360"
"Leaver Dept.","2022","Undeclared","Outside London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","HEO","Undeclared","60","[c]","31650","31990"
"Leaver Dept.","2022","Undeclared","Outside London","HEO","Unknown","55","[c]","31760","31320"
"Leaver Dept.","2022","Undeclared","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","SEO","Undeclared","50","[c]","40280","39580"
"Leaver Dept.","2022","Undeclared","Outside London","SEO","Unknown","50","[c]","39330","39000"
"Leaver Dept.","2022","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AO","Unknown","60","[c]","23980","23720"
"Leaver Dept.","2022","Unknown","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","Undeclared","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","Unknown","165","[c]","29070","29000"
"Leaver Dept.","2022","Unknown","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G6","Undeclared","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G6","Unknown","100","[c]","68250","65680"
"Leaver Dept.","2022","Unknown","London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G7","Undeclared","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G7","Unknown","270","[c]","55040","54700"
"Leaver Dept.","2022","Unknown","London","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","HEO","Undeclared","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","HEO","Unknown","650","[c]","32600","32000"
"Leaver Dept.","2022","Unknown","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","SCS level","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","SCS level","Unknown","60","[c]","87320","80310"
"Leaver Dept.","2022","Unknown","London","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","SEO","Undeclared","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","SEO","Unknown","185","[c]","41570","40940"
"Leaver Dept.","2022","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","AO","Unknown","450","[c]","21190","21130"
"Leaver Dept.","2022","Unknown","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","EO","Unknown","360","[c]","26710","27570"
"Leaver Dept.","2022","Unknown","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","G6","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","G6","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","G7","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","G7","Unknown","75","[c]","53090","52040"
"Leaver Dept.","2022","Unknown","Outside London","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","HEO","Undeclared","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","HEO","Unknown","220","[c]","31490","31990"
"Leaver Dept.","2022","Unknown","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SEO","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SEO","Unknown","125","[c]","39880","39550"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HEO","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HEO","Unknown","145","[c]","31890","32000"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","AO","Heterosexual / straight","110","[c]","23610","23780"
"Leaver Dept.","2022","White","London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","EO","Heterosexual / straight","440","[c]","28270","27730"
"Leaver Dept.","2022","White","London","EO","LGBO","70","[c]","28580","27590"
"Leaver Dept.","2022","White","London","EO","Undeclared","45","[c]","27750","27500"
"Leaver Dept.","2022","White","London","EO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","G6","Heterosexual / straight","360","[c]","67820","66440"
"Leaver Dept.","2022","White","London","G6","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","G6","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","G6","Unknown","65","[c]","70740","68710"
"Leaver Dept.","2022","White","London","G7","Heterosexual / straight","835","[c]","54740","54330"
"Leaver Dept.","2022","White","London","G7","LGBO","110","[c]","54720","54180"
"Leaver Dept.","2022","White","London","G7","Undeclared","90","[c]","54990","54070"
"Leaver Dept.","2022","White","London","G7","Unknown","160","[c]","55930","54700"
"Leaver Dept.","2022","White","London","HEO","Heterosexual / straight","850","[c]","33650","33570"
"Leaver Dept.","2022","White","London","HEO","LGBO","160","[c]","33790","33930"
"Leaver Dept.","2022","White","London","HEO","Undeclared","100","[c]","33310","33100"
"Leaver Dept.","2022","White","London","HEO","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","SCS level","Heterosexual / straight","260","[c]","93110","87210"
"Leaver Dept.","2022","White","London","SCS level","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","SCS level","Undeclared","20","[c]","[c]","[c]"
