"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Analysis","East Lothian and Midlothian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Sussex CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Sussex CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Glasgow City","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Glasgow City","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Glasgow City","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Glasgow City","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Glasgow City","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Glasgow City","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester South West","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester South West","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester South West","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester South West","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester South West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester South West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hackney and Newham","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hackney and Newham","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hackney and Newham","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hackney and Newham","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hackney and Newham","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hackney and Newham","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hartlepool and Stockton-on-Tees","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hartlepool and Stockton-on-Tees","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Heart of Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Heart of Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Leeds","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Leeds","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Leeds","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Leeds","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Leeds","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Leeds","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Leeds","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Leeds","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Lewisham and Southwark","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Lewisham and Southwark","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Lincolnshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Lincolnshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Liverpool","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Liverpool","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Liverpool","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Liverpool","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Liverpool","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Liverpool","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Liverpool","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Liverpool","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Manchester","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Manchester","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Manchester","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Manchester","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Manchester","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Manchester","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merton, Kingston upon Thames and Sutton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merton, Kingston upon Thames and Sutton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Mid Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Mid Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","SEO/HEO","Female","120","[c]","33200","30710"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","SEO/HEO","Male","75","[c]","32630","30710"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North Yorkshire CC","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North Yorkshire CC","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North Yorkshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North Yorkshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Nottingham","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Nottingham","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Nottingham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Nottingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Oxfordshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Oxfordshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Oxfordshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Oxfordshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Plymouth","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Plymouth","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Plymouth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Plymouth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Portsmouth","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Portsmouth","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Portsmouth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Portsmouth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sefton","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sefton","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sefton","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sefton","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sheffield","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sheffield","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sheffield","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sheffield","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sheffield","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sheffield","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South and West Derbyshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South and West Derbyshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South and West Derbyshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South and West Derbyshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","SEO/HEO","Female","40","[c]","31620","30710"
"New entrant CS","2022","Analysis","South Hampshire","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Staffordshire CC","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Staffordshire CC","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Staffordshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Staffordshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Stoke-on-Trent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Stoke-on-Trent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Suffolk CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Suffolk CC","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Suffolk CC","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Suffolk CC","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Suffolk CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Suffolk CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Suffolk CC","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Suffolk CC","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Torbay","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Torbay","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tyneside","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tyneside","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tyneside","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tyneside","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tyneside","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tyneside","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wakefield","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wakefield","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Surrey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Surrey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Westminster","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Westminster","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Westminster","EO","Female","45","[c]","27810","27270"
"New entrant CS","2022","Analysis","Westminster","EO","Male","35","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Westminster","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Westminster","G6/G7","Male","35","[c]","57340","54110"
"New entrant CS","2022","Analysis","Westminster","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Westminster","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Westminster","SEO/HEO","Female","95","[c]","36110","36140"
"New entrant CS","2022","Analysis","Westminster","SEO/HEO","Male","105","[c]","35170","34710"
"New entrant CS","2022","Analysis","Wiltshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wiltshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wiltshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wiltshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wiltshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wiltshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wirral","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wirral","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wolverhampton","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wolverhampton","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wolverhampton","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wolverhampton","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wolverhampton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wolverhampton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Worcestershire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Worcestershire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Belfast","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Belfast","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Blackburn with Darwen","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Blackburn with Darwen","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Blackpool","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Blackpool","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bradford","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bradford","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Brent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Brent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bridgend and Neath Port Talbot","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bridgend and Neath Port Talbot","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Buckinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Buckinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Buckinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Buckinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Buckinghamshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Buckinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cardiff and Vale of Glamorgan","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cardiff and Vale of Glamorgan","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cardiff and Vale of Glamorgan","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cardiff and Vale of Glamorgan","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Clackmannanshire and Fife","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Clackmannanshire and Fife","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Clackmannanshire and Fife","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Clackmannanshire and Fife","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Clackmannanshire and Fife","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Clackmannanshire and Fife","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Croydon","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Croydon","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
