"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Northern Ireland Office","Heterosexual / straight","35","35","50880","52030"
"In post","2022","30-39","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland Office","Unknown","25","25","[c]","[c]"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","320","310","43630","39850"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","LGBO","35","35","45080","39850"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Undeclared","20","20","[c]","[c]"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Unknown","25","20","[c]","[c]"
"In post","2022","30-39","Office of Gas and Electricity Markets","Heterosexual / straight","235","230","42030","38000"
"In post","2022","30-39","Office of Gas and Electricity Markets","LGBO","30","30","38870","34620"
"In post","2022","30-39","Office of Gas and Electricity Markets","Undeclared","35","35","44730","45000"
"In post","2022","30-39","Office of Gas and Electricity Markets","Unknown","175","175","47090","45320"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","Heterosexual / straight","60","55","40190","38000"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","Undeclared","10","5","[c]","[c]"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","Heterosexual / straight","65","60","51510","51060"
"In post","2022","30-39","Office of Rail and Road","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scottish Government","Heterosexual / straight","3495","3360","37860","35000"
"In post","2022","30-39","Scottish Government","LGBO","400","395","36980","34600"
"In post","2022","30-39","Scottish Government","Undeclared","240","235","39300","36130"
"In post","2022","30-39","Scottish Government","Unknown","2265","2185","32770","30840"
"In post","2022","30-39","The National Archives","Heterosexual / straight","50","50","33870","33000"
"In post","2022","30-39","The National Archives","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","The National Archives","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","The National Archives","Unknown","45","45","35800","34770"
"In post","2022","30-39","UK Export Finance","Heterosexual / straight","85","80","52640","51430"
"In post","2022","30-39","UK Export Finance","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","UK Export Finance","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","UK Export Finance","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","UK Statistics Authority","Heterosexual / straight","950","885","36970","36840"
"In post","2022","30-39","UK Statistics Authority","LGBO","85","85","37280","36840"
"In post","2022","30-39","UK Statistics Authority","Undeclared","50","50","35620","36840"
"In post","2022","30-39","UK Statistics Authority","Unknown","345","320","35750","36840"
"In post","2022","30-39","UK Supreme Court","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Heterosexual / straight","40","40","48260","44850"
"In post","2022","30-39","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Welsh Government","Heterosexual / straight","1030","980","37980","38160"
"In post","2022","30-39","Welsh Government","LGBO","60","60","43060","38160"
"In post","2022","30-39","Welsh Government","Undeclared","105","100","38640","38160"
"In post","2022","30-39","Welsh Government","Unknown","65","60","41430","38160"
"In post","2022","40-49","Attorney General's Departments","Heterosexual / straight","1970","1815","47780","50850"
"In post","2022","40-49","Attorney General's Departments","LGBO","95","95","50210","52440"
"In post","2022","40-49","Attorney General's Departments","Undeclared","110","100","53770","55000"
"In post","2022","40-49","Attorney General's Departments","Unknown","665","590","50130","54140"
"In post","2022","40-49","Cabinet Office","Heterosexual / straight","1315","1280","53220","52630"
"In post","2022","40-49","Cabinet Office","LGBO","80","80","50930","52630"
"In post","2022","40-49","Cabinet Office","Undeclared","135","130","50430","54440"
"In post","2022","40-49","Cabinet Office","Unknown","760","745","63550","61710"
"In post","2022","40-49","Chancellor's other departments","Heterosexual / straight","80","75","69800","67270"
"In post","2022","40-49","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","Undeclared","30","30","61560","56030"
"In post","2022","40-49","Chancellor's other departments","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Charity Commission","Heterosexual / straight","75","70","37470","29520"
"In post","2022","40-49","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Charity Commission","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Charity Commission","Unknown","55","50","40160","37910"
"In post","2022","40-49","Competition and Markets Authority","Heterosexual / straight","185","175","72480","74480"
"In post","2022","40-49","Competition and Markets Authority","LGBO","15","15","[c]","[c]"
"In post","2022","40-49","Competition and Markets Authority","Undeclared","15","15","[c]","[c]"
"In post","2022","40-49","Competition and Markets Authority","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","2330","2205","46000","42270"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","LGBO","135","135","49700","47960"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","Undeclared","335","315","45880","41940"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","Unknown","465","440","39200","36530"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Heterosexual / straight","245","235","57850","57730"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Undeclared","20","20","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Department for Education","Heterosexual / straight","1700","1610","47720","49860"
"In post","2022","40-49","Department for Education","LGBO","120","115","48490","49860"
"In post","2022","40-49","Department for Education","Undeclared","145","145","45880","40940"
"In post","2022","40-49","Department for Education","Unknown","335","315","48350","49860"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Heterosexual / straight","2275","2135","39450","36520"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","LGBO","130","125","43290","37100"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Undeclared","235","225","39920","36970"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Unknown","770","710","33490","29180"
"In post","2022","40-49","Department for International Trade","Heterosexual / straight","305","300","54540","52110"
"In post","2022","40-49","Department for International Trade","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Department for International Trade","Undeclared","25","25","[c]","[c]"
"In post","2022","40-49","Department for International Trade","Unknown","115","110","54410","53750"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Heterosexual / straight","725","690","49030","48200"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","LGBO","55","55","55170","54940"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Undeclared","70","65","50440","48200"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Unknown","105","100","47990","41760"
"In post","2022","40-49","Department for Transport","Heterosexual / straight","2590","2460","36680","30730"
"In post","2022","40-49","Department for Transport","LGBO","140","135","39450","31860"
"In post","2022","40-49","Department for Transport","Undeclared","745","685","30870","26700"
"In post","2022","40-49","Department for Transport","Unknown","490","465","32950","26700"
"In post","2022","40-49","Department for Work and Pensions","Heterosexual / straight","14805","13495","29680","27570"
"In post","2022","40-49","Department for Work and Pensions","LGBO","845","810","29940","27570"
"In post","2022","40-49","Department for Work and Pensions","Undeclared","1670","1530","28850","27570"
"In post","2022","40-49","Department for Work and Pensions","Unknown","4545","3925","27840","27570"
"In post","2022","40-49","Department of Health and Social Care","Heterosexual / straight","1605","1495","49290","48540"
"In post","2022","40-49","Department of Health and Social Care","LGBO","120","120","54260","53120"
"In post","2022","40-49","Department of Health and Social Care","Undeclared","470","435","51740","51060"
"In post","2022","40-49","Department of Health and Social Care","Unknown","640","610","50410","48860"
"In post","2022","40-49","Estyn","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","40-49","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Food Standards Agency","Heterosexual / straight","275","270","41550","37910"
"In post","2022","40-49","Food Standards Agency","LGBO","15","15","[c]","[c]"
"In post","2022","40-49","Food Standards Agency","Undeclared","35","30","45460","40960"
"In post","2022","40-49","Food Standards Agency","Unknown","50","50","36780","30810"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","Heterosexual / straight","1575","1530","52440","54370"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","LGBO","90","90","53980","56130"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","Undeclared","155","155","51590","54470"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","Unknown","355","345","53320","54370"
"In post","2022","40-49","HM Land Registry","Heterosexual / straight","810","755","35330","33840"
"In post","2022","40-49","HM Land Registry","LGBO","35","35","35990","27130"
"In post","2022","40-49","HM Land Registry","Undeclared","100","95","34120","33840"
