"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Unknown","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Eastern Scotland","30","30","22460","21050"
"In post","2022","16-19","Unknown","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","West Central Scotland","20","20","21540","21050"
"In post","2022","16-19","Unknown","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Communications","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Digital, Data and Technology","Greater Manchester","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Digital, Data and Technology","Inner London - East","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Digital, Data and Technology","Inner London - West","15","15","44150","45250"
"In post","2022","20-29","Analysis","Digital, Data and Technology","South Yorkshire","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","East Wales","85","85","28690","30710"
"In post","2022","20-29","Analysis","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","Greater Manchester","40","40","35550","33370"
"In post","2022","20-29","Analysis","Economics","Hampshire and Isle of Wight","10","10","31580","30710"
"In post","2022","20-29","Analysis","Economics","Inner London - East","85","85","40470","35350"
"In post","2022","20-29","Analysis","Economics","Inner London - West","535","535","39240","35000"
"In post","2022","20-29","Analysis","Economics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","West Midlands","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Economics","West Yorkshire","15","15","35460","31900"
"In post","2022","20-29","Analysis","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Finance","Inner London - East","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Finance","Outer London - South","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Geography","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Geography","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Human Resources","Inner London - West","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Intelligence Analysis","East Wales","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Intelligence Analysis","Hampshire and Isle of Wight","10","10","27160","26030"
"In post","2022","20-29","Analysis","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Knowledge and Information Management","Inner London - West","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Medicine","Inner London - West","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Medicine","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Delivery","East Wales","75","75","30640","30210"
"In post","2022","20-29","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Delivery","Hampshire and Isle of Wight","25","25","29110","30210"
"In post","2022","20-29","Analysis","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Delivery","Inner London - East","15","15","38000","31020"
"In post","2022","20-29","Analysis","Operational Delivery","Inner London - West","40","40","35970","33980"
"In post","2022","20-29","Analysis","Operational Delivery","Merseyside","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Research","East Wales","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Research","Greater Manchester","15","15","35100","33370"
"In post","2022","20-29","Analysis","Operational Research","Hampshire and Isle of Wight","60","60","31960","29230"
"In post","2022","20-29","Analysis","Operational Research","Inner London - East","45","45","40140","37610"
"In post","2022","20-29","Analysis","Operational Research","Inner London - West","35","35","39440","35000"
"In post","2022","20-29","Analysis","Operational Research","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Research","Merseyside","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Research","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Research","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Operational Research","West Yorkshire","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Other","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Other","Inner London - East","30","30","33480","30000"
"In post","2022","20-29","Analysis","Other","Inner London - West","60","60","38610","36530"
"In post","2022","20-29","Analysis","Other","West Central Scotland","10","10","29620","30000"
"In post","2022","20-29","Analysis","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Policy","Greater Manchester","20","20","33240","32430"
"In post","2022","20-29","Analysis","Policy","Inner London - East","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Policy","Inner London - West","120","120","44740","40650"
"In post","2022","20-29","Analysis","Policy","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Policy","South Yorkshire","15","15","37340","33190"
"In post","2022","20-29","Analysis","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Policy","West Yorkshire","20","20","35360","31990"
"In post","2022","20-29","Analysis","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Science and Engineering","Dorset and Somerset","15","15","25270","25010"
"In post","2022","20-29","Analysis","Science and Engineering","East Anglia","50","50","26000","25460"
"In post","2022","20-29","Analysis","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","30400","29230"
"In post","2022","20-29","Analysis","Science and Engineering","Hampshire and Isle of Wight","25","25","30970","29230"
"In post","2022","20-29","Analysis","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Science and Engineering","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Social Research","East Wales","150","145","34360","30710"
"In post","2022","20-29","Analysis","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Social Research","Greater Manchester","15","15","36680","34160"
"In post","2022","20-29","Analysis","Social Research","Hampshire and Isle of Wight","100","100","34150","30710"
"In post","2022","20-29","Analysis","Social Research","Inner London - East","40","40","40160","37930"
"In post","2022","20-29","Analysis","Social Research","Inner London - West","130","130","37040","35000"
"In post","2022","20-29","Analysis","Social Research","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Social Research","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Social Research","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Social Research","South Yorkshire","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Social Research","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Social Research","West Midlands","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Social Research","West Yorkshire","15","15","37680","36010"
"In post","2022","20-29","Analysis","Statistics","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Statistics","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Statistics","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Statistics","East Wales","120","120","33620","30710"
"In post","2022","20-29","Analysis","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Statistics","Essex","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","32750","32010"
"In post","2022","20-29","Analysis","Statistics","Greater Manchester","50","50","35090","33370"
