"Status","Year","Region_ITL1","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","AA/AO","Heterosexual / straight","75","[c]","21300","21300"
"Leaver Dept.","2022","Wales","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","AA/AO","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","EO","Heterosexual / straight","140","[c]","26820","27570"
"Leaver Dept.","2022","Wales","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","EO","Unknown","65","[c]","25960","26130"
"Leaver Dept.","2022","Wales","Outside London","G6/G7","Heterosexual / straight","65","[c]","56580","53760"
"Leaver Dept.","2022","Wales","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","SEO/HEO","Heterosexual / straight","125","[c]","34860","34800"
"Leaver Dept.","2022","Wales","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","SEO/HEO","Unknown","85","[c]","33670","32000"
"Leaver Dept.","2022","Wales","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","AA/AO","Heterosexual / straight","185","[c]","20650","20970"
"Leaver Dept.","2022","West Midlands (England)","Outside London","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","AA/AO","Unknown","95","[c]","20840","20970"
"Leaver Dept.","2022","West Midlands (England)","Outside London","EO","Heterosexual / straight","305","[c]","26020","27570"
"Leaver Dept.","2022","West Midlands (England)","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","EO","Unknown","80","[c]","26540","27570"
"Leaver Dept.","2022","West Midlands (England)","Outside London","G6/G7","Heterosexual / straight","80","[c]","57160","51590"
"Leaver Dept.","2022","West Midlands (England)","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","G6/G7","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","SEO/HEO","Heterosexual / straight","245","[c]","34570","34110"
"Leaver Dept.","2022","West Midlands (England)","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","SEO/HEO","Unknown","90","[c]","36150","35570"
"Leaver Dept.","2022","West Midlands (England)","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","AA/AO","Heterosexual / straight","110","[c]","20970","21010"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","AA/AO","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","EO","Heterosexual / straight","240","[c]","26470","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","EO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","EO","Unknown","70","[c]","26720","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","G6/G7","Heterosexual / straight","200","[c]","55880","53150"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","G6/G7","Undeclared","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","G6/G7","Unknown","40","[c]","56370","52290"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","SEO/HEO","Heterosexual / straight","370","[c]","34890","35290"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","SEO/HEO","Undeclared","170","[c]","34910","33630"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","SEO/HEO","Unknown","95","[c]","35080","33790"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Outside London","AA/AO","Heterosexual / straight","1020","[c]","21670","21260"
"New entrant CS","2022","East Midlands (England)","Outside London","AA/AO","LGBO","85","[c]","21520","21250"
"New entrant CS","2022","East Midlands (England)","Outside London","AA/AO","Undeclared","50","[c]","21200","21260"
"New entrant CS","2022","East Midlands (England)","Outside London","AA/AO","Unknown","455","[c]","21420","21250"
"New entrant CS","2022","East Midlands (England)","Outside London","EO","Heterosexual / straight","495","[c]","26860","26590"
"New entrant CS","2022","East Midlands (England)","Outside London","EO","LGBO","45","[c]","26720","26590"
"New entrant CS","2022","East Midlands (England)","Outside London","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Outside London","EO","Unknown","215","[c]","26370","26590"
"New entrant CS","2022","East Midlands (England)","Outside London","G6/G7","Heterosexual / straight","60","[c]","54920","51300"
"New entrant CS","2022","East Midlands (England)","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Outside London","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Outside London","SEO/HEO","Heterosexual / straight","320","[c]","34560","33080"
"New entrant CS","2022","East Midlands (England)","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Outside London","SEO/HEO","Undeclared","30","[c]","34110","33080"
"New entrant CS","2022","East Midlands (England)","Outside London","SEO/HEO","Unknown","105","[c]","33740","33080"
"New entrant CS","2022","East Midlands (England)","Outside London","Unknown","Heterosexual / straight","370","[c]","28100","24800"
"New entrant CS","2022","East Midlands (England)","Outside London","Unknown","LGBO","35","[c]","26990","24800"
"New entrant CS","2022","East Midlands (England)","Outside London","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Outside London","Unknown","Unknown","245","[c]","28120","26310"
"New entrant CS","2022","East of England","Outside London","AA/AO","Heterosexual / straight","810","[c]","23330","23140"
"New entrant CS","2022","East of England","Outside London","AA/AO","LGBO","70","[c]","22840","21820"
"New entrant CS","2022","East of England","Outside London","AA/AO","Undeclared","50","[c]","22960","21790"
"New entrant CS","2022","East of England","Outside London","AA/AO","Unknown","365","[c]","22730","21680"
"New entrant CS","2022","East of England","Outside London","EO","Heterosexual / straight","455","[c]","27800","27570"
"New entrant CS","2022","East of England","Outside London","EO","LGBO","40","[c]","27690","27570"
"New entrant CS","2022","East of England","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Outside London","EO","Unknown","165","[c]","27630","26350"
"New entrant CS","2022","East of England","Outside London","G6/G7","Heterosexual / straight","50","[c]","57790","53500"
"New entrant CS","2022","East of England","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Outside London","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Outside London","SEO/HEO","Heterosexual / straight","205","[c]","36140","35120"
"New entrant CS","2022","East of England","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Outside London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Outside London","SEO/HEO","Unknown","75","[c]","34870","33000"
"New entrant CS","2022","East of England","Outside London","Unknown","Heterosexual / straight","505","[c]","27860","24800"
"New entrant CS","2022","East of England","Outside London","Unknown","LGBO","35","[c]","25910","24600"
"New entrant CS","2022","East of England","Outside London","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Outside London","Unknown","Unknown","335","[c]","26670","24800"
"New entrant CS","2022","London","London","AA/AO","Heterosexual / straight","970","[c]","25030","24590"
"New entrant CS","2022","London","London","AA/AO","LGBO","95","[c]","24380","24190"
"New entrant CS","2022","London","London","AA/AO","Undeclared","85","[c]","23470","23310"
"New entrant CS","2022","London","London","AA/AO","Unknown","745","[c]","25760","25110"
"New entrant CS","2022","London","London","EO","Heterosexual / straight","2095","[c]","29000","28700"
"New entrant CS","2022","London","London","EO","LGBO","240","[c]","28460","27850"
"New entrant CS","2022","London","London","EO","Undeclared","305","[c]","28130","27270"
"New entrant CS","2022","London","London","EO","Unknown","1135","[c]","28910","28650"
"New entrant CS","2022","London","London","G6/G7","Heterosexual / straight","1015","[c]","57560","54700"
"New entrant CS","2022","London","London","G6/G7","LGBO","110","[c]","57710","54700"
"New entrant CS","2022","London","London","G6/G7","Undeclared","155","[c]","57500","54270"
"New entrant CS","2022","London","London","G6/G7","Unknown","495","[c]","60450","58000"
"New entrant CS","2022","London","London","SCS level","Heterosexual / straight","100","[c]","102020","94310"
"New entrant CS","2022","London","London","SCS level","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","London","London","SCS level","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","London","London","SCS level","Unknown","70","[c]","99890","84780"
"New entrant CS","2022","London","London","SEO/HEO","Heterosexual / straight","2620","[c]","36690","35370"
"New entrant CS","2022","London","London","SEO/HEO","LGBO","390","[c]","36090","34550"
"New entrant CS","2022","London","London","SEO/HEO","Undeclared","440","[c]","36100","34380"
"New entrant CS","2022","London","London","SEO/HEO","Unknown","1575","[c]","34610","34260"
"New entrant CS","2022","London","London","Unknown","Heterosexual / straight","660","[c]","34110","30240"
"New entrant CS","2022","London","London","Unknown","LGBO","50","[c]","36640","27060"
"New entrant CS","2022","London","London","Unknown","Undeclared","75","[c]","37120","33700"
"New entrant CS","2022","London","London","Unknown","Unknown","300","[c]","33510","32090"
"New entrant CS","2022","North East (England)","Outside London","AA/AO","Heterosexual / straight","1120","[c]","21440","21260"
"New entrant CS","2022","North East (England)","Outside London","AA/AO","LGBO","145","[c]","21330","21260"
"New entrant CS","2022","North East (England)","Outside London","AA/AO","Undeclared","60","[c]","21430","21260"
"New entrant CS","2022","North East (England)","Outside London","AA/AO","Unknown","720","[c]","21510","21260"
"New entrant CS","2022","North East (England)","Outside London","EO","Heterosexual / straight","590","[c]","26670","26590"
"New entrant CS","2022","North East (England)","Outside London","EO","LGBO","70","[c]","26630","27570"
"New entrant CS","2022","North East (England)","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Outside London","EO","Unknown","240","[c]","26380","26590"
"New entrant CS","2022","North East (England)","Outside London","G6/G7","Heterosexual / straight","110","[c]","53220","51780"
"New entrant CS","2022","North East (England)","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Outside London","G6/G7","Unknown","40","[c]","55410","52080"
"New entrant CS","2022","North East (England)","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Outside London","SEO/HEO","Heterosexual / straight","350","[c]","33680","33080"
"New entrant CS","2022","North East (England)","Outside London","SEO/HEO","LGBO","40","[c]","33160","33080"
"New entrant CS","2022","North East (England)","Outside London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Outside London","SEO/HEO","Unknown","150","[c]","33100","33080"
"New entrant CS","2022","North East (England)","Outside London","Unknown","Heterosexual / straight","355","[c]","28180","26310"
"New entrant CS","2022","North East (England)","Outside London","Unknown","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Outside London","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Outside London","Unknown","Unknown","120","[c]","28690","28200"
"New entrant CS","2022","North West (England)","Outside London","AA/AO","Heterosexual / straight","2020","[c]","21340","21260"
"New entrant CS","2022","North West (England)","Outside London","AA/AO","LGBO","245","[c]","21450","21260"
"New entrant CS","2022","North West (England)","Outside London","AA/AO","Undeclared","110","[c]","21270","21260"
"New entrant CS","2022","North West (England)","Outside London","AA/AO","Unknown","1285","[c]","21400","21250"
"New entrant CS","2022","North West (England)","Outside London","EO","Heterosexual / straight","1230","[c]","26950","27570"
"New entrant CS","2022","North West (England)","Outside London","EO","LGBO","140","[c]","26610","26590"
"New entrant CS","2022","North West (England)","Outside London","EO","Undeclared","70","[c]","26330","26590"
"New entrant CS","2022","North West (England)","Outside London","EO","Unknown","670","[c]","26280","26590"
"New entrant CS","2022","North West (England)","Outside London","G6/G7","Heterosexual / straight","240","[c]","55100","52080"
"New entrant CS","2022","North West (England)","Outside London","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Outside London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Outside London","G6/G7","Unknown","100","[c]","58800","56550"
"New entrant CS","2022","North West (England)","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Outside London","SEO/HEO","Heterosexual / straight","790","[c]","34730","33080"
"New entrant CS","2022","North West (England)","Outside London","SEO/HEO","LGBO","100","[c]","32890","33080"
"New entrant CS","2022","North West (England)","Outside London","SEO/HEO","Undeclared","55","[c]","34710","33370"
"New entrant CS","2022","North West (England)","Outside London","SEO/HEO","Unknown","310","[c]","33260","33080"
"New entrant CS","2022","North West (England)","Outside London","Unknown","Heterosexual / straight","695","[c]","28170","24800"
"New entrant CS","2022","North West (England)","Outside London","Unknown","LGBO","75","[c]","27640","24800"
"New entrant CS","2022","North West (England)","Outside London","Unknown","Undeclared","30","[c]","27240","24800"
"New entrant CS","2022","North West (England)","Outside London","Unknown","Unknown","605","[c]","26990","24800"
"New entrant CS","2022","Northern Ireland","Outside London","AA/AO","Heterosexual / straight","70","[c]","20940","21250"
"New entrant CS","2022","Northern Ireland","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","AA/AO","Unknown","150","[c]","21150","21250"
"New entrant CS","2022","Northern Ireland","Outside London","EO","Heterosexual / straight","90","[c]","26340","26590"
"New entrant CS","2022","Northern Ireland","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","EO","Unknown","60","[c]","25880","25730"
"New entrant CS","2022","Northern Ireland","Outside London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","SEO/HEO","Heterosexual / straight","105","[c]","34590","33080"
"New entrant CS","2022","Northern Ireland","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","SEO/HEO","Unknown","50","[c]","34370","33080"
"New entrant CS","2022","Overseas","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Outside London","AA/AO","Heterosexual / straight","1620","[c]","21600","21250"
"New entrant CS","2022","Scotland","Outside London","AA/AO","LGBO","230","[c]","21570","21250"
"New entrant CS","2022","Scotland","Outside London","AA/AO","Undeclared","95","[c]","21650","21250"
"New entrant CS","2022","Scotland","Outside London","AA/AO","Unknown","1380","[c]","21930","21640"
"New entrant CS","2022","Scotland","Outside London","EO","Heterosexual / straight","1155","[c]","26970","27230"
"New entrant CS","2022","Scotland","Outside London","EO","LGBO","170","[c]","26830","27230"
"New entrant CS","2022","Scotland","Outside London","EO","Undeclared","60","[c]","27080","27230"
"New entrant CS","2022","Scotland","Outside London","EO","Unknown","620","[c]","27050","27230"
"New entrant CS","2022","Scotland","Outside London","G6/G7","Heterosexual / straight","260","[c]","56470","53500"
"New entrant CS","2022","Scotland","Outside London","G6/G7","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Outside London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Outside London","G6/G7","Unknown","175","[c]","56870","53480"
"New entrant CS","2022","Scotland","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Outside London","SEO/HEO","Heterosexual / straight","990","[c]","35990","33080"
"New entrant CS","2022","Scotland","Outside London","SEO/HEO","LGBO","125","[c]","35570","33080"
"New entrant CS","2022","Scotland","Outside London","SEO/HEO","Undeclared","70","[c]","35300","33080"
"New entrant CS","2022","Scotland","Outside London","SEO/HEO","Unknown","555","[c]","35230","33070"
"New entrant CS","2022","Scotland","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Outside London","AA/AO","Heterosexual / straight","1405","[c]","23720","23140"
"New entrant CS","2022","South East (England)","Outside London","AA/AO","LGBO","155","[c]","24210","24250"
"New entrant CS","2022","South East (England)","Outside London","AA/AO","Undeclared","85","[c]","23820","24250"
"New entrant CS","2022","South East (England)","Outside London","AA/AO","Unknown","710","[c]","23090","21680"
"New entrant CS","2022","South East (England)","Outside London","EO","Heterosexual / straight","595","[c]","27130","27570"
"New entrant CS","2022","South East (England)","Outside London","EO","LGBO","40","[c]","26950","26630"
"New entrant CS","2022","South East (England)","Outside London","EO","Undeclared","40","[c]","27890","27570"
"New entrant CS","2022","South East (England)","Outside London","EO","Unknown","340","[c]","26690","25770"
"New entrant CS","2022","South East (England)","Outside London","G6/G7","Heterosexual / straight","145","[c]","56310","53050"
"New entrant CS","2022","South East (England)","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Outside London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Outside London","G6/G7","Unknown","70","[c]","59010","54750"
"New entrant CS","2022","South East (England)","Outside London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Outside London","SEO/HEO","Heterosexual / straight","505","[c]","34370","33000"
"New entrant CS","2022","South East (England)","Outside London","SEO/HEO","LGBO","50","[c]","32460","32160"
"New entrant CS","2022","South East (England)","Outside London","SEO/HEO","Undeclared","55","[c]","34800","33000"
"New entrant CS","2022","South East (England)","Outside London","SEO/HEO","Unknown","190","[c]","32580","30730"
"New entrant CS","2022","South East (England)","Outside London","Unknown","Heterosexual / straight","555","[c]","28570","24800"
"New entrant CS","2022","South East (England)","Outside London","Unknown","LGBO","55","[c]","32010","24800"
"New entrant CS","2022","South East (England)","Outside London","Unknown","Undeclared","35","[c]","29970","24800"
"New entrant CS","2022","South East (England)","Outside London","Unknown","Unknown","445","[c]","28050","26310"
"New entrant CS","2022","South West (England)","Outside London","AA/AO","Heterosexual / straight","940","[c]","21500","21260"
"New entrant CS","2022","South West (England)","Outside London","AA/AO","LGBO","120","[c]","20890","21200"
"New entrant CS","2022","South West (England)","Outside London","AA/AO","Undeclared","70","[c]","20380","20660"
"New entrant CS","2022","South West (England)","Outside London","AA/AO","Unknown","565","[c]","21330","21260"
"New entrant CS","2022","South West (England)","Outside London","EO","Heterosexual / straight","630","[c]","24980","25000"
"New entrant CS","2022","South West (England)","Outside London","EO","LGBO","75","[c]","25670","26130"
"New entrant CS","2022","South West (England)","Outside London","EO","Undeclared","65","[c]","24640","24620"
"New entrant CS","2022","South West (England)","Outside London","EO","Unknown","305","[c]","23630","24880"
"New entrant CS","2022","South West (England)","Outside London","G6/G7","Heterosexual / straight","275","[c]","54430","52000"
"New entrant CS","2022","South West (England)","Outside London","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Outside London","G6/G7","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Outside London","G6/G7","Unknown","80","[c]","54870","52730"
"New entrant CS","2022","South West (England)","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Outside London","SEO/HEO","Heterosexual / straight","950","[c]","34620","33080"
"New entrant CS","2022","South West (England)","Outside London","SEO/HEO","LGBO","80","[c]","33350","33000"
"New entrant CS","2022","South West (England)","Outside London","SEO/HEO","Undeclared","100","[c]","34740","33920"
