"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Commercial","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","40","40","41050","41500"
"In post","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Greater Manchester","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Greater Manchester","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Hampshire and Isle of Wight","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - East","G7","10","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - East","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - West","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - West","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - West","G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - West","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Inner London - West","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Merseyside","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Merseyside","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","South Yorkshire","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","West Central Scotland","EO","[c]","[c]","[c]","[c]"
