"Status","Year","Disability","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","Ministry of Justice","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","Ministry of Justice","Worcestershire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","Ministry of Justice","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Belfast","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Birmingham","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Bradford","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","City of Edinburgh","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester South West","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Hackney and Newham","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Leeds","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Liverpool","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Nottingham","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South Lanarkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Tyneside","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury (excl. agencies)","HM Treasury","Darlington","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury (excl. agencies)","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury (excl. agencies)","HM Treasury","Westminster","40","[c]","33110","28500"
"New entrant CS","2022","Undeclared","Home Office","Home Office","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","Home Office","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","Home Office","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal Aid Agency","Ministry of Justice","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal Aid Agency","Ministry of Justice","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal Aid Agency","Ministry of Justice","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Maritime and Coastguard Agency","Department for Transport","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Infrastructure Commission","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Savings and Investments","Chancellor's other departments","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","Northern Ireland Office","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Budget Responsibility","HM Treasury","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Public Guardian","Ministry of Justice","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Public Guardian","Ministry of Justice","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Scottish Charity Regulator","Scottish Government","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Public Health England","Department of Health and Social Care","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Public Health England","Department of Health and Social Care","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Registers of Scotland","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Fiscal Commission","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government (excl. agencies)","Scottish Government","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government (excl. agencies)","Scottish Government","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Housing Regulator","Scottish Government","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Serious Fraud Office","Attorney General's Departments","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Security Scotland","Scottish Government","Angus and Dundee City","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Security Scotland","Scottish Government","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Security Scotland","Scottish Government","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Security Scotland","Scottish Government","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Submarine Delivery Agency","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Transport Scotland","Scottish Government","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Hydrographic Office","Ministry of Defence","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","UK Statistics Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","UK Statistics Authority","Monmouthshire and Newport","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","UK Statistics Authority","South Hampshire","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","UK Statistics Authority","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Vehicle Certification Agency","Department for Transport","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Vehicle Certification Agency","Department for Transport","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Vehicle Certification Agency","Department for Transport","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Accountant in Bankruptcy","Scottish Government","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Surrey","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Office","Attorney General's Departments","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Birmingham","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Bristol, City of","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Glasgow City","30","[c]","[c]","[c]"
