"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Unknown","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","West Yorkshire","Outside London","15","15","30320","21260"
"In post","2022","Commercial","Commercial","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","160","155","38980","36890"
"In post","2022","Commercial","Commercial","Cheshire","Outside London","20","15","40790","37760"
"In post","2022","Commercial","Commercial","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Commercial","Cumbria","Outside London","15","15","40440","37400"
"In post","2022","Commercial","Commercial","Derbyshire and Nottinghamshire","Outside London","60","60","40850","38770"
"In post","2022","Commercial","Commercial","Devon","Outside London","220","210","43470","45150"
"In post","2022","Commercial","Commercial","Dorset and Somerset","Outside London","90","90","42250","42510"
"In post","2022","Commercial","Commercial","East Anglia","Outside London","145","135","36230","35900"
"In post","2022","Commercial","Commercial","East Wales","Outside London","135","135","35980","31700"
"In post","2022","Commercial","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Commercial","Eastern Scotland","Outside London","100","95","34580","29550"
"In post","2022","Commercial","Commercial","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","785","755","38580","35900"
"In post","2022","Commercial","Commercial","Greater Manchester","Outside London","145","140","38100","36500"
"In post","2022","Commercial","Commercial","Hampshire and Isle of Wight","Outside London","225","215","35850","34800"
"In post","2022","Commercial","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Commercial","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Commercial","Inner London - East","London","100","100","46340","43810"
"In post","2022","Commercial","Commercial","Inner London - West","London","565","555","47840","42960"
"In post","2022","Commercial","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Commercial","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Commercial","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Commercial","Merseyside","Outside London","200","195","36110","38330"
"In post","2022","Commercial","Commercial","North Eastern Scotland","Outside London","10","5","[c]","[c]"
"In post","2022","Commercial","Commercial","North Yorkshire","Outside London","50","50","36460","36720"
"In post","2022","Commercial","Commercial","Northern Ireland","Outside London","10","10","31730","30960"
"In post","2022","Commercial","Commercial","Northumberland, and Tyne and Wear","Outside London","35","35","37420","36500"
"In post","2022","Commercial","Commercial","Outer London - South","London","10","10","[c]","[c]"
"In post","2022","Commercial","Commercial","Outer London - West and North West","London","55","55","34370","29390"
"In post","2022","Commercial","Commercial","Overseas","Overseas","40","40","49150","43300"
"In post","2022","Commercial","Commercial","Shropshire and Staffordshire","Outside London","85","85","35280","33300"
"In post","2022","Commercial","Commercial","South Yorkshire","Outside London","80","80","35680","36500"
"In post","2022","Commercial","Commercial","Southern Scotland","Outside London","45","45","39980","39630"
"In post","2022","Commercial","Commercial","Surrey, East and West Sussex","Outside London","25","25","39760","38650"
"In post","2022","Commercial","Commercial","Tees Valley and Durham","Outside London","45","45","37840","36500"
"In post","2022","Commercial","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Commercial","West Central Scotland","Outside London","125","125","33760","33000"
"In post","2022","Commercial","Commercial","West Midlands","Outside London","80","80","37450","36700"
"In post","2022","Commercial","Commercial","West Wales and The Valleys","Outside London","190","175","32820","30730"
"In post","2022","Commercial","Commercial","West Yorkshire","Outside London","180","175","41440","36820"
"In post","2022","Commercial","Communications","Inner London - West","London","10","10","[c]","[c]"
"In post","2022","Commercial","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Corporate Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Digital, Data and Technology","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Digital, Data and Technology","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Digital, Data and Technology","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Digital, Data and Technology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Finance","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Finance","Inner London - East","London","10","10","[c]","[c]"
"In post","2022","Commercial","Finance","Inner London - West","London","10","10","46890","41330"
"In post","2022","Commercial","Finance","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","West Yorkshire","Outside London","15","15","35600","30450"
"In post","2022","Commercial","Human Resources","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Human Resources","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Human Resources","Inner London - West","London","5","5","[c]","[c]"
"In post","2022","Commercial","Human Resources","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Human Resources","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","International Trade","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","20","15","32270","30740"
"In post","2022","Commercial","Operational Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","East Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Greater Manchester","Outside London","25","20","32980","33370"
"In post","2022","Commercial","Operational Delivery","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","15","15","32770","30140"
"In post","2022","Commercial","Operational Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Inner London - West","London","210","210","53040","47940"
"In post","2022","Commercial","Operational Delivery","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Merseyside","Outside London","10","10","28540","26410"
"In post","2022","Commercial","Operational Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Shropshire and Staffordshire","Outside London","35","35","24830","20970"
"In post","2022","Commercial","Operational Delivery","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Surrey, East and West Sussex","Outside London","30","25","29320","27960"
"In post","2022","Commercial","Operational Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","80","75","41970","40340"
"In post","2022","Commercial","Other","Inner London - West","London","5","5","[c]","[c]"
"In post","2022","Commercial","Other","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","Inner London - East","London","10","10","[c]","[c]"
"In post","2022","Commercial","Policy","Inner London - West","London","15","15","49210","40050"
"In post","2022","Commercial","Policy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","75","45420","41420"
"In post","2022","Commercial","Project Delivery","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","Inner London - West","London","15","15","44790","41550"
