"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Treasury","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Knowledge and Information Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","EO","Heterosexual / straight","35","[c]","27270","27370"
"Leaver CS","2022","Home Office","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","AA","Heterosexual / straight","55","[c]","19200","18240"
"Leaver CS","2022","Home Office","Operational Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","AO","Heterosexual / straight","310","[c]","22230","21680"
"Leaver CS","2022","Home Office","Operational Delivery","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","AO","Undeclared","40","[c]","22710","21680"
"Leaver CS","2022","Home Office","Operational Delivery","AO","Unknown","60","[c]","22280","21680"
"Leaver CS","2022","Home Office","Operational Delivery","EO","Heterosexual / straight","505","[c]","27410","26160"
"Leaver CS","2022","Home Office","Operational Delivery","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","EO","Undeclared","95","[c]","28470","27370"
"Leaver CS","2022","Home Office","Operational Delivery","EO","Unknown","80","[c]","26190","24880"
"Leaver CS","2022","Home Office","Operational Delivery","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","HEO","Heterosexual / straight","90","[c]","34430","33900"
"Leaver CS","2022","Home Office","Operational Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","SEO","Heterosexual / straight","40","[c]","41490","41060"
"Leaver CS","2022","Home Office","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Research","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Research","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Research","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Research","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","AA","Undeclared","5","[c]","[c]","[c]"
