"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Norwich and East Norfolk","Unknown","55","[c]","24630","24540"
"New entrant CS","2022","Unknown","Nottingham","AA/AO","170","[c]","21250","21250"
"New entrant CS","2022","Unknown","Nottingham","EO","120","[c]","26120","26590"
"New entrant CS","2022","Unknown","Nottingham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Nottingham","SEO/HEO","60","[c]","33030","33080"
"New entrant CS","2022","Unknown","Nottingham","Unknown","45","[c]","28930","24800"
"New entrant CS","2022","Unknown","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Oxfordshire CC","AA/AO","65","[c]","24320","22950"
"New entrant CS","2022","Unknown","Oxfordshire CC","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Oxfordshire CC","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Oxfordshire CC","Unknown","45","[c]","27350","25790"
"New entrant CS","2022","Unknown","Perth and Kinross, and Stirling","AA/AO","65","[c]","21850","21640"
"New entrant CS","2022","Unknown","Perth and Kinross, and Stirling","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Perth and Kinross, and Stirling","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Peterborough","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Peterborough","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Peterborough","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Plymouth","AA/AO","70","[c]","22330","21750"
"New entrant CS","2022","Unknown","Plymouth","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Plymouth","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Plymouth","Unknown","40","[c]","26500","23170"
"New entrant CS","2022","Unknown","Portsmouth","AA/AO","40","[c]","21730","21250"
"New entrant CS","2022","Unknown","Portsmouth","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Portsmouth","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Portsmouth","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Powys","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Redbridge and Waltham Forest","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Redbridge and Waltham Forest","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Redbridge and Waltham Forest","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Sandwell","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Sandwell","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Borders","AA/AO","45","[c]","24320","24400"
"New entrant CS","2022","Unknown","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Sefton","AA/AO","75","[c]","20170","21260"
"New entrant CS","2022","Unknown","Sefton","EO","105","[c]","25320","24880"
"New entrant CS","2022","Unknown","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Sefton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Sefton","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Sefton","Unknown","35","[c]","24020","22510"
"New entrant CS","2022","Unknown","Sheffield","AA/AO","65","[c]","21370","21680"
"New entrant CS","2022","Unknown","Sheffield","EO","75","[c]","25670","24880"
"New entrant CS","2022","Unknown","Sheffield","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Sheffield","SEO/HEO","35","[c]","35830","35590"
"New entrant CS","2022","Unknown","Sheffield","Unknown","45","[c]","28190","28200"
"New entrant CS","2022","Unknown","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Solihull","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Solihull","EO","55","[c]","26200","24880"
"New entrant CS","2022","Unknown","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Solihull","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Solihull","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Somerset CC","AA/AO","45","[c]","20780","20420"
"New entrant CS","2022","Unknown","Somerset CC","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Somerset CC","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Somerset CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South and West Derbyshire","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South and West Derbyshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Ayrshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Ayrshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Hampshire","AA/AO","65","[c]","21050","19860"
"New entrant CS","2022","Unknown","South Hampshire","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Hampshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Hampshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Lanarkshire","AA/AO","95","[c]","21400","21250"
"New entrant CS","2022","Unknown","South Lanarkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Lanarkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Nottinghamshire","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Nottinghamshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Nottinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Teesside","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Teesside","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Teesside","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West Wales","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southampton","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southampton","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southampton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southampton","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southampton","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southend-on-Sea","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southend-on-Sea","Unknown","40","[c]","28270","26310"
"New entrant CS","2022","Unknown","Staffordshire CC","AA/AO","105","[c]","21730","21220"
"New entrant CS","2022","Unknown","Staffordshire CC","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Staffordshire CC","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Staffordshire CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Stoke-on-Trent","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Stoke-on-Trent","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Suffolk CC","AA/AO","60","[c]","21490","21260"
"New entrant CS","2022","Unknown","Suffolk CC","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Suffolk CC","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Suffolk CC","Unknown","50","[c]","28210","26310"
"New entrant CS","2022","Unknown","Sunderland","AA/AO","75","[c]","21250","21250"
"New entrant CS","2022","Unknown","Sunderland","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Sunderland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Swansea","AA/AO","245","[c]","20100","18310"
"New entrant CS","2022","Unknown","Swansea","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Swansea","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Swansea","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Swansea","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Swindon","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Swindon","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Telford and Wrekin","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Telford and Wrekin","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Telford and Wrekin","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Telford and Wrekin","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Telford and Wrekin","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Thurrock","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Thurrock","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Torbay","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Torbay","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tower Hamlets","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tower Hamlets","EO","30","[c]","28050","28310"
"New entrant CS","2022","Unknown","Tower Hamlets","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tower Hamlets","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tower Hamlets","SEO/HEO","60","[c]","34630","34260"
"New entrant CS","2022","Unknown","Tower Hamlets","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tyneside","AA/AO","360","[c]","21250","21260"
"New entrant CS","2022","Unknown","Tyneside","EO","175","[c]","26290","26590"
"New entrant CS","2022","Unknown","Tyneside","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tyneside","SEO/HEO","100","[c]","32840","33080"
"New entrant CS","2022","Unknown","Tyneside","Unknown","50","[c]","27680","27040"
"New entrant CS","2022","Unknown","Unknown","AA/AO","40","[c]","20480","20970"
"New entrant CS","2022","Unknown","Unknown","EO","50","[c]","27050","27500"
"New entrant CS","2022","Unknown","Unknown","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO/HEO","105","[c]","29620","28000"
"New entrant CS","2022","Unknown","Unknown","Unknown","330","[c]","22440","16190"
"New entrant CS","2022","Unknown","Wakefield","AA/AO","45","[c]","22220","23140"
"New entrant CS","2022","Unknown","Wakefield","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wakefield","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Walsall","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Walsall","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Walsall","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wandsworth","AA/AO","70","[c]","28900","30520"
"New entrant CS","2022","Unknown","Wandsworth","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wandsworth","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Warrington","AA/AO","50","[c]","21900","23140"
"New entrant CS","2022","Unknown","Warrington","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Warrington","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Warrington","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Warwickshire CC","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Warwickshire CC","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Warwickshire CC","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Cumbria","AA/AO","80","[c]","21740","21300"
"New entrant CS","2022","Unknown","West Cumbria","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Cumbria","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Essex","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Essex","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Kent","G6/G7","[c]","[c]","[c]","[c]"
