"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AO","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","EO","Female","75","[c]","27490","27570"
"Leaver Dept.","2022","Asian","Unknown","EO","Male","65","[c]","27460","28280"
"Leaver Dept.","2022","Asian","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","AO","Female","70","[c]","21930","21260"
"Leaver Dept.","2022","Black","No function","AO","Male","35","[c]","22400","21260"
"Leaver Dept.","2022","Black","No function","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","EO","Female","215","[c]","27930","27570"
"Leaver Dept.","2022","Black","No function","EO","Male","70","[c]","27730","27570"
"Leaver Dept.","2022","Black","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","G7","Female","60","[c]","52250","52610"
"Leaver Dept.","2022","Black","No function","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","HEO","Female","120","[c]","32590","32330"
"Leaver Dept.","2022","Black","No function","HEO","Male","50","[c]","32680","32920"
"Leaver Dept.","2022","Black","No function","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","SEO","Female","105","[c]","40030","40070"
"Leaver Dept.","2022","Black","No function","SEO","Male","30","[c]","[c]","[c]"
