"Status","Year","Function_of_post","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Wales","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Wales","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Wales","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","West Midlands (England)","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","West Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","West Midlands (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Yorkshire and The Humber","AA/AO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Yorkshire and The Humber","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","East of England","AA/AO","10","[c]","21310","21680"
"Leaver Dept.","2022","Unknown","Home Office","East of England","EO","20","[c]","25860","25310"
"Leaver Dept.","2022","Unknown","Home Office","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","London","AA/AO","25","[c]","25260","25630"
"Leaver Dept.","2022","Unknown","Home Office","London","EO","145","[c]","29260","28670"
"Leaver Dept.","2022","Unknown","Home Office","London","G6/G7","170","[c]","61620","57740"
"Leaver Dept.","2022","Unknown","Home Office","London","SCS level","20","[c]","97200","93210"
"Leaver Dept.","2022","Unknown","Home Office","London","SEO/HEO","310","[c]","38810","38100"
"Leaver Dept.","2022","Unknown","Home Office","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","North East (England)","AA/AO","15","[c]","21680","21680"
"Leaver Dept.","2022","Unknown","Home Office","North East (England)","EO","15","[c]","25580","24890"
"Leaver Dept.","2022","Unknown","Home Office","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","North East (England)","SEO/HEO","10","[c]","34140","34140"
"Leaver Dept.","2022","Unknown","Home Office","North West (England)","AA/AO","70","[c]","21490","21680"
"Leaver Dept.","2022","Unknown","Home Office","North West (England)","EO","160","[c]","25230","24890"
"Leaver Dept.","2022","Unknown","Home Office","North West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","North West (England)","SEO/HEO","55","[c]","33450","30830"
"Leaver Dept.","2022","Unknown","Home Office","Northern Ireland","EO","15","[c]","25370","25040"
"Leaver Dept.","2022","Unknown","Home Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Scotland","AA/AO","20","[c]","21650","21680"
"Leaver Dept.","2022","Unknown","Home Office","Scotland","EO","40","[c]","25160","24890"
"Leaver Dept.","2022","Unknown","Home Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Scotland","SEO/HEO","10","[c]","33700","31260"
"Leaver Dept.","2022","Unknown","Home Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","South East (England)","EO","15","[c]","25610","25310"
"Leaver Dept.","2022","Unknown","Home Office","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","South East (England)","SEO/HEO","10","[c]","34470","32930"
"Leaver Dept.","2022","Unknown","Home Office","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Wales","AA/AO","10","[c]","21280","21680"
"Leaver Dept.","2022","Unknown","Home Office","Wales","EO","15","[c]","25480","24890"
"Leaver Dept.","2022","Unknown","Home Office","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","West Midlands (England)","EO","40","[c]","25210","24890"
"Leaver Dept.","2022","Unknown","Home Office","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","West Midlands (England)","SEO/HEO","15","[c]","32620","30960"
"Leaver Dept.","2022","Unknown","Home Office","Yorkshire and The Humber","AA/AO","15","[c]","21640","21680"
"Leaver Dept.","2022","Unknown","Home Office","Yorkshire and The Humber","EO","60","[c]","25270","24890"
"Leaver Dept.","2022","Unknown","Home Office","Yorkshire and The Humber","G6/G7","10","[c]","57870","54050"
"Leaver Dept.","2022","Unknown","Home Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Yorkshire and The Humber","SEO/HEO","20","[c]","34080","31280"
"Leaver Dept.","2022","Unknown","Ministry of Defence","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","London","EO","10","[c]","30050","30560"
"Leaver Dept.","2022","Unknown","Ministry of Defence","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","London","SEO/HEO","35","[c]","42130","44500"
"Leaver Dept.","2022","Unknown","Ministry of Defence","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","North West (England)","AA/AO","10","[c]","21300","21170"
"Leaver Dept.","2022","Unknown","Ministry of Defence","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Scotland","AA/AO","10","[c]","21300","21170"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","South East (England)","AA/AO","10","[c]","20860","21170"
"Leaver Dept.","2022","Unknown","Ministry of Defence","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","South East (England)","SEO/HEO","10","[c]","37330","37320"
"Leaver Dept.","2022","Unknown","Ministry of Defence","South West (England)","AA/AO","15","[c]","21130","21170"
"Leaver Dept.","2022","Unknown","Ministry of Defence","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Scotland","AA/AO","10","[c]","24700","24400"
"Leaver Dept.","2022","Unknown","Scottish Government","Scotland","EO","10","[c]","29470","29510"
"Leaver Dept.","2022","Unknown","Scottish Government","Scotland","G6/G7","15","[c]","66260","63720"
"Leaver Dept.","2022","Unknown","Scottish Government","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Scotland","SEO/HEO","35","[c]","39490","39160"
"Leaver Dept.","2022","Unknown","Scottish Government","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Wales","EO","15","[c]","27440","27400"
"Leaver Dept.","2022","Unknown","Welsh Government","Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Wales","SEO/HEO","20","[c]","40020","38160"
"New entrant CS","2022","Analysis","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","London","G6/G7","10","[c]","69260","69690"
"New entrant CS","2022","Analysis","Chancellor's other departments","London","SEO/HEO","20","[c]","39620","39720"
"New entrant CS","2022","Analysis","Chancellor's other departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","London","EO","10","[c]","28990","27680"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","20","[c]","35030","33570"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","London","SEO/HEO","10","[c]","37650","38020"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","East of England","AA/AO","10","[c]","20430","20430"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","East of England","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","20","[c]","30890","29750"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","London","EO","25","[c]","26250","26250"
"New entrant CS","2022","Analysis","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","London","SEO/HEO","30","[c]","32260","31800"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","London","EO","10","[c]","27850","27850"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","London","SEO/HEO","15","[c]","31490","33210"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","London","G6/G7","20","[c]","57460","54110"
"New entrant CS","2022","Analysis","Department for Transport","London","SEO/HEO","25","[c]","35130","34710"
"New entrant CS","2022","Analysis","Department for Transport","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","London","AA/AO","15","[c]","25110","25110"
"New entrant CS","2022","Analysis","Department for Work and Pensions","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","London","SEO/HEO","20","[c]","36140","36650"
"New entrant CS","2022","Analysis","Department for Work and Pensions","North East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","North East (England)","SEO/HEO","10","[c]","33260","31990"
"New entrant CS","2022","Analysis","Department for Work and Pensions","North West (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Yorkshire and The Humber","AA/AO","15","[c]","21260","21260"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Yorkshire and The Humber","SEO/HEO","10","[c]","33230","31990"
"New entrant CS","2022","Analysis","Department of Health and Social Care","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","London","G6/G7","20","[c]","57220","53360"
"New entrant CS","2022","Analysis","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","London","SEO/HEO","25","[c]","37130","38730"
"New entrant CS","2022","Analysis","Department of Health and Social Care","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Yorkshire and The Humber","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
