"Status","Year","Disability","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Legal","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","East Midlands (England)","AA/AO","110","[c]","21330","21250"
"New entrant CS","2022","Declared disabled","No function","East Midlands (England)","EO","40","[c]","26990","27570"
"New entrant CS","2022","Declared disabled","No function","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","East Midlands (England)","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","East Midlands (England)","Unknown","110","[c]","28960","28200"
"New entrant CS","2022","Declared disabled","No function","East of England","AA/AO","60","[c]","22870","21830"
"New entrant CS","2022","Declared disabled","No function","East of England","EO","55","[c]","28100","27570"
"New entrant CS","2022","Declared disabled","No function","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","East of England","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","East of England","Unknown","105","[c]","27130","24800"
"New entrant CS","2022","Declared disabled","No function","London","AA/AO","60","[c]","25230","25110"
"New entrant CS","2022","Declared disabled","No function","London","EO","195","[c]","29140","29040"
"New entrant CS","2022","Declared disabled","No function","London","G6/G7","35","[c]","56470","54130"
"New entrant CS","2022","Declared disabled","No function","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","London","SEO/HEO","185","[c]","35020","34010"
"New entrant CS","2022","Declared disabled","No function","London","Unknown","165","[c]","34890","33700"
"New entrant CS","2022","Declared disabled","No function","North East (England)","AA/AO","90","[c]","21210","21260"
"New entrant CS","2022","Declared disabled","No function","North East (England)","EO","45","[c]","26580","27570"
"New entrant CS","2022","Declared disabled","No function","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","North East (England)","Unknown","70","[c]","28520","28200"
"New entrant CS","2022","Declared disabled","No function","North West (England)","AA/AO","200","[c]","21370","21260"
"New entrant CS","2022","Declared disabled","No function","North West (England)","EO","100","[c]","27090","27570"
"New entrant CS","2022","Declared disabled","No function","North West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","North West (England)","SEO/HEO","45","[c]","33800","32410"
"New entrant CS","2022","Declared disabled","No function","North West (England)","Unknown","160","[c]","28710","26310"
"New entrant CS","2022","Declared disabled","No function","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Northern Ireland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Northern Ireland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Scotland","AA/AO","105","[c]","21180","21250"
"New entrant CS","2022","Declared disabled","No function","Scotland","EO","65","[c]","26940","27570"
"New entrant CS","2022","Declared disabled","No function","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Scotland","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","South East (England)","AA/AO","110","[c]","23870","23500"
"New entrant CS","2022","Declared disabled","No function","South East (England)","EO","40","[c]","27930","27570"
"New entrant CS","2022","Declared disabled","No function","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","South East (England)","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","South East (England)","Unknown","135","[c]","29130","25900"
"New entrant CS","2022","Declared disabled","No function","South West (England)","AA/AO","80","[c]","21050","21260"
"New entrant CS","2022","Declared disabled","No function","South West (England)","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","South West (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","South West (England)","SEO/HEO","40","[c]","33660","31990"
"New entrant CS","2022","Declared disabled","No function","South West (England)","Unknown","115","[c]","27990","24800"
"New entrant CS","2022","Declared disabled","No function","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Wales","AA/AO","100","[c]","21160","21250"
"New entrant CS","2022","Declared disabled","No function","Wales","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Wales","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Wales","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Wales","Unknown","35","[c]","27260","23170"
"New entrant CS","2022","Declared disabled","No function","West Midlands (England)","AA/AO","90","[c]","21630","21260"
"New entrant CS","2022","Declared disabled","No function","West Midlands (England)","EO","75","[c]","26940","27570"
"New entrant CS","2022","Declared disabled","No function","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","West Midlands (England)","SEO/HEO","35","[c]","33400","33080"
"New entrant CS","2022","Declared disabled","No function","West Midlands (England)","Unknown","135","[c]","29080","26450"
"New entrant CS","2022","Declared disabled","No function","Yorkshire and The Humber","AA/AO","70","[c]","21540","21260"
"New entrant CS","2022","Declared disabled","No function","Yorkshire and The Humber","EO","50","[c]","26810","27570"
"New entrant CS","2022","Declared disabled","No function","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Yorkshire and The Humber","SEO/HEO","40","[c]","33300","32410"
"New entrant CS","2022","Declared disabled","No function","Yorkshire and The Humber","Unknown","125","[c]","29100","27010"
"New entrant CS","2022","Declared disabled","Project Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","North West (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South West (England)","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South West (England)","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","North East (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
