"Status","Year","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","The National Archives","Unknown","5","5","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","Heterosexual / straight","110","105","39520","36840"
"In post","2022","Human Resources","UK Statistics Authority","LGBO","10","10","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","Undeclared","5","5","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","Unknown","20","15","[c]","[c]"
"In post","2022","Human Resources","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Water Services Regulation Authority","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Human Resources","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Unknown","5","5","[c]","[c]"
"In post","2022","Internal Audit","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","Undeclared","5","5","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Heterosexual / straight","30","30","43500","39280"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Undeclared","5","5","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Unknown","10","10","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Heterosexual / straight","50","45","46880","43560"
"In post","2022","Internal Audit","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Undeclared","5","5","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Unknown","10","10","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Heterosexual / straight","305","290","48980","46780"
"In post","2022","Internal Audit","HM Treasury","LGBO","15","15","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Undeclared","45","45","50270","46660"
"In post","2022","Internal Audit","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Heterosexual / straight","115","110","39250","34980"
"In post","2022","Internal Audit","Ministry of Defence","LGBO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Undeclared","25","25","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Heterosexual / straight","45","45","47960","48410"
"In post","2022","Internal Audit","Ministry of Justice","LGBO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Heterosexual / straight","6225","5820","44590","48080"
"In post","2022","Legal","Attorney General's Departments","LGBO","410","390","44700","48080"
"In post","2022","Legal","Attorney General's Departments","Undeclared","375","355","47120","51250"
"In post","2022","Legal","Attorney General's Departments","Unknown","1895","1705","48420","53050"
"In post","2022","Legal","Cabinet Office","Heterosexual / straight","35","35","79220","79760"
"In post","2022","Legal","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cabinet Office","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Cabinet Office","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Charity Commission","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Charity Commission","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","Heterosexual / straight","135","130","67990","71370"
"In post","2022","Legal","Competition and Markets Authority","LGBO","10","10","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","75","75","46780","42070"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Unknown","35","35","48960","46430"
"In post","2022","Legal","Department for Education","Heterosexual / straight","70","65","51850","54400"
"In post","2022","Legal","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Department for Education","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Department for Transport","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Heterosexual / straight","55","50","37380","27570"
"In post","2022","Legal","Department for Work and Pensions","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Unknown","15","10","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Heterosexual / straight","105","85","55030","57490"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Heterosexual / straight","180","160","50180","57000"
"In post","2022","Legal","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Undeclared","40","35","50620","56050"
"In post","2022","Legal","HM Land Registry","Unknown","55","50","45580","40590"
"In post","2022","Legal","HM Revenue and Customs","Heterosexual / straight","790","750","43090","37930"
"In post","2022","Legal","HM Revenue and Customs","LGBO","65","60","51810","52080"
"In post","2022","Legal","HM Revenue and Customs","Undeclared","90","85","43830","33440"
"In post","2022","Legal","HM Revenue and Customs","Unknown","420","390","40380","33370"
"In post","2022","Legal","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Unknown","15","15","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","National Crime Agency","Heterosexual / straight","35","35","54360","60960"
