"Status","Year","Function_of_post","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Female","Heterosexual / straight","355","[c]","25520","25110"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Female","Unknown","35","[c]","25790","27570"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Male","Heterosexual / straight","270","[c]","25480","25110"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Female","Heterosexual / straight","185","[c]","28160","26590"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Female","Unknown","150","[c]","28030","26590"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Male","Heterosexual / straight","215","[c]","29110","26590"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Male","Unknown","135","[c]","28920","26590"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Female","Heterosexual / straight","150","[c]","21850","21260"
"New entrant CS","2022","Debt","Department for Work and Pensions","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Male","Heterosexual / straight","100","[c]","21760","21260"
"New entrant CS","2022","Debt","Department for Work and Pensions","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Revenue and Customs","Female","Heterosexual / straight","240","[c]","21560","21250"
"New entrant CS","2022","Debt","HM Revenue and Customs","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Revenue and Customs","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Revenue and Customs","Female","Unknown","165","[c]","21410","21250"
"New entrant CS","2022","Debt","HM Revenue and Customs","Male","Heterosexual / straight","130","[c]","21540","21250"
"New entrant CS","2022","Debt","HM Revenue and Customs","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Revenue and Customs","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Revenue and Customs","Male","Unknown","125","[c]","21470","21250"
"New entrant CS","2022","Debt","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Female","Heterosexual / straight","85","[c]","43420","38330"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Female","Unknown","30","[c]","41900","34550"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Male","Heterosexual / straight","85","[c]","43260","40600"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","50","[c]","29400","22900"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","100","[c]","29360","24850"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","Undeclared","30","[c]","33310","27980"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
