"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","White","Policy","North East (England)","Heterosexual / straight","95","[c]","35260","32000"
"New entrant CS","2022","White","Policy","North East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","North East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","North West (England)","Heterosexual / straight","165","[c]","33760","30960"
"New entrant CS","2022","White","Policy","North West (England)","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","North West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Northern Ireland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Scotland","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","South East (England)","Heterosexual / straight","45","[c]","35620","33730"
"New entrant CS","2022","White","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","South West (England)","Heterosexual / straight","150","[c]","36990","35900"
"New entrant CS","2022","White","Policy","South West (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","South West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Wales","Heterosexual / straight","85","[c]","35220","33000"
"New entrant CS","2022","White","Policy","Wales","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Wales","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","West Midlands (England)","Heterosexual / straight","110","[c]","34170","30260"
"New entrant CS","2022","White","Policy","West Midlands (England)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Yorkshire and The Humber","Heterosexual / straight","155","[c]","35280","30840"
"New entrant CS","2022","White","Policy","Yorkshire and The Humber","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","East of England","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","London","Heterosexual / straight","100","[c]","46800","43300"
"New entrant CS","2022","White","Project Delivery","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","North East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","North West (England)","Heterosexual / straight","45","[c]","31270","21260"
"New entrant CS","2022","White","Project Delivery","North West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","South East (England)","Heterosexual / straight","65","[c]","36650","33000"
"New entrant CS","2022","White","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","South East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","South West (England)","Heterosexual / straight","200","[c]","34070","31000"
"New entrant CS","2022","White","Project Delivery","South West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","South West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","South West (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Wales","Heterosexual / straight","40","[c]","42230","37500"
"New entrant CS","2022","White","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","West Midlands (England)","Heterosexual / straight","35","[c]","37560","36740"
"New entrant CS","2022","White","Project Delivery","West Midlands (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","East Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","East of England","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","London","Heterosexual / straight","45","[c]","41260","34630"
"New entrant CS","2022","White","Property","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","North East (England)","Heterosexual / straight","30","[c]","36910","31320"
"New entrant CS","2022","White","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","North West (England)","Heterosexual / straight","50","[c]","36470","29180"
"New entrant CS","2022","White","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","South East (England)","Heterosexual / straight","40","[c]","37730","34060"
"New entrant CS","2022","White","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","South West (England)","Heterosexual / straight","50","[c]","34530","33000"
"New entrant CS","2022","White","Property","South West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","West Midlands (England)","Heterosexual / straight","35","[c]","35010","33000"
"New entrant CS","2022","White","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Yorkshire and The Humber","Heterosexual / straight","40","[c]","35120","33000"
"New entrant CS","2022","White","Property","Yorkshire and The Humber","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","East Midlands (England)","Heterosexual / straight","35","[c]","34330","33000"
"New entrant CS","2022","White","Science and Engineering","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","East of England","Heterosexual / straight","45","[c]","32240","32310"
"New entrant CS","2022","White","Science and Engineering","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","East of England","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","East of England","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","London","Heterosexual / straight","90","[c]","37500","32640"
"New entrant CS","2022","White","Science and Engineering","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","North West (England)","Heterosexual / straight","45","[c]","35050","32310"
"New entrant CS","2022","White","Science and Engineering","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","North West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Scotland","Heterosexual / straight","35","[c]","33770","33000"
"New entrant CS","2022","White","Science and Engineering","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","South East (England)","Heterosexual / straight","115","[c]","33180","29230"
"New entrant CS","2022","White","Science and Engineering","South East (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","South East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","South East (England)","Unknown","30","[c]","32510","27010"
"New entrant CS","2022","White","Science and Engineering","South West (England)","Heterosexual / straight","330","[c]","34070","31250"
"New entrant CS","2022","White","Science and Engineering","South West (England)","LGBO","30","[c]","27420","25540"
"New entrant CS","2022","White","Science and Engineering","South West (England)","Undeclared","30","[c]","35010","29230"
"New entrant CS","2022","White","Science and Engineering","South West (England)","Unknown","90","[c]","28520","26030"
"New entrant CS","2022","White","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Wales","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","West Midlands (England)","Heterosexual / straight","35","[c]","34860","33590"
"New entrant CS","2022","White","Science and Engineering","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Yorkshire and The Humber","Heterosexual / straight","55","[c]","30710","28590"
"New entrant CS","2022","White","Science and Engineering","Yorkshire and The Humber","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","East of England","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","London","Heterosexual / straight","35","[c]","37310","36650"
"New entrant CS","2022","White","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Scotland","Heterosexual / straight","50","[c]","26320","23540"
"New entrant CS","2022","White","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","South East (England)","Heterosexual / straight","65","[c]","25680","25540"
"New entrant CS","2022","White","Security","South East (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","South West (England)","Heterosexual / straight","55","[c]","26860","24590"
"New entrant CS","2022","White","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
