"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Counter Fraud","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Department for Work and Pensions","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Department for Work and Pensions","EO","10","[c]","27990","27570"
"Leaver Dept.","2022","20-29","Counter Fraud","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","Department for Work and Pensions","AA/AO","15","[c]","21220","21260"
"Leaver Dept.","2022","20-29","Debt","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Cabinet Office","SEO/HEO","15","[c]","33390","34550"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Education","SEO/HEO","15","[c]","36270","33300"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Work and Pensions","SEO/HEO","15","[c]","35550","35450"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department of Health and Social Care","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department of Health and Social Care","SEO/HEO","40","[c]","32900","32490"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Foreign, Commonwealth and Development Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Ministry of Defence","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Cabinet Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Education","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Work and Pensions","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department of Health and Social Care","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department of Health and Social Care","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Ministry of Defence","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Department for Environment, Food and Rural Affairs","AA/AO","20","[c]","21150","21300"
"Leaver Dept.","2022","20-29","Grants Management","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Cabinet Office","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Cabinet Office","EO","20","[c]","27450","27500"
"Leaver Dept.","2022","20-29","Human Resources","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Cabinet Office","SEO/HEO","20","[c]","32060","32480"
"Leaver Dept.","2022","20-29","Human Resources","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Digital, Culture, Media and Sport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Transport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Work and Pensions","EO","10","[c]","28260","27570"
"Leaver Dept.","2022","20-29","Human Resources","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Work and Pensions","SEO/HEO","10","[c]","30240","28000"
"Leaver Dept.","2022","20-29","Human Resources","Department of Health and Social Care","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department of Health and Social Care","EO","35","[c]","25820","26880"
"Leaver Dept.","2022","20-29","Human Resources","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department of Health and Social Care","SEO/HEO","25","[c]","33750","32330"
"Leaver Dept.","2022","20-29","Human Resources","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Ministry of Defence","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Ministry of Defence","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Attorney General's Departments","AA/AO","30","[c]","23460","23770"
"Leaver Dept.","2022","20-29","Legal","Attorney General's Departments","EO","20","[c]","27040","27050"
"Leaver Dept.","2022","20-29","Legal","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Attorney General's Departments","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Cabinet Office","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Cabinet Office","EO","70","[c]","27700","27500"
"Leaver Dept.","2022","20-29","No function","Cabinet Office","G6/G7","80","[c]","55410","54700"
"Leaver Dept.","2022","20-29","No function","Cabinet Office","SEO/HEO","585","[c]","32590","32000"
"Leaver Dept.","2022","20-29","No function","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","AA/AO","20","[c]","21220","21130"
"Leaver Dept.","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","EO","40","[c]","26490","27680"
"Leaver Dept.","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","G6/G7","45","[c]","53360","53380"
"Leaver Dept.","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","SEO/HEO","130","[c]","36050","33640"
"Leaver Dept.","2022","20-29","No function","Department for Digital, Culture, Media and Sport","EO","10","[c]","27100","26180"
"Leaver Dept.","2022","20-29","No function","Department for Digital, Culture, Media and Sport","G6/G7","15","[c]","52930","51730"
"Leaver Dept.","2022","20-29","No function","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for Digital, Culture, Media and Sport","SEO/HEO","50","[c]","34290","34020"
"Leaver Dept.","2022","20-29","No function","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for Education","EO","25","[c]","26420","25000"
"Leaver Dept.","2022","20-29","No function","Department for Education","G6/G7","15","[c]","54000","53420"
"Leaver Dept.","2022","20-29","No function","Department for Education","SEO/HEO","60","[c]","35290","33300"
"Leaver Dept.","2022","20-29","No function","Department for Environment, Food and Rural Affairs","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for Environment, Food and Rural Affairs","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for Environment, Food and Rural Affairs","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","105","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for International Trade","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for International Trade","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for International Trade","SEO/HEO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for Levelling Up, Housing and Communities","EO","30","[c]","27610","27850"
"Leaver Dept.","2022","20-29","No function","Department for Levelling Up, Housing and Communities","G6/G7","10","[c]","55800","53130"
"Leaver Dept.","2022","20-29","No function","Department for Levelling Up, Housing and Communities","SEO/HEO","45","[c]","34190","33210"
"Leaver Dept.","2022","20-29","No function","Department for Transport","AA/AO","45","[c]","21710","21840"
"Leaver Dept.","2022","20-29","No function","Department for Transport","EO","40","[c]","28730","30270"
"Leaver Dept.","2022","20-29","No function","Department for Transport","G6/G7","20","[c]","55330","54650"
"Leaver Dept.","2022","20-29","No function","Department for Transport","SEO/HEO","85","[c]","36840","35060"
"Leaver Dept.","2022","20-29","No function","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for Work and Pensions","AA/AO","130","[c]","21460","21260"
"Leaver Dept.","2022","20-29","No function","Department for Work and Pensions","EO","535","[c]","28580","27570"
"Leaver Dept.","2022","20-29","No function","Department for Work and Pensions","SEO/HEO","15","[c]","34700","31990"
"Leaver Dept.","2022","20-29","No function","Department of Health and Social Care","AA/AO","325","[c]","21170","19880"
"Leaver Dept.","2022","20-29","No function","Department of Health and Social Care","EO","375","[c]","25310","25260"
"Leaver Dept.","2022","20-29","No function","Department of Health and Social Care","G6/G7","70","[c]","52380","52610"
"Leaver Dept.","2022","20-29","No function","Department of Health and Social Care","SEO/HEO","610","[c]","33650","32330"
"Leaver Dept.","2022","20-29","No function","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Food Standards Agency","SEO/HEO","10","[c]","36110","35370"
"Leaver Dept.","2022","20-29","No function","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","HM Treasury","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","HM Treasury","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","HM Treasury","SEO/HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Ministry of Defence","EO","20","[c]","23560","23770"
"Leaver Dept.","2022","20-29","No function","Ministry of Defence","SEO/HEO","30","[c]","31380","29560"
"Leaver Dept.","2022","20-29","No function","Ministry of Justice","AA/AO","295","[c]","20790","20970"
"Leaver Dept.","2022","20-29","No function","Ministry of Justice","EO","100","[c]","25240","25120"
"Leaver Dept.","2022","20-29","No function","Ministry of Justice","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Ministry of Justice","SEO/HEO","145","[c]","35150","34260"
"Leaver Dept.","2022","20-29","No function","Ministry of Justice","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","National Crime Agency","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Office for Standards in Education, Children's Services and Skills","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Office of Gas and Electricity Markets","EO","25","[c]","24900","24450"
"Leaver Dept.","2022","20-29","No function","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Office of Gas and Electricity Markets","SEO/HEO","10","[c]","34720","34820"
"Leaver Dept.","2022","20-29","No function","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Scottish Government","AA/AO","10","[c]","23160","23230"
"Leaver Dept.","2022","20-29","No function","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","UK Statistics Authority","AA/AO","10","[c]","20080","19860"
"Leaver Dept.","2022","20-29","No function","UK Statistics Authority","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","UK Statistics Authority","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Cabinet Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Competition and Markets Authority","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
