"Status","Year","Age","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning Inspectorate","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning Inspectorate","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning Inspectorate","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning Inspectorate","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning Inspectorate","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning Inspectorate","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning Inspectorate","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","AA/AO","Heterosexual / straight","65","[c]","20440","19880"
"Leaver CS","2022","20-29","Public Health England","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","EO","Heterosexual / straight","50","[c]","25060","24480"
"Leaver CS","2022","20-29","Public Health England","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","SEO/HEO","Heterosexual / straight","75","[c]","33580","32330"
"Leaver CS","2022","20-29","Public Health England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Queen Elizabeth II Centre","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Queen Elizabeth II Centre","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Queen Elizabeth II Centre","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Registers of Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Registers of Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Registers of Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Registers of Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Registers of Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Revenue Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Revenue Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Royal Fleet Auxiliary","Unknown","Unknown","55","[c]","28110","28980"
"Leaver CS","2022","20-29","Rural Payments Agency","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Courts and Tribunals Service","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Courts and Tribunals Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Courts and Tribunals Service","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Courts and Tribunals Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Forestry","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Forestry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Forestry","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","AA/AO","Unknown","30","[c]","22420","22140"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Prison Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Prison Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Prison Service","AA/AO","Unknown","35","[c]","23580","21640"
"Leaver CS","2022","20-29","Scottish Prison Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Prison Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Prison Service","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Public Pensions Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Public Pensions Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Serious Fraud Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Serious Fraud Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Serious Fraud Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Serious Fraud Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Serious Fraud Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Serious Fraud Office","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Serious Fraud Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Serious Fraud Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Security Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Security Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Security Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Security Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Security Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Security Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Security Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Security Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Student Awards Agency for Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Student Awards Agency for Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Student Awards Agency for Scotland","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Submarine Delivery Agency","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Submarine Delivery Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Submarine Delivery Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Teaching Regulation Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Teaching Regulation Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Teaching Regulation Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Transport Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Transport Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Transport Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","AA/AO","Heterosexual / straight","40","[c]","21300","21110"
