"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Courts and Tribunals Service","Bristol, City of","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bromley","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bromley","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Buckinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Buckinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Calderdale and Kirklees","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Camden and City of London","London","Female","40","[c]","24810","23720"
"New entrant CS","2022","HM Courts and Tribunals Service","Camden and City of London","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","Outside London","Female","30","[c]","21500","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Central Hampshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Croydon","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Croydon","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Darlington","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Derby","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Derby","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Devon CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Dorset","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Durham","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Cumbria","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Kent","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Enfield","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Enfield","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Essex Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Flintshire and Wrexham","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Glasgow City","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Glasgow City","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Gloucestershire CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Gloucestershire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Greater Manchester North West","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Greater Manchester South West","Outside London","Female","75","[c]","22180","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Greater Manchester South West","Outside London","Male","55","[c]","22970","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Gwent Valleys","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Haringey and Islington","London","Female","30","[c]","26330","23720"
"New entrant CS","2022","HM Courts and Tribunals Service","Haringey and Islington","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Harrow and Hillingdon","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Heart of Essex","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Heart of Essex","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Hertfordshire CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Hertfordshire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Hounslow and Richmond upon Thames","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Leeds","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Leeds","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Leicester","Outside London","Female","60","[c]","21160","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Leicester","Outside London","Male","30","[c]","21310","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Leicestershire CC and Rutland","Outside London","Female","45","[c]","21050","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Leicestershire CC and Rutland","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Lewisham and Southwark","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Lewisham and Southwark","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Lincolnshire CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Lincolnshire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Liverpool","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Liverpool","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Luton","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Luton","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Manchester","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Manchester","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Merton, Kingston upon Thames and Sutton","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Merton, Kingston upon Thames and Sutton","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Mid Lancashire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Monmouthshire and Newport","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","North Hampshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Norwich and East Norfolk","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Nottingham","Outside London","Female","30","[c]","23300","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Nottingham","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Oxfordshire CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Oxfordshire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Plymouth","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Redbridge and Waltham Forest","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Somerset CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Somerset CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","South Teesside","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","South West Wales","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Staffordshire CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Stoke-on-Trent","Outside London","Female","65","[c]","20950","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Stoke-on-Trent","Outside London","Male","30","[c]","21680","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Swansea","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Swindon","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Tower Hamlets","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Tower Hamlets","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Tyneside","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Tyneside","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Wandsworth","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Northamptonshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Northamptonshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Sussex (South West)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Westminster","London","Female","105","[c]","32620","28310"
"New entrant CS","2022","HM Courts and Tribunals Service","Westminster","London","Male","65","[c]","33230","34260"
"New entrant CS","2022","HM Courts and Tribunals Service","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Wolverhampton","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Worcestershire CC","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Worcestershire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Westminster","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Westminster","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Coventry","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Coventry","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Croydon","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Croydon","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Dorset","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Dorset","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Durham","Outside London","Female","30","[c]","25030","22600"
"New entrant CS","2022","HM Land Registry","Durham","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Gloucestershire CC","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Gloucestershire CC","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Kingston upon Hull, City of","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Kingston upon Hull, City of","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Leicester","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Leicester","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Mid Lancashire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Mid Lancashire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Nottingham","Outside London","Female","40","[c]","26560","22600"
"New entrant CS","2022","HM Land Registry","Nottingham","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Peterborough","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Peterborough","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Plymouth","Outside London","Female","30","[c]","26720","22600"
"New entrant CS","2022","HM Land Registry","Plymouth","Outside London","Male","35","[c]","27850","26300"
"New entrant CS","2022","HM Land Registry","Swansea","Outside London","Female","30","[c]","26690","22600"
"New entrant CS","2022","HM Land Registry","Swansea","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Telford and Wrekin","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Telford and Wrekin","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Wirral","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Wirral","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Barking & Dagenham and Havering","London","Female","35","[c]","32180","28500"
"New entrant CS","2022","HM Prison and Probation Service","Barking & Dagenham and Havering","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Barnet","London","Female","40","[c]","30950","27980"
"New entrant CS","2022","HM Prison and Probation Service","Barnet","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","Outside London","Female","160","[c]","24580","23170"
"New entrant CS","2022","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","Outside London","Male","100","[c]","25810","23140"
"New entrant CS","2022","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","85","[c]","25190","23170"
"New entrant CS","2022","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Bedford","Outside London","Female","80","[c]","27120","28140"
"New entrant CS","2022","HM Prison and Probation Service","Bedford","Outside London","Male","60","[c]","27090","28140"
"New entrant CS","2022","HM Prison and Probation Service","Berkshire","Outside London","Female","95","[c]","27450","24270"
"New entrant CS","2022","HM Prison and Probation Service","Berkshire","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Bexley and Greenwich","London","Female","110","[c]","26680","27070"
"New entrant CS","2022","HM Prison and Probation Service","Bexley and Greenwich","London","Male","80","[c]","28610","29020"
"New entrant CS","2022","HM Prison and Probation Service","Birmingham","Outside London","Female","270","[c]","26310","24090"
"New entrant CS","2022","HM Prison and Probation Service","Birmingham","Outside London","Male","135","[c]","26250","23170"
"New entrant CS","2022","HM Prison and Probation Service","Blackburn with Darwen","Outside London","Female","20","[c]","[c]","[c]"
