"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Croydon","140","135","46590","40910"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","East Kent","10","10","39090","36980"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Glasgow City","45","40","41530","40180"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Greater Manchester South West","175","165","43510","40180"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Hackney and Newham","215","200","45580","40910"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Leeds","175","170","39650","33370"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Liverpool","75","75","45910","40520"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Manchester","20","20","42140","36770"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","North Lanarkshire","25","25","36270","33370"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Nottingham","130","125","42360","40180"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Portsmouth","40","35","40060","35940"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Sefton","55","50","38160","33370"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","South Lanarkshire","55","45","34140","28920"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Suffolk CC","15","15","32530","33080"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Sunderland","10","10","44880","40520"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Tyneside","110","105","41640","40180"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Belfast","25","25","29090","26590"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Birmingham","45","45","28750","26590"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Bristol, City of","25","25","28750","26820"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Cardiff and Vale of Glamorgan","35","35","28770","26590"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","City of Edinburgh","25","25","29510","26820"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Croydon","65","65","34510","30920"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","East Kent","20","20","28900","26590"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Glasgow City","5","5","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Greater Manchester South West","45","45","28760","26590"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Hackney and Newham","130","130","35510","31060"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Leeds","60","60","30480","27570"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Liverpool","10","10","30580","27570"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Manchester","40","40","29120","26590"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","North Lanarkshire","20","20","27410","26590"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Nottingham","35","35","29460","26590"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Portsmouth","5","5","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Sefton","15","15","35430","33080"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Suffolk CC","25","25","23880","21250"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Tyneside","20","20","31630","27190"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","Counter Fraud","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","Counter Fraud","Blackpool","5","5","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","Counter Fraud","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","Counter Fraud","Leeds","10","10","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","Counter Fraud","Westminster","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice","Counter Fraud","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","Operational Delivery","Sefton","5","5","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","Other","Barnsley, Doncaster and Rotherham","255","215","22600","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Birmingham","80","60","21990","20430"
"In post","2022","Debt","Department for Work and Pensions","Other","Blackpool","40","35","24410","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Bradford","290","245","22510","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Central Valleys","70","60","22100","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Coventry","10","10","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","Other","Dudley","135","125","22220","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","East Derbyshire","20","15","22340","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Glasgow City","50","40","22280","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","Other","Greater Manchester South East","15","15","21260","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Greater Manchester South West","255","220","22430","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","Other","Hertfordshire CC","75","65","26470","25110"
"In post","2022","Debt","Department for Work and Pensions","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","35","25","22240","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","Other","Manchester","10","10","22750","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Na h-Eileanan Siar","70","65","22240","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","North Northamptonshire","220","180","22330","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","Other","Somerset CC","135","115","21990","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Sunderland","440","380","22370","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","Other","Unknown","70","55","25610","25110"
"In post","2022","Debt","Department for Work and Pensions","Other","Warwickshire CC","220","180","22130","21260"
"In post","2022","Debt","Department for Work and Pensions","Other","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Belfast","10","10","27890","26820"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Berkshire","10","10","28700","28920"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Birmingham","305","275","23050","21250"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Bradford","185","160","23980","21250"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Bristol, City of","20","20","27760","28920"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Cardiff and Vale of Glamorgan","345","325","24220","21250"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","City of Edinburgh","275","250","23520","22080"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Croydon","190","170","29150","26400"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Durham","10","5","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Glasgow City","70","60","24690","22080"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Hackney and Newham","235","205","28740","26400"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Leeds","160","145","26880","26590"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Liverpool","315","290","23880","21250"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Manchester","10","10","30990","26820"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Mid Lancashire","10","10","29010","27770"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","North Lanarkshire","320","265","24030","21810"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Nottingham","165","150","23530","21250"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Portsmouth","10","10","29460","28760"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","South Lanarkshire","265","245","23240","21250"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Southend-on-Sea","50","40","24050","22080"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Suffolk CC","30","30","25530","24450"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Telford and Wrekin","20","15","38930","40180"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Tyneside","250","220","23380","21680"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","West Sussex (South West)","50","35","28690","28920"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Tax","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Tax","Birmingham","75","75","21890","21250"
"In post","2022","Debt","HM Revenue and Customs","Tax","Bradford","55","50","21250","21250"
"In post","2022","Debt","HM Revenue and Customs","Tax","Cardiff and Vale of Glamorgan","30","30","22490","21250"
"In post","2022","Debt","HM Revenue and Customs","Tax","City of Edinburgh","235","230","21580","21250"
"In post","2022","Debt","HM Revenue and Customs","Tax","Croydon","25","25","26300","25330"
"In post","2022","Debt","HM Revenue and Customs","Tax","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Tax","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Tax","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Tax","Hackney and Newham","10","10","30390","28570"
"In post","2022","Debt","HM Revenue and Customs","Tax","Leeds","10","10","23210","21250"
"In post","2022","Debt","HM Revenue and Customs","Tax","Liverpool","60","60","22850","21250"
"In post","2022","Debt","HM Revenue and Customs","Tax","North Lanarkshire","10","10","21810","21250"
"In post","2022","Debt","HM Revenue and Customs","Tax","Nottingham","85","80","21510","21250"
"In post","2022","Debt","HM Revenue and Customs","Tax","South Lanarkshire","5","5","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Tax","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Tax","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","Tax","Tyneside","240","230","21910","21250"
"In post","2022","Debt","HM Revenue and Customs","Unknown","Birmingham","15","15","27150","21250"
"In post","2022","Debt","HM Revenue and Customs","Unknown","Bradford","5","5","[c]","[c]"
