"Status","Year","Function_of_post","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Department of Health and Social Care","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Tower Hamlets","G6/G7","20","15","55360","53830"
"In post","2022","Analysis","Department of Health and Social Care","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Tower Hamlets","SEO/HEO","20","20","37970","40450"
"In post","2022","Analysis","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Westminster","AA/AO","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Westminster","EO","15","15","27860","27270"
"In post","2022","Analysis","Department of Health and Social Care","Westminster","G6/G7","200","190","58340","53560"
"In post","2022","Analysis","Department of Health and Social Care","Westminster","SCS level","15","15","84870","81010"
"In post","2022","Analysis","Department of Health and Social Care","Westminster","SEO/HEO","70","70","36450","32790"
"In post","2022","Analysis","Estyn","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Westminster","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office","Westminster","AA/AO","5","5","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office","Westminster","G6/G7","35","35","67020","65590"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office","Westminster","SEO/HEO","15","15","49780","48860"
"In post","2022","Analysis","HM Land Registry","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Wirral","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Bristol, City of","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Croydon","G6/G7","20","20","65340","62120"
"In post","2022","Analysis","HM Revenue and Customs","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Croydon","SEO/HEO","20","15","40590","37930"
"In post","2022","Analysis","HM Revenue and Customs","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Greater Manchester South West","SEO/HEO","10","10","36830","36840"
"In post","2022","Analysis","HM Revenue and Customs","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Hackney and Newham","EO","10","10","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Hackney and Newham","G6/G7","45","45","62720","62120"
"In post","2022","Analysis","HM Revenue and Customs","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Hackney and Newham","SEO/HEO","100","95","40010","37930"
"In post","2022","Analysis","HM Revenue and Customs","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Leeds","G6/G7","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Liverpool","EO","10","10","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Liverpool","G6/G7","25","25","55920","55210"
"In post","2022","Analysis","HM Revenue and Customs","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Liverpool","SEO/HEO","55","55","36360","33370"
"In post","2022","Analysis","HM Revenue and Customs","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Manchester","EO","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Manchester","G6/G7","50","45","55940","55210"
"In post","2022","Analysis","HM Revenue and Customs","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Manchester","SEO/HEO","130","130","35750","33370"
"In post","2022","Analysis","HM Revenue and Customs","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Southend-on-Sea","G6/G7","10","10","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Southend-on-Sea","SEO/HEO","10","10","38700","40520"
"In post","2022","Analysis","HM Revenue and Customs","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Tower Hamlets","G6/G7","10","10","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Tower Hamlets","SEO/HEO","10","10","40930","39050"
"In post","2022","Analysis","HM Revenue and Customs","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Tyneside","G6/G7","15","15","56000","56170"
"In post","2022","Analysis","HM Revenue and Customs","Tyneside","SEO/HEO","15","15","34100","31900"
"In post","2022","Analysis","HM Revenue and Customs","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Westminster","EO","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Westminster","G6/G7","75","75","65150","62120"
"In post","2022","Analysis","HM Revenue and Customs","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Westminster","SEO/HEO","85","85","39930","37930"
"In post","2022","Analysis","HM Treasury","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury","Camden and City of London","G6/G7","15","15","69150","67460"
"In post","2022","Analysis","HM Treasury","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
