"Status","Year","Age","Disability","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","HEO","165","[c]","33640","33080"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","SEO","35","[c]","41490","40180"
"New entrant CS","2022","30-39","Unknown","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Treasury","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Home Office","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Home Office","AO","70","[c]","22170","21680"
"New entrant CS","2022","30-39","Unknown","Home Office","EO","315","[c]","25840","24880"
"New entrant CS","2022","30-39","Unknown","Home Office","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Home Office","G7","40","[c]","57170","57430"
"New entrant CS","2022","30-39","Unknown","Home Office","HEO","40","[c]","33620","35050"
"New entrant CS","2022","30-39","Unknown","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Home Office","SEO","45","[c]","40910","41950"
"New entrant CS","2022","30-39","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","AA","55","[c]","21730","19810"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","AO","95","[c]","23500","21170"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","EO","65","[c]","26120","26350"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","HEO","75","[c]","33610","33000"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","SEO","60","[c]","42050","41000"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","Unknown","45","[c]","25540","21620"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","AA","155","[c]","21420","20890"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","AO","510","[c]","24200","23140"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","EO","40","[c]","26190","25120"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","HEO","55","[c]","32620","34260"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","SEO","45","[c]","38230","40000"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","Unknown","785","[c]","26570","24800"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","EO","70","[c]","32670","32770"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","HEO","35","[c]","39320","40170"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office of the Secretary of State for Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scottish Government","AA","75","[c]","21340","21050"
"New entrant CS","2022","30-39","Unknown","Scottish Government","AO","135","[c]","22600","21640"
"New entrant CS","2022","30-39","Unknown","Scottish Government","EO","155","[c]","27400","27230"
"New entrant CS","2022","30-39","Unknown","Scottish Government","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scottish Government","G7","40","[c]","53380","51360"
"New entrant CS","2022","30-39","Unknown","Scottish Government","HEO","100","[c]","32100","31540"
"New entrant CS","2022","30-39","Unknown","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scottish Government","SEO","80","[c]","40720","39660"
"New entrant CS","2022","30-39","Unknown","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","The National Archives","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","The National Archives","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Statistics Authority","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Statistics Authority","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Statistics Authority","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Statistics Authority","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Statistics Authority","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Statistics Authority","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Welsh Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Welsh Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Welsh Government","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Charity Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","AO","85","[c]","21540","21260"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","EO","115","[c]","28350","27570"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Estyn","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Estyn","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Revenue and Customs","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Revenue and Customs","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Revenue and Customs","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Revenue and Customs","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Treasury","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Treasury","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Home Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Home Office","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Home Office","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Home Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Home Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Home Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Home Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Defence","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Defence","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Defence","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Defence","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Justice","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Justice","AO","40","[c]","23000","23140"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Justice","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Justice","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Ministry of Justice","Unknown","260","[c]","31370","28610"
"New entrant CS","2022","40-49","Declared disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scottish Government","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scottish Government","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scottish Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scottish Government","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scottish Government","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","The National Archives","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","The National Archives","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","The National Archives","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","The National Archives","SCS level","[c]","[c]","[c]","[c]"
