"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Counter Fraud","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","AO","15","[c]","21190","21260"
"Leaver Dept.","2022","Debt","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands (England)","AO","10","[c]","21190","21260"
"Leaver Dept.","2022","Debt","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","EO","30","[c]","28650","28170"
"Leaver Dept.","2022","Digital, Data & Technology","London","G6","20","[c]","70950","70200"
"Leaver Dept.","2022","Digital, Data & Technology","London","G7","70","[c]","57360","55660"
"Leaver Dept.","2022","Digital, Data & Technology","London","HEO","100","[c]","34380","34550"
"Leaver Dept.","2022","Digital, Data & Technology","London","SCS level","15","[c]","96230","93270"
"Leaver Dept.","2022","Digital, Data & Technology","London","SEO","75","[c]","42470","41950"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","G7","20","[c]","51790","51000"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","HEO","10","[c]","32640","31990"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","SEO","10","[c]","36790","36570"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","G7","20","[c]","54570","55210"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","HEO","15","[c]","33820","33790"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","SEO","30","[c]","38040","37910"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","SEO","15","[c]","39600","39630"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","G7","15","[c]","52560","53500"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","HEO","20","[c]","31110","30170"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","SEO","15","[c]","40090","38050"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","HEO","25","[c]","31190","30890"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Wales","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Wales","HEO","25","[c]","33710","33350"
"Leaver Dept.","2022","Digital, Data & Technology","Wales","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","HEO","10","[c]","32680","30820"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Yorkshire and The Humber","G7","15","[c]","53000","51460"
"Leaver Dept.","2022","Digital, Data & Technology","Yorkshire and The Humber","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Yorkshire and The Humber","SEO","35","[c]","38520","38870"
"Leaver Dept.","2022","Finance","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","EO","25","[c]","28530","28310"
"Leaver Dept.","2022","Finance","London","G6","10","[c]","69770","68770"
"Leaver Dept.","2022","Finance","London","G7","50","[c]","56430","54850"
"Leaver Dept.","2022","Finance","London","HEO","65","[c]","34990","34550"
"Leaver Dept.","2022","Finance","London","SCS level","15","[c]","86940","75880"
"Leaver Dept.","2022","Finance","London","SEO","60","[c]","41540","41160"
"Leaver Dept.","2022","Finance","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","SEO","20","[c]","36400","35310"
"Leaver Dept.","2022","Finance","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","EO","20","[c]","24390","24120"
"Leaver Dept.","2022","Finance","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","G7","10","[c]","55050","55930"
"Leaver Dept.","2022","Finance","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","SEO","15","[c]","39970","38580"
"Leaver Dept.","2022","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","G7","30","[c]","51650","50960"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","SEO","25","[c]","37870","36820"
"Leaver Dept.","2022","Grants Management","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North East (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North East (England)","HEO","[c]","[c]","[c]","[c]"
