"Status","Year","Organisation","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Heterosexual / straight","70","[c]","28690","27960"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Attorney General's Departments","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Attorney General's Departments","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Attorney General's Departments","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","Heterosexual / straight","35","[c]","37610","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","Unknown","40","[c]","45710","34650"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","Heterosexual / straight","80","[c]","43600","40600"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","Unknown","60","[c]","42790","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","Heterosexual / straight","200","[c]","38800","34550"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","Undeclared","30","[c]","42080","34550"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","Unknown","520","[c]","35580","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","Heterosexual / straight","60","[c]","34120","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","Heterosexual / straight","40","[c]","22380","21050"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Heterosexual / straight","60","[c]","37850","34550"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Unknown","100","[c]","36820","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","Heterosexual / straight","85","[c]","40310","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","Unknown","40","[c]","54520","38850"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","Unknown","35","[c]","44870","28000"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","Unknown","50","[c]","27300","25460"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Inner London - West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Merseyside","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","Merseyside","Unknown","55","[c]","26330","24440"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","Heterosexual / straight","90","[c]","27830","24500"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","Unknown","40","[c]","25900","20100"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","Heterosexual / straight","100","[c]","44520","33120"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","East Anglia","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","East Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Inner London - East","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Merseyside","Heterosexual / straight","50","[c]","31500","30420"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Merseyside","LGBO","[c]","[c]","[c]","[c]"
