"Status","Year","Age","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","No function","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","West Midlands","Birmingham","35","[c]","62160","42480"
"Leaver Dept.","2022","60-64","No function","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","West Yorkshire","Leeds","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Eastern Scotland","Angus and Dundee City","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data & Technology","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data & Technology","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data & Technology","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","20","[c]","42600","35250"
"Leaver Dept.","2022","65+","No function","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","[c]","49600","40560"
"Leaver Dept.","2022","65+","No function","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Inner London - East","Lambeth","25","[c]","71380","59680"
"Leaver Dept.","2022","65+","No function","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Outer London - West and North West","Barnet","30","[c]","53460","39200"
"Leaver Dept.","2022","65+","No function","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","West Midlands","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","West Yorkshire","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Project Delivery","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","East Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Inner London - West","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","West Yorkshire","Bradford","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Devon","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Northumberland, and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Internal Audit","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Inner London - West","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Cheshire","Warrington","[c]","[c]","[c]","[c]"
