"Status","Year","Disability","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","East of England","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","London","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South East (England)","Outside London","30","[c]","31190","26350"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South West (England)","Outside London","30","[c]","29830","26350"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","London","30","[c]","34950","34260"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Infrastructure Commission","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Records of Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Budget Responsibility","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Public Guardian","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Public Guardian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Public Guardian","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Scottish Charity Regulator","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Queen Elizabeth II Centre","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Registers of Scotland","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Revenue Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Fiscal Commission","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government (excl. agencies)","Scotland","Outside London","65","[c]","34080","31540"
"New entrant CS","2022","Declared disabled","Scottish Housing Regulator","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Public Pensions Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Security Scotland","Scotland","Outside London","130","[c]","25860","27230"
"New entrant CS","2022","Declared disabled","Standards and Testing Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Standards and Testing Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Standards and Testing Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Standards and Testing Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Standards and Testing Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Student Awards Agency for Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Teaching Regulation Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Teaching Regulation Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Transport Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","London","London","45","[c]","34670","32330"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","South West (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","South East (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Wales","Outside London","55","[c]","29270","30460"
"New entrant CS","2022","Declared disabled","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Vehicle Certification Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Vehicle Certification Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Vehicle Certification Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinary Medicines Directorate","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","Wales","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Revenue Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wilton Park","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Accountant in Bankruptcy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","East of England","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","North West (England)","Outside London","35","[c]","23200","21300"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","South East (England)","Outside London","100","[c]","27910","24920"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","South West (England)","Outside London","45","[c]","26680","24920"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Wales","Outside London","35","[c]","25330","21300"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Yorkshire and The Humber","Outside London","40","[c]","24660","23960"
"New entrant CS","2022","Declared non-disabled","Attorney General's Office","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","London","London","285","[c]","40610","34550"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","North East (England)","Outside London","45","[c]","22930","21050"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","North West (England)","Outside London","35","[c]","36080","32000"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Scotland","Outside London","85","[c]","37890","32000"
