"Status","Year","Region_ITL2","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester South West","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester South West","Outside London","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Manchester","Outside London","Heterosexual / straight","450","[c]","34250","27610"
"Leaver Dept.","2022","Greater Manchester","Manchester","Outside London","LGBO","45","[c]","36610","28870"
"Leaver Dept.","2022","Greater Manchester","Manchester","Outside London","Undeclared","55","[c]","33470","27900"
"Leaver Dept.","2022","Greater Manchester","Manchester","Outside London","Unknown","145","[c]","33130","28000"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Central Hampshire","Outside London","Heterosexual / straight","45","[c]","38340","38070"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Central Hampshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Central Hampshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","North Hampshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","North Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Portsmouth","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Portsmouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Portsmouth","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","South Hampshire","Outside London","Heterosexual / straight","85","[c]","37990","29540"
"Leaver Dept.","2022","Hampshire and Isle of Wight","South Hampshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","South Hampshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","South Hampshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Southampton","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Southampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Southampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Na h-Eileanan Siar","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Orkney Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Orkney Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Hackney and Newham","London","Heterosexual / straight","55","[c]","32160","31060"
"Leaver Dept.","2022","Inner London - East","Hackney and Newham","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Hackney and Newham","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Hackney and Newham","London","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Haringey and Islington","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Haringey and Islington","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Haringey and Islington","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Lambeth","London","Heterosexual / straight","1125","[c]","45630","40070"
"Leaver Dept.","2022","Inner London - East","Lambeth","London","LGBO","105","[c]","44030","40070"
"Leaver Dept.","2022","Inner London - East","Lambeth","London","Undeclared","200","[c]","47590","40560"
"Leaver Dept.","2022","Inner London - East","Lambeth","London","Unknown","215","[c]","55490","52610"
"Leaver Dept.","2022","Inner London - East","Lewisham and Southwark","London","Heterosexual / straight","150","[c]","45110","40070"
"Leaver Dept.","2022","Inner London - East","Lewisham and Southwark","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Lewisham and Southwark","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Lewisham and Southwark","London","Unknown","55","[c]","55230","54540"
"Leaver Dept.","2022","Inner London - East","Tower Hamlets","London","Heterosexual / straight","210","[c]","41270","36000"
"Leaver Dept.","2022","Inner London - East","Tower Hamlets","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Tower Hamlets","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Tower Hamlets","London","Unknown","115","[c]","40440","34260"
"Leaver Dept.","2022","Inner London - West","Camden and City of London","London","Heterosexual / straight","50","[c]","32070","28490"
"Leaver Dept.","2022","Inner London - West","Camden and City of London","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Camden and City of London","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Camden and City of London","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Wandsworth","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Wandsworth","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Wandsworth","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Westminster","London","Heterosexual / straight","3015","[c]","46420","40680"
"Leaver Dept.","2022","Inner London - West","Westminster","London","LGBO","410","[c]","42190","37640"
"Leaver Dept.","2022","Inner London - West","Westminster","London","Undeclared","930","[c]","45510","40650"
"Leaver Dept.","2022","Inner London - West","Westminster","London","Unknown","1585","[c]","42160","34710"
"Leaver Dept.","2022","Kent","East Kent","Outside London","Heterosexual / straight","50","[c]","28860","26840"
"Leaver Dept.","2022","Kent","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","East Kent","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","East Kent","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Kent Thames Gateway","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Kent Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Kent Thames Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Medway","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Medway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Mid Kent","Outside London","Heterosexual / straight","45","[c]","47130","40000"
"Leaver Dept.","2022","Kent","Mid Kent","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Mid Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Mid Kent","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","West Kent","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Blackburn with Darwen","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Blackburn with Darwen","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Blackpool","Outside London","Heterosexual / straight","65","[c]","33480","31990"
"Leaver Dept.","2022","Lancashire","Blackpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Blackpool","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Blackpool","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Chorley and West Lancashire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","East Lancashire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","East Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Lancaster and Wyre","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Lancaster and Wyre","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Mid Lancashire","Outside London","Heterosexual / straight","65","[c]","35660","30290"
"Leaver Dept.","2022","Lancashire","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Mid Lancashire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Mid Lancashire","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","Heterosexual / straight","35","[c]","24720","21260"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Lincolnshire CC","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Lincolnshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Lincolnshire CC","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Lincolnshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","East Merseyside","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","East Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Liverpool","Outside London","Heterosexual / straight","280","[c]","30150","25310"
"Leaver Dept.","2022","Merseyside","Liverpool","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Liverpool","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Liverpool","Outside London","Unknown","105","[c]","33850","27730"
"Leaver Dept.","2022","Merseyside","Sefton","Outside London","Heterosexual / straight","115","[c]","29680","27570"
"Leaver Dept.","2022","Merseyside","Sefton","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Sefton","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Sefton","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Wirral","Outside London","Heterosexual / straight","35","[c]","29380","27570"
"Leaver Dept.","2022","Merseyside","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Wirral","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Wirral","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","North Yorkshire CC","Outside London","Heterosexual / straight","35","[c]","35410","27120"
"Leaver Dept.","2022","North Yorkshire","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","North Yorkshire CC","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","York","Outside London","Heterosexual / straight","130","[c]","40760","37380"
"Leaver Dept.","2022","North Yorkshire","York","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","York","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","York","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Ards and North Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Ards and North Down","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Ards and North Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Belfast","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Belfast","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Belfast","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Lisburn and Castlereagh","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Lisburn and Castlereagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Northumberland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Sunderland","Outside London","Heterosexual / straight","60","[c]","28510","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Sunderland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Sunderland","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Tyneside","Outside London","Heterosexual / straight","350","[c]","31880","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Tyneside","Outside London","LGBO","35","[c]","30690","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Tyneside","Outside London","Undeclared","35","[c]","37170","30360"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Tyneside","Outside London","Unknown","240","[c]","34400","28590"
"Leaver Dept.","2022","Outer London - East and North East","Barking & Dagenham and Havering","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Barking & Dagenham and Havering","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Bexley and Greenwich","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Enfield","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Enfield","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Redbridge and Waltham Forest","London","Heterosexual / straight","35","[c]","30030","31060"
"Leaver Dept.","2022","Outer London - East and North East","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Redbridge and Waltham Forest","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Redbridge and Waltham Forest","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Bromley","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Bromley","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Bromley","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Croydon","London","Heterosexual / straight","165","[c]","40420","35070"
"Leaver Dept.","2022","Outer London - South","Croydon","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Croydon","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Croydon","London","Unknown","100","[c]","31830","31530"
"Leaver Dept.","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Barnet","London","Heterosexual / straight","755","[c]","38920","32820"
"Leaver Dept.","2022","Outer London - West and North West","Barnet","London","LGBO","50","[c]","41850","35580"
"Leaver Dept.","2022","Outer London - West and North West","Barnet","London","Undeclared","95","[c]","43150","36330"
"Leaver Dept.","2022","Outer London - West and North West","Barnet","London","Unknown","240","[c]","51010","42820"
"Leaver Dept.","2022","Outer London - West and North West","Brent","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Brent","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Ealing","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Ealing","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Harrow and Hillingdon","London","Heterosexual / straight","65","[c]","38240","31060"
"Leaver Dept.","2022","Outer London - West and North West","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Harrow and Hillingdon","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Harrow and Hillingdon","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","London","Heterosexual / straight","40","[c]","29420","29250"
