"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","Heterosexual / straight","125","[c]","46370","43690"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Transport","Heterosexual / straight","560","[c]","33080","26780"
"Leaver CS","2022","White","Department for Transport","LGBO","45","[c]","29640","26590"
"Leaver CS","2022","White","Department for Transport","Undeclared","160","[c]","28390","26470"
"Leaver CS","2022","White","Department for Transport","Unknown","30","[c]","25610","21840"
"Leaver CS","2022","White","Department for Work and Pensions","Heterosexual / straight","4625","[c]","27170","27570"
"Leaver CS","2022","White","Department for Work and Pensions","LGBO","410","[c]","26450","27570"
"Leaver CS","2022","White","Department for Work and Pensions","Undeclared","385","[c]","27260","27570"
"Leaver CS","2022","White","Department for Work and Pensions","Unknown","655","[c]","26490","26120"
"Leaver CS","2022","White","Department of Health and Social Care","Heterosexual / straight","1335","[c]","42370","37510"
"Leaver CS","2022","White","Department of Health and Social Care","LGBO","115","[c]","38200","30230"
"Leaver CS","2022","White","Department of Health and Social Care","Undeclared","195","[c]","43240","38050"
"Leaver CS","2022","White","Department of Health and Social Care","Unknown","165","[c]","50750","47130"
"Leaver CS","2022","White","Estyn","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","Heterosexual / straight","45","[c]","37370","31980"
"Leaver CS","2022","White","Food Standards Agency","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","Heterosexual / straight","115","[c]","48410","43330"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Land Registry","Heterosexual / straight","185","[c]","34080","31740"
"Leaver CS","2022","White","HM Land Registry","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Land Registry","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Land Registry","Unknown","40","[c]","30740","27130"
"Leaver CS","2022","White","HM Revenue and Customs","Heterosexual / straight","210","[c]","31550","26850"
"Leaver CS","2022","White","HM Revenue and Customs","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","Unknown","2695","[c]","29810","24040"
"Leaver CS","2022","White","HM Treasury","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Home Office","Heterosexual / straight","1150","[c]","32040","26080"
"Leaver CS","2022","White","Home Office","LGBO","65","[c]","31080","25400"
"Leaver CS","2022","White","Home Office","Undeclared","120","[c]","33120","27370"
"Leaver CS","2022","White","Home Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Defence","Heterosexual / straight","3100","[c]","32390","29200"
"Leaver CS","2022","White","Ministry of Defence","LGBO","110","[c]","31740","26750"
"Leaver CS","2022","White","Ministry of Defence","Undeclared","290","[c]","32860","29200"
"Leaver CS","2022","White","Ministry of Defence","Unknown","155","[c]","35240","33290"
"Leaver CS","2022","White","Ministry of Justice","Heterosexual / straight","4900","[c]","28080","21170"
"Leaver CS","2022","White","Ministry of Justice","LGBO","460","[c]","25830","21070"
"Leaver CS","2022","White","Ministry of Justice","Undeclared","355","[c]","28170","21250"
"Leaver CS","2022","White","Ministry of Justice","Unknown","395","[c]","29980","23500"
"Leaver CS","2022","White","National Crime Agency","Heterosexual / straight","220","[c]","42240","39730"
"Leaver CS","2022","White","National Crime Agency","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","125","[c]","54980","51360"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","Heterosexual / straight","95","[c]","41840","36560"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","Unknown","60","[c]","50730","46250"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","Heterosexual / straight","500","[c]","39120","35000"
"Leaver CS","2022","White","Scottish Government","LGBO","40","[c]","33750","30760"
"Leaver CS","2022","White","Scottish Government","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","Unknown","200","[c]","36270","31060"
"Leaver CS","2022","White","The National Archives","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","White","The National Archives","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","The National Archives","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","The National Archives","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Statistics Authority","Heterosexual / straight","285","[c]","27980","23050"
"Leaver CS","2022","White","UK Statistics Authority","LGBO","30","[c]","34410","30460"
"Leaver CS","2022","White","UK Statistics Authority","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Statistics Authority","Unknown","35","[c]","35240","29540"
"Leaver CS","2022","White","UK Supreme Court","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government","Heterosexual / straight","195","[c]","42240","37410"
"Leaver CS","2022","White","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","Heterosexual / straight","35","[c]","38540","30720"
"Leaver Dept.","2022","Asian","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Heterosexual / straight","85","[c]","43470","36570"
"Leaver Dept.","2022","Asian","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","75","[c]","41830","35690"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education","Heterosexual / straight","50","[c]","35780","33300"
"Leaver Dept.","2022","Asian","Department for Education","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","Heterosexual / straight","45","[c]","41670","39360"
"Leaver Dept.","2022","Asian","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","Heterosexual / straight","390","[c]","29080","27570"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","Heterosexual / straight","670","[c]","39580","32330"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","Undeclared","75","[c]","42040","37830"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","Unknown","85","[c]","52610","41150"
"Leaver Dept.","2022","Asian","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs","Unknown","115","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Treasury","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Treasury","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Home Office","Heterosexual / straight","170","[c]","33090","28810"
"Leaver Dept.","2022","Asian","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Home Office","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Heterosexual / straight","65","[c]","36080","37000"
"Leaver Dept.","2022","Asian","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Heterosexual / straight","205","[c]","28250","23710"
"Leaver Dept.","2022","Asian","Ministry of Justice","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Heterosexual / straight","50","[c]","42070","36700"
"Leaver Dept.","2022","Black","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","35","[c]","38830","34490"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
