"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Northern Ireland","Lisburn and Castlereagh","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland","Lisburn and Castlereagh","HEO","5","5","[c]","[c]"
"In post","2022","No function","Northern Ireland","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland","Mid and East Antrim","HEO","5","5","[c]","[c]"
"In post","2022","No function","Northern Ireland","Mid and East Antrim","SEO","5","5","[c]","[c]"
"In post","2022","No function","Northern Ireland","Mid Ulster","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland","Mid Ulster","HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland","Mid Ulster","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland","Newry, Mourne and Down","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Overseas","Overseas","AO","20","20","23360","23250"
"In post","2022","No function","Overseas","Overseas","EO","45","45","28060","27950"
"In post","2022","No function","Overseas","Overseas","G6","245","240","64920","64480"
"In post","2022","No function","Overseas","Overseas","G7","450","445","55830","54470"
"In post","2022","No function","Overseas","Overseas","HEO","520","520","34880","33950"
"In post","2022","No function","Overseas","Overseas","SCS level","240","240","86340","76670"
"In post","2022","No function","Overseas","Overseas","SEO","230","230","49260","42380"
"In post","2022","No function","Scotland","Aberdeen City and Aberdeenshire","AA","40","30","21180","20950"
"In post","2022","No function","Scotland","Aberdeen City and Aberdeenshire","AO","260","240","23240","22640"
"In post","2022","No function","Scotland","Aberdeen City and Aberdeenshire","EO","380","350","29570","27570"
"In post","2022","No function","Scotland","Aberdeen City and Aberdeenshire","G6","10","10","79440","69200"
"In post","2022","No function","Scotland","Aberdeen City and Aberdeenshire","G7","35","30","75680","71640"
"In post","2022","No function","Scotland","Aberdeen City and Aberdeenshire","HEO","110","105","38520","36130"
"In post","2022","No function","Scotland","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","Aberdeen City and Aberdeenshire","SEO","145","135","69520","75280"
"In post","2022","No function","Scotland","Angus and Dundee City","AA","20","15","20860","20950"
"In post","2022","No function","Scotland","Angus and Dundee City","AO","620","565","21370","21260"
"In post","2022","No function","Scotland","Angus and Dundee City","EO","305","270","27650","27570"
"In post","2022","No function","Scotland","Angus and Dundee City","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","Angus and Dundee City","G7","10","10","[c]","[c]"
"In post","2022","No function","Scotland","Angus and Dundee City","HEO","55","50","33110","31990"
"In post","2022","No function","Scotland","Angus and Dundee City","SEO","10","10","38220","38170"
"In post","2022","No function","Scotland","Caithness and Sutherland, and Ross and Cromarty","AA","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","Caithness and Sutherland, and Ross and Cromarty","AO","15","15","22550","23230"
"In post","2022","No function","Scotland","Caithness and Sutherland, and Ross and Cromarty","EO","35","35","27790","27570"
"In post","2022","No function","Scotland","Caithness and Sutherland, and Ross and Cromarty","HEO","5","5","[c]","[c]"
"In post","2022","No function","Scotland","Caithness and Sutherland, and Ross and Cromarty","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","City of Edinburgh","AA","95","85","21100","20950"
"In post","2022","No function","Scotland","City of Edinburgh","AO","1205","1145","22870","22000"
"In post","2022","No function","Scotland","City of Edinburgh","EO","1175","1110","29700","28990"
"In post","2022","No function","Scotland","City of Edinburgh","G6","75","70","71140","67910"
"In post","2022","No function","Scotland","City of Edinburgh","G7","190","180","54930","55210"
"In post","2022","No function","Scotland","City of Edinburgh","HEO","745","715","34630","33370"
"In post","2022","No function","Scotland","City of Edinburgh","SCS level","25","25","84620","83230"
"In post","2022","No function","Scotland","City of Edinburgh","SEO","310","290","43300","41480"
"In post","2022","No function","Scotland","Clackmannanshire and Fife","AA","35","30","21090","20950"
"In post","2022","No function","Scotland","Clackmannanshire and Fife","AO","265","245","23110","22550"
"In post","2022","No function","Scotland","Clackmannanshire and Fife","EO","430","395","30720","29550"
"In post","2022","No function","Scotland","Clackmannanshire and Fife","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","Clackmannanshire and Fife","HEO","60","55","36570","36130"
"In post","2022","No function","Scotland","Clackmannanshire and Fife","SEO","15","15","43050","46020"
"In post","2022","No function","Scotland","Dumfries and Galloway","AA","10","5","[c]","[c]"
"In post","2022","No function","Scotland","Dumfries and Galloway","AO","85","75","23830","23230"
"In post","2022","No function","Scotland","Dumfries and Galloway","EO","140","125","31010","30040"
"In post","2022","No function","Scotland","Dumfries and Galloway","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","Dumfries and Galloway","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","Dumfries and Galloway","HEO","30","30","36400","36130"
"In post","2022","No function","Scotland","Dumfries and Galloway","SEO","10","5","[c]","[c]"
"In post","2022","No function","Scotland","East Ayrshire and North Ayrshire mainland","AA","10","10","20950","20950"
"In post","2022","No function","Scotland","East Ayrshire and North Ayrshire mainland","AO","120","105","21780","21260"
"In post","2022","No function","Scotland","East Ayrshire and North Ayrshire mainland","EO","190","165","27750","27570"
"In post","2022","No function","Scotland","East Ayrshire and North Ayrshire mainland","G7","5","5","[c]","[c]"
"In post","2022","No function","Scotland","East Ayrshire and North Ayrshire mainland","HEO","25","25","34020","34290"
"In post","2022","No function","Scotland","East Ayrshire and North Ayrshire mainland","SEO","10","10","38570","35720"
"In post","2022","No function","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","20","20","21490","21640"
"In post","2022","No function","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","305","270","22660","21260"
"In post","2022","No function","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","335","315","31170","30450"
"In post","2022","No function","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G7","5","5","[c]","[c]"
"In post","2022","No function","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","50","50","36300","37240"
"In post","2022","No function","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","15","15","43910","46020"
"In post","2022","No function","Scotland","East Lothian and Midlothian","AO","10","5","[c]","[c]"
"In post","2022","No function","Scotland","East Lothian and Midlothian","EO","70","60","27250","27570"
"In post","2022","No function","Scotland","East Lothian and Midlothian","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","East Lothian and Midlothian","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","East Lothian and Midlothian","HEO","10","10","31860","31990"
"In post","2022","No function","Scotland","East Lothian and Midlothian","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","Falkirk","AA","35","30","21480","21640"
"In post","2022","No function","Scotland","Falkirk","AO","750","640","21880","21260"
"In post","2022","No function","Scotland","Falkirk","EO","670","605","30000","27570"
"In post","2022","No function","Scotland","Falkirk","G6","5","5","[c]","[c]"
"In post","2022","No function","Scotland","Falkirk","G7","15","15","51160","49170"
"In post","2022","No function","Scotland","Falkirk","HEO","105","95","35770","34290"
"In post","2022","No function","Scotland","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scotland","Falkirk","SEO","35","30","42100","44150"
"In post","2022","No function","Scotland","Glasgow City","AA","115","105","20670","20950"
"In post","2022","No function","Scotland","Glasgow City","AO","2035","1825","21610","21260"
