"Status","Year","Ethnicity","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Submarine Delivery Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Submarine Delivery Agency","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Submarine Delivery Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Submarine Delivery Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Submarine Delivery Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Submarine Delivery Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Submarine Delivery Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Submarine Delivery Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Teaching Regulation Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Teaching Regulation Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Teaching Regulation Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Teaching Regulation Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","The Insolvency Service","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Black","The Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","The Insolvency Service","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","The Insolvency Service","London","Unknown","5","5","[c]","[c]"
"In post","2022","Black","The Insolvency Service","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Black","The Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","The Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","The Insolvency Service","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Black","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","The National Archives","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","The National Archives","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","The National Archives","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","The National Archives","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Transport Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Transport Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Transport Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Transport Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Debt Management Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Debt Management Office","London","Unknown","10","10","[c]","[c]"
"In post","2022","Black","UK Export Finance","London","Heterosexual / straight","40","40","41570","39000"
"In post","2022","Black","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Export Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Export Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Export Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Health Security Agency","London","Heterosexual / straight","215","205","36140","32330"
"In post","2022","Black","UK Health Security Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Health Security Agency","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","UK Health Security Agency","London","Unknown","20","20","[c]","[c]"
"In post","2022","Black","UK Health Security Agency","Outside London","Heterosexual / straight","160","145","36610","32310"
"In post","2022","Black","UK Health Security Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Health Security Agency","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","UK Health Security Agency","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Black","UK Health Security Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Health Security Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Health Security Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Health Security Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Hydrographic Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Hydrographic Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Hydrographic Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Hydrographic Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Hydrographic Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Hydrographic Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Hydrographic Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Hydrographic Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Hydrographic Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Hydrographic Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Hydrographic Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Hydrographic Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Space Agency","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","UK Space Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Space Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Space Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Space Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Space Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Space Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Statistics Authority","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Statistics Authority","Outside London","Heterosexual / straight","75","65","29780","26900"
"In post","2022","Black","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Statistics Authority","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Black","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Valuation Office Agency","London","Heterosexual / straight","35","30","37620","31970"
"In post","2022","Black","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Valuation Office Agency","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Valuation Office Agency","London","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Valuation Office Agency","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Black","Valuation Office Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Valuation Office Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Valuation Office Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Vehicle Certification Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Vehicle Certification Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Vehicle Certification Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Vehicle Certification Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Vehicle Certification Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Vehicle Certification Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Vehicle Certification Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Veterinary Medicines Directorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Veterinary Medicines Directorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Veterinary Medicines Directorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Veterinary Medicines Directorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Welsh Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Revenue Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Revenue Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Revenue Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Revenue Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wilton Park","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wilton Park","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wilton Park","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wilton Park","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Accountant in Bankruptcy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
