"Status","Year","Age","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Unknown","London","20","[c]","84870","77260"
"Leaver CS","2022","40-49","Commercial","Unknown","Outside London","10","[c]","78160","77700"
"Leaver CS","2022","40-49","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Communications","London","35","[c]","56950","53230"
"Leaver CS","2022","40-49","Communications","Communications","Outside London","20","[c]","40970","37430"
"Leaver CS","2022","40-49","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Counter Fraud","Outside London","10","[c]","29840","27570"
"Leaver CS","2022","40-49","Counter Fraud","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Debt","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Debt","Other","Outside London","25","[c]","21750","21260"
"Leaver CS","2022","40-49","Digital, Data & Technology","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","London","55","[c]","52480","53420"
"Leaver CS","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Outside London","155","[c]","43890","40180"
"Leaver CS","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Unknown","London","30","[c]","70830","65480"
"Leaver CS","2022","40-49","Digital, Data & Technology","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Finance","London","30","[c]","51700","43900"
"Leaver CS","2022","40-49","Finance","Finance","Outside London","40","[c]","43310","36560"
"Leaver CS","2022","40-49","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","Operational Delivery","Outside London","20","[c]","25250","25310"
"Leaver CS","2022","40-49","Human Resources","Human Resources","London","40","[c]","47680","42480"
"Leaver CS","2022","40-49","Human Resources","Human Resources","Outside London","45","[c]","34450","30200"
"Leaver CS","2022","40-49","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","Internal Audit","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Legal","London","55","[c]","65750","63730"
"Leaver CS","2022","40-49","Legal","Legal","Outside London","50","[c]","58320","55000"
"Leaver CS","2022","40-49","Legal","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Inspector of Education and Training","Outside London","20","[c]","62220","70500"
"Leaver CS","2022","40-49","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","International Trade","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Knowledge and Information Management","London","20","[c]","49300","50200"
"Leaver CS","2022","40-49","No function","Knowledge and Information Management","Outside London","60","[c]","37490","36330"
"Leaver CS","2022","40-49","No function","Medicine","London","20","[c]","76390","82950"
"Leaver CS","2022","40-49","No function","Medicine","Outside London","20","[c]","86150","95140"
"Leaver CS","2022","40-49","No function","Operational Delivery","London","510","[c]","41230","32330"
"Leaver CS","2022","40-49","No function","Operational Delivery","Outside London","1990","[c]","27860","27570"
"Leaver CS","2022","40-49","No function","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Operational Delivery","Unknown","85","[c]","24200","21840"
"Leaver CS","2022","40-49","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Other","London","50","[c]","50690","48010"
"Leaver CS","2022","40-49","No function","Other","Outside London","40","[c]","32880","27570"
"Leaver CS","2022","40-49","No function","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Policy","London","95","[c]","59450","57730"
"Leaver CS","2022","40-49","No function","Policy","Outside London","40","[c]","46530","46320"
"Leaver CS","2022","40-49","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Psychology","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Science and Engineering","London","45","[c]","48330","47130"
"Leaver CS","2022","40-49","No function","Science and Engineering","Outside London","95","[c]","43850","40060"
"Leaver CS","2022","40-49","No function","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Unknown","London","65","[c]","56300","54760"
"Leaver CS","2022","40-49","No function","Unknown","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Veterinarian","Outside London","10","[c]","39570","38050"
"Leaver CS","2022","40-49","Project Delivery","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Operational Delivery","Outside London","15","[c]","34850","29420"
"Leaver CS","2022","40-49","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Other","Outside London","15","[c]","28960","28060"
"Leaver CS","2022","40-49","Project Delivery","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Project Delivery","London","10","[c]","68100","52930"
"Leaver CS","2022","40-49","Project Delivery","Project Delivery","Outside London","80","[c]","42520","40580"
"Leaver CS","2022","40-49","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Science and Engineering","Outside London","20","[c]","40260","42480"
"Leaver CS","2022","40-49","Project Delivery","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Operational Delivery","Outside London","20","[c]","21550","21880"
"Leaver CS","2022","40-49","Property","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Other","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Property","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Property","Outside London","30","[c]","32480","30310"
"Leaver CS","2022","40-49","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Security","Outside London","65","[c]","30280","26610"
"Leaver CS","2022","40-49","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Digital, Data and Technology","London","15","[c]","57810","60070"
"Leaver CS","2022","40-49","Unknown","Digital, Data and Technology","Outside London","10","[c]","59250","60920"
"Leaver CS","2022","40-49","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Finance","Outside London","10","[c]","36020","33150"
"Leaver CS","2022","40-49","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Intelligence Analysis","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Medicine","Outside London","60","[c]","40440","39030"
"Leaver CS","2022","40-49","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Operational Delivery","London","40","[c]","31750","28670"
"Leaver CS","2022","40-49","Unknown","Operational Delivery","Outside London","140","[c]","26070","24890"
"Leaver CS","2022","40-49","Unknown","Other","London","10","[c]","47730","36540"
"Leaver CS","2022","40-49","Unknown","Other","Outside London","120","[c]","26970","21380"
"Leaver CS","2022","40-49","Unknown","Other","Overseas","15","[c]","37660","38540"
"Leaver CS","2022","40-49","Unknown","Other","Unknown","25","[c]","36200","32700"
"Leaver CS","2022","40-49","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Policy","London","15","[c]","57610","57440"
"Leaver CS","2022","40-49","Unknown","Policy","Outside London","15","[c]","39640","37450"
"Leaver CS","2022","40-49","Unknown","Project Delivery","London","10","[c]","62300","58510"
"Leaver CS","2022","40-49","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Science and Engineering","Outside London","20","[c]","30080","27330"
"Leaver CS","2022","40-49","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","London","85","[c]","35460","31060"
"Leaver CS","2022","40-49","Unknown","Unknown","Outside London","740","[c]","30880","27570"
"Leaver CS","2022","40-49","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Commercial","Outside London","50","[c]","41890","38350"
"Leaver CS","2022","50-59","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Unknown","London","20","[c]","93560","75300"
"Leaver CS","2022","50-59","Commercial","Unknown","Outside London","15","[c]","96870","71880"
"Leaver CS","2022","50-59","Commercial","Unknown","Unknown","10","[c]","87970","74240"
"Leaver CS","2022","50-59","Communications","Communications","London","15","[c]","47800","42760"
"Leaver CS","2022","50-59","Communications","Communications","Outside London","15","[c]","45620","36840"
"Leaver CS","2022","50-59","Communications","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Counter Fraud","Outside London","50","[c]","28370","27570"
"Leaver CS","2022","50-59","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","Other","Outside London","35","[c]","22860","21260"
"Leaver CS","2022","50-59","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","London","35","[c]","50010","42910"
"Leaver CS","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","Outside London","140","[c]","44750","40670"
"Leaver CS","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Finance","London","20","[c]","56740","42920"
"Leaver CS","2022","50-59","Finance","Finance","Outside London","65","[c]","40890","38910"
"Leaver CS","2022","50-59","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","Operational Delivery","Outside London","30","[c]","25570","21860"
"Leaver CS","2022","50-59","Human Resources","Human Resources","London","25","[c]","53610","53180"
"Leaver CS","2022","50-59","Human Resources","Human Resources","Outside London","65","[c]","38540","35350"
"Leaver CS","2022","50-59","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Operational Delivery","Outside London","10","[c]","28890","27570"
"Leaver CS","2022","50-59","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","Internal Audit","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Legal","London","35","[c]","69950","67950"
"Leaver CS","2022","50-59","Legal","Legal","Outside London","65","[c]","54170","55610"
"Leaver CS","2022","50-59","Legal","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Operational Delivery","Outside London","30","[c]","27770","23770"
"Leaver CS","2022","50-59","Legal","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Inspector of Education and Training","Outside London","45","[c]","65940","75500"
"Leaver CS","2022","50-59","No function","International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Knowledge and Information Management","London","15","[c]","49410","52330"
"Leaver CS","2022","50-59","No function","Knowledge and Information Management","Outside London","70","[c]","31470","29060"
"Leaver CS","2022","50-59","No function","Medicine","London","20","[c]","94190","95140"
"Leaver CS","2022","50-59","No function","Medicine","Outside London","25","[c]","104670","104580"
"Leaver CS","2022","50-59","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Operational Delivery","London","490","[c]","41700","32260"
"Leaver CS","2022","50-59","No function","Operational Delivery","Outside London","2995","[c]","29000","27570"
"Leaver CS","2022","50-59","No function","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Operational Delivery","Unknown","65","[c]","25000","21840"
"Leaver CS","2022","50-59","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Other","London","50","[c]","48910","41010"
