"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Public Health England","Medicine","London","Inner London - East","90","[c]","93500","95140"
"Leaver Dept.","2022","Public Health England","Medicine","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","London","Outer London - West and North West","65","[c]","97740","100160"
"Leaver Dept.","2022","Public Health England","Medicine","North East (England)","Northumberland, and Tyne and Wear","10","[c]","74580","71190"
"Leaver Dept.","2022","Public Health England","Medicine","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","North West (England)","Greater Manchester","20","[c]","93630","99900"
"Leaver Dept.","2022","Public Health England","Medicine","North West (England)","Lancashire","10","[c]","62580","49250"
"Leaver Dept.","2022","Public Health England","Medicine","North West (England)","Merseyside","15","[c]","81840","80540"
"Leaver Dept.","2022","Public Health England","Medicine","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","102930","114000"
"Leaver Dept.","2022","Public Health England","Medicine","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","South East (England)","Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","98320","99900"
"Leaver Dept.","2022","Public Health England","Medicine","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","West Midlands (England)","West Midlands","20","[c]","101830","110860"
"Leaver Dept.","2022","Public Health England","Medicine","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","Yorkshire and The Humber","West Yorkshire","20","[c]","76680","81710"
"Leaver Dept.","2022","Public Health England","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","70","[c]","35010","28590"
"Leaver Dept.","2022","Public Health England","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","East of England","East Anglia","125","[c]","35090","25010"
"Leaver Dept.","2022","Public Health England","Operational Delivery","East of England","Essex","15","[c]","37850","30460"
"Leaver Dept.","2022","Public Health England","Operational Delivery","London","Inner London - East","1020","[c]","44980","40070"
"Leaver Dept.","2022","Public Health England","Operational Delivery","London","Inner London - West","20","[c]","43070","38730"
"Leaver Dept.","2022","Public Health England","Operational Delivery","London","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","London","Outer London - West and North West","445","[c]","34520","27920"
"Leaver Dept.","2022","Public Health England","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","45","[c]","37800","28590"
"Leaver Dept.","2022","Public Health England","Operational Delivery","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","North West (England)","Greater Manchester","155","[c]","28320","23390"
"Leaver Dept.","2022","Public Health England","Operational Delivery","North West (England)","Lancashire","15","[c]","25880","23390"
"Leaver Dept.","2022","Public Health England","Operational Delivery","North West (England)","Merseyside","70","[c]","33100","30520"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","115","[c]","37100","29800"
"Leaver Dept.","2022","Public Health England","Operational Delivery","South East (England)","Hampshire and Isle of Wight","10","[c]","39540","42140"
"Leaver Dept.","2022","Public Health England","Operational Delivery","South East (England)","Kent","35","[c]","44950","49650"
"Leaver Dept.","2022","Public Health England","Operational Delivery","South East (England)","Surrey, East and West Sussex","40","[c]","34960","28650"
"Leaver Dept.","2022","Public Health England","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","South West (England)","Devon","15","[c]","33080","28590"
"Leaver Dept.","2022","Public Health England","Operational Delivery","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","430","[c]","35470","29270"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","54560","48860"
"Leaver Dept.","2022","Public Health England","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","West Midlands (England)","West Midlands","175","[c]","35770","24120"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Yorkshire and The Humber","North Yorkshire","30","[c]","40370","37450"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Yorkshire and The Humber","West Yorkshire","150","[c]","35420","30880"
"Leaver Dept.","2022","Public Health England","Property","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","London","Inner London - East","10","[c]","45910","32600"
"Leaver Dept.","2022","Public Health England","Property","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","London","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","65","[c]","39100","36330"
"Leaver Dept.","2022","Public Health England","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","East of England","East Anglia","110","[c]","37040","33980"
"Leaver Dept.","2022","Public Health England","Science and Engineering","East of England","Essex","30","[c]","39020","38200"
"Leaver Dept.","2022","Public Health England","Science and Engineering","London","Inner London - East","195","[c]","44190","40070"
"Leaver Dept.","2022","Public Health England","Science and Engineering","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","London","Outer London - West and North West","490","[c]","41730","40070"
"Leaver Dept.","2022","Public Health England","Science and Engineering","North East (England)","Northumberland, and Tyne and Wear","30","[c]","46890","41260"
"Leaver Dept.","2022","Public Health England","Science and Engineering","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","North West (England)","Greater Manchester","130","[c]","33750","28590"
"Leaver Dept.","2022","Public Health England","Science and Engineering","North West (England)","Lancashire","15","[c]","40060","39500"
"Leaver Dept.","2022","Public Health England","Science and Engineering","North West (England)","Merseyside","25","[c]","38560","36910"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Scotland","West Central Scotland","15","[c]","39730","42000"
"Leaver Dept.","2022","Public Health England","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","180","[c]","45440","40560"
"Leaver Dept.","2022","Public Health England","Science and Engineering","South East (England)","Hampshire and Isle of Wight","10","[c]","52030","49630"
"Leaver Dept.","2022","Public Health England","Science and Engineering","South East (England)","Kent","15","[c]","48200","40060"
"Leaver Dept.","2022","Public Health England","Science and Engineering","South East (England)","Surrey, East and West Sussex","10","[c]","43460","43180"
"Leaver Dept.","2022","Public Health England","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","South West (England)","Devon","10","[c]","51950","51530"
"Leaver Dept.","2022","Public Health England","Science and Engineering","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","515","[c]","37930","35610"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","West Midlands (England)","West Midlands","125","[c]","35890","36330"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Yorkshire and The Humber","North Yorkshire","40","[c]","34290","28590"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Yorkshire and The Humber","West Yorkshire","65","[c]","42090","40060"
"Leaver Dept.","2022","Public Health England","Statistics","London","Outer London - West and North West","10","[c]","50750","49300"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Communications","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Operational Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Human Resources","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Operational Delivery","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Operational Delivery","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Policy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","10","[c]","24470","21300"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","North West (England)","Cumbria","15","[c]","26340","25100"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","Yorkshire and The Humber","North Yorkshire","10","[c]","25470","21300"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Digital, Data and Technology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Finance","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Human Resources","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Legal","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Legal","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","Eastern Scotland","10","[c]","27840","27120"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","Southern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","Scotland","Eastern Scotland","25","[c]","49110","46600"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Communications","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Counter Fraud","London","Inner London - West","15","[c]","39490","40270"
"Leaver Dept.","2022","Serious Fraud Office","Digital, Data and Technology","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Legal","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Other","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Policy","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Security","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Unknown","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Unknown","Scotland","West Central Scotland","10","[c]","30870","29740"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Policy","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Unknown","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Commercial","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Human Resources","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Science and Engineering","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Operational Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Policy","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Counter Fraud","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Counter Fraud","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Digital, Data and Technology","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Human Resources","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Human Resources","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Legal","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","West Midlands (England)","West Midlands","15","[c]","21910","21130"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Policy","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Statistics","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Unknown","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Unknown","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Operational Delivery","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Policy","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Project Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Human Resources","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Operational Delivery","London","Inner London - East","10","[c]","[c]","[c]"
