"Status","Year","Function_of_post","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Department of Health and Social Care","Human Resources","EO","5","5","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Medicine","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Medicine","EO","5","5","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Medicine","G6","95","80","76730","74750"
"In post","2022","No function","Department of Health and Social Care","Medicine","G7","60","55","54090","53750"
"In post","2022","No function","Department of Health and Social Care","Medicine","HEO","25","20","34040","33480"
"In post","2022","No function","Department of Health and Social Care","Medicine","SCS level","285","255","108290","104920"
"In post","2022","No function","Department of Health and Social Care","Medicine","SEO","55","55","42330","40990"
"In post","2022","No function","Department of Health and Social Care","Operational Delivery","AA","100","75","20440","19520"
"In post","2022","No function","Department of Health and Social Care","Operational Delivery","AO","485","420","21750","21820"
"In post","2022","No function","Department of Health and Social Care","Operational Delivery","EO","725","660","26450","26880"
"In post","2022","No function","Department of Health and Social Care","Operational Delivery","G6","385","375","67450","66230"
"In post","2022","No function","Department of Health and Social Care","Operational Delivery","G7","840","810","53070","52610"
"In post","2022","No function","Department of Health and Social Care","Operational Delivery","HEO","845","795","31910","32330"
"In post","2022","No function","Department of Health and Social Care","Operational Delivery","SCS level","200","190","96290","93000"
"In post","2022","No function","Department of Health and Social Care","Operational Delivery","SEO","795","755","39650","40070"
"In post","2022","No function","Department of Health and Social Care","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Operational Research","G7","5","5","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Other","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Other","EO","35","35","27620","27400"
"In post","2022","No function","Department of Health and Social Care","Other","G6","45","40","67080","66560"
"In post","2022","No function","Department of Health and Social Care","Other","G7","75","70","52840","53100"
"In post","2022","No function","Department of Health and Social Care","Other","HEO","30","30","32670","32790"
"In post","2022","No function","Department of Health and Social Care","Other","SCS level","30","30","89040","86720"
"In post","2022","No function","Department of Health and Social Care","Other","SEO","55","55","41030","40850"
"In post","2022","No function","Department of Health and Social Care","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Policy","EO","65","65","27140","27270"
"In post","2022","No function","Department of Health and Social Care","Policy","G6","125","120","66650","66230"
"In post","2022","No function","Department of Health and Social Care","Policy","G7","265","255","53360","53360"
"In post","2022","No function","Department of Health and Social Care","Policy","HEO","250","245","32450","32790"
"In post","2022","No function","Department of Health and Social Care","Policy","SCS level","70","70","85770","76700"
"In post","2022","No function","Department of Health and Social Care","Policy","SEO","155","150","40150","40650"
"In post","2022","No function","Department of Health and Social Care","Science and Engineering","AA","25","25","20780","21120"
"In post","2022","No function","Department of Health and Social Care","Science and Engineering","AO","115","110","21580","21820"
"In post","2022","No function","Department of Health and Social Care","Science and Engineering","EO","245","235","26090","26880"
"In post","2022","No function","Department of Health and Social Care","Science and Engineering","G6","175","160","71810","68890"
"In post","2022","No function","Department of Health and Social Care","Science and Engineering","G7","485","465","53050","52610"
"In post","2022","No function","Department of Health and Social Care","Science and Engineering","HEO","580","530","32320","32330"
"In post","2022","No function","Department of Health and Social Care","Science and Engineering","SCS level","40","35","94450","93050"
"In post","2022","No function","Department of Health and Social Care","Science and Engineering","SEO","650","615","40730","40450"
"In post","2022","No function","Department of Health and Social Care","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Statistics","G7","5","5","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Statistics","SEO","5","5","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","International Trade","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","Operational Delivery","EO","370","355","27200","26750"
"In post","2022","No function","Food Standards Agency","Operational Delivery","G6","10","10","61470","60750"
"In post","2022","No function","Food Standards Agency","Operational Delivery","G7","35","35","52820","52070"
"In post","2022","No function","Food Standards Agency","Operational Delivery","HEO","115","110","31350","30810"
"In post","2022","No function","Food Standards Agency","Operational Delivery","SCS level","5","5","[c]","[c]"
"In post","2022","No function","Food Standards Agency","Operational Delivery","SEO","75","75","39630","39850"
