"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","SEO/HEO","Heterosexual / straight","45","45","35160","33370"
"In post","2022","Communications","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Communications","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Communications","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","G6/G7","Heterosexual / straight","35","35","55900","55210"
"In post","2022","Communications","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","North West (England)","SEO/HEO","Heterosexual / straight","100","95","36050","36740"
"In post","2022","Communications","North West (England)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","North West (England)","SEO/HEO","Undeclared","15","10","[c]","[c]"
"In post","2022","Communications","North West (England)","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Communications","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","SEO/HEO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Communications","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","SEO/HEO","Heterosexual / straight","35","35","37720","37710"
"In post","2022","Communications","Scotland","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","South East (England)","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","EO","Heterosexual / straight","60","55","27200","26670"
"In post","2022","Communications","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Communications","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","SEO/HEO","Heterosexual / straight","105","100","36630","36460"
"In post","2022","Communications","South East (England)","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Communications","South East (England)","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Communications","South East (England)","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Communications","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","EO","Heterosexual / straight","30","30","27580","27250"
"In post","2022","Communications","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Communications","South West (England)","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","South West (England)","G6/G7","Heterosexual / straight","35","35","55230","53720"
"In post","2022","Communications","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2022","Communications","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","SEO/HEO","Heterosexual / straight","130","120","35850","36010"
"In post","2022","Communications","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Communications","South West (England)","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2022","Communications","South West (England)","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Communications","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","EO","Heterosexual / straight","60","55","27510","27080"
"In post","2022","Communications","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Communications","Wales","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","Wales","G6/G7","Heterosexual / straight","45","40","58380","56480"
"In post","2022","Communications","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Communications","Wales","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","SEO/HEO","Heterosexual / straight","140","135","37550","38160"
"In post","2022","Communications","Wales","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","Wales","SEO/HEO","Undeclared","25","20","[c]","[c]"
"In post","2022","Communications","Wales","SEO/HEO","Unknown","30","30","35610","35790"
"In post","2022","Communications","West Midlands (England)","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","SEO/HEO","Heterosexual / straight","70","70","35720","36190"
"In post","2022","Communications","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","EO","Heterosexual / straight","5","5","[c]","[c]"
