"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Leeds","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Leeds","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Leeds","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Leeds","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Leeds","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Leeds","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Wakefield","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Wakefield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Wakefield","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Wakefield","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Wakefield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Wakefield","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","York","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","York","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","York","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","York","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","York","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","York","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","York","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Derby","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Leicester","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Leicester","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Leicester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Leicester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Lincolnshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Lincolnshire CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","North Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","North Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Nottingham","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Nottingham","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Nottingham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Nottingham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Nottingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","West Northamptonshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Bedford","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Bedford","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Bedford","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Breckland and South Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Cambridgeshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Cambridgeshire CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Essex Haven Gateway","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Essex Thames Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Hertfordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Hertfordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Hertfordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Luton","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Luton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Luton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Peterborough","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Peterborough","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Peterborough","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Peterborough","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Suffolk CC","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Suffolk CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Thurrock","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Barking & Dagenham and Havering","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Barking & Dagenham and Havering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Barnet","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Barnet","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Bexley and Greenwich","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Brent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Brent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Bromley","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Camden and City of London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Croydon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Croydon","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Croydon","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Croydon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Croydon","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Croydon","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Croydon","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Hackney and Newham","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Hackney and Newham","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Haringey and Islington","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Harrow and Hillingdon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Harrow and Hillingdon","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Harrow and Hillingdon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Harrow and Hillingdon","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Hounslow and Richmond upon Thames","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Kensington & Chelsea and Hammersmith & Fulham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Lambeth","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Lambeth","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Lambeth","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Lambeth","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Lambeth","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Lambeth","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Lambeth","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Lewisham and Southwark","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Lewisham and Southwark","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Redbridge and Waltham Forest","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Tower Hamlets","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Tower Hamlets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Tower Hamlets","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Tower Hamlets","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Wandsworth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Wandsworth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Westminster","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Westminster","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Westminster","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Westminster","G7","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Westminster","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Westminster","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Darlington","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Durham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Durham","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Durham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Hartlepool and Stockton-on-Tees","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","South Teesside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Sunderland","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Sunderland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Sunderland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Tyneside","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Tyneside","EO","15","[c]","[c]","[c]"
