"Status","Year","Ethnicity","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectorate","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectorate","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectorate","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Public Health England","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Public Health England","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Public Health England","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Public Health England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Public Health England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Public Health England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Registers of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Registers of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Revenue Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Revenue Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Revenue Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Rural Payments Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Rural Payments Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Rural Payments Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Courts and Tribunals Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Courts and Tribunals Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Forestry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Forestry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Forestry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Forestry","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Forestry","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Forestry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Housing Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Housing Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Housing Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Prison Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Prison Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Prison Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Public Pensions Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Public Pensions Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Public Pensions Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Serious Fraud Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Serious Fraud Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Serious Fraud Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Security Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Security Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Security Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Standards and Testing Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Standards and Testing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Student Awards Agency for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Student Awards Agency for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Submarine Delivery Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Submarine Delivery Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Submarine Delivery Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Submarine Delivery Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Submarine Delivery Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Teaching Regulation Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Teaching Regulation Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Teaching Regulation Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The Insolvency Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The Insolvency Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The Insolvency Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Transport Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Transport Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Transport Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Debt Management Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Health Security Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Health Security Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Health Security Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Health Security Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Health Security Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Health Security Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Hydrographic Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Hydrographic Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Hydrographic Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Space Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Space Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Space Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Space Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Space Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Statistics Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Statistics Authority","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Valuation Office Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Valuation Office Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Valuation Office Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Vehicle Certification Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Vehicle Certification Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Vehicle Certification Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Vehicle Certification Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinary Medicines Directorate","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinary Medicines Directorate","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinary Medicines Directorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Government (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Government (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Revenue Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Revenue Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Revenue Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wilton Park","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wilton Park","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Accountant in Bankruptcy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Accountant in Bankruptcy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Companies House","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Companies House","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Criminal Injuries Compensation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Criminal Injuries Compensation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Commercial Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Commercial Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Commercial Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Commercial Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Prosecution Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Prosecution Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Prosecution Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Prosecution Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Electronics and Components Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Electronics and Components Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Equipment and Support","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Equipment and Support","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Equipment and Support","Outside London","Male","35","[c]","38030","38130"
"Leaver CS","2022","Undeclared","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Science and Technology Laboratory","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Science and Technology Laboratory","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","Female","135","[c]","25170","25890"
"Leaver CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","Male","125","[c]","27940","27570"
"Leaver CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
