"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Project Delivery","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Policy","EO","10","[c]","27460","26590"
"New entrant CS","2022","20-29","Project Delivery","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Policy","HEO","10","[c]","35320","37610"
"New entrant CS","2022","20-29","Project Delivery","Policy","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Project Delivery","AO","35","[c]","21910","21510"
"New entrant CS","2022","20-29","Project Delivery","Project Delivery","EO","115","[c]","25150","24750"
"New entrant CS","2022","20-29","Project Delivery","Project Delivery","G7","10","[c]","53150","53820"
"New entrant CS","2022","20-29","Project Delivery","Project Delivery","HEO","95","[c]","32440","33000"
"New entrant CS","2022","20-29","Project Delivery","Project Delivery","SEO","40","[c]","40540","40030"
"New entrant CS","2022","20-29","Project Delivery","Project Delivery","Unknown","15","[c]","30360","29250"
"New entrant CS","2022","20-29","Project Delivery","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Science and Engineering","EO","65","[c]","24100","27540"
"New entrant CS","2022","20-29","Project Delivery","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Science and Engineering","HEO","35","[c]","31230","33000"
"New entrant CS","2022","20-29","Project Delivery","Science and Engineering","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Science and Engineering","Unknown","45","[c]","28670","27540"
"New entrant CS","2022","20-29","Project Delivery","Tax","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Operational Delivery","AO","80","[c]","21860","21750"
"New entrant CS","2022","20-29","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Other","EO","10","[c]","22160","22550"
"New entrant CS","2022","20-29","Property","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Property","AA","15","[c]","19050","19010"
"New entrant CS","2022","20-29","Property","Property","AO","15","[c]","21580","21750"
"New entrant CS","2022","20-29","Property","Property","EO","120","[c]","25770","25000"
"New entrant CS","2022","20-29","Property","Property","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Property","HEO","80","[c]","30130","30870"
"New entrant CS","2022","20-29","Property","Property","SEO","25","[c]","41760","42000"
"New entrant CS","2022","20-29","Property","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Intelligence Analysis","EO","40","[c]","27970","28700"
"New entrant CS","2022","20-29","Security","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Security","AA","60","[c]","23410","23670"
"New entrant CS","2022","20-29","Security","Security","AO","130","[c]","24630","23540"
"New entrant CS","2022","20-29","Security","Security","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Security","HEO","20","[c]","31160","31390"
"New entrant CS","2022","20-29","Security","Security","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Unknown","EO","35","[c]","25350","23850"
"New entrant CS","2022","20-29","Security","Unknown","HEO","15","[c]","33370","34500"
"New entrant CS","2022","20-29","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","EO","30","[c]","27580","28650"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","HEO","30","[c]","33370","35050"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","SEO","10","[c]","40910","41950"
"New entrant CS","2022","20-29","Unknown","Economics","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Economics","AO","10","[c]","22750","22750"
"New entrant CS","2022","20-29","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Economics","HEO","30","[c]","33300","32390"
"New entrant CS","2022","20-29","Unknown","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","EO","25","[c]","23910","26350"
"New entrant CS","2022","20-29","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Human Resources","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Medicine","AO","10","[c]","23150","21830"
"New entrant CS","2022","20-29","Unknown","Medicine","EO","15","[c]","28380","26820"
"New entrant CS","2022","20-29","Unknown","Medicine","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Medicine","HEO","15","[c]","33510","34170"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","AA","15","[c]","18930","18240"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","AO","270","[c]","22010","21680"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","EO","460","[c]","25910","24880"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","HEO","20","[c]","32600","31210"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other","AA","40","[c]","19610","19780"
"New entrant CS","2022","20-29","Unknown","Other","AO","85","[c]","21830","21170"
"New entrant CS","2022","20-29","Unknown","Other","EO","75","[c]","26570","27200"
"New entrant CS","2022","20-29","Unknown","Other","HEO","15","[c]","34040","33000"
"New entrant CS","2022","20-29","Unknown","Other","Unknown","85","[c]","20110","16190"
"New entrant CS","2022","20-29","Unknown","Planning","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Policy","AO","10","[c]","22350","21300"
"New entrant CS","2022","20-29","Unknown","Policy","EO","70","[c]","28040","28650"
"New entrant CS","2022","20-29","Unknown","Policy","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Policy","HEO","75","[c]","34390","35050"
"New entrant CS","2022","20-29","Unknown","Policy","SEO","20","[c]","42840","41950"
"New entrant CS","2022","20-29","Unknown","Project Delivery","EO","20","[c]","27550","28650"
"New entrant CS","2022","20-29","Unknown","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Project Delivery","HEO","35","[c]","34460","35050"
"New entrant CS","2022","20-29","Unknown","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","EO","15","[c]","26950","26350"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Social Research","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Social Research","EO","30","[c]","32180","33650"
"New entrant CS","2022","20-29","Unknown","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Statistics","AA","40","[c]","22010","22460"
"New entrant CS","2022","20-29","Unknown","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Statistics","EO","15","[c]","28360","30100"
"New entrant CS","2022","20-29","Unknown","Statistics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","AA","315","[c]","21110","21050"
"New entrant CS","2022","20-29","Unknown","Unknown","AO","600","[c]","22390","21260"
"New entrant CS","2022","20-29","Unknown","Unknown","EO","515","[c]","27320","27230"
"New entrant CS","2022","20-29","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","G7","25","[c]","51950","49860"
"New entrant CS","2022","20-29","Unknown","Unknown","HEO","265","[c]","32160","31540"
"New entrant CS","2022","20-29","Unknown","Unknown","SEO","75","[c]","40190","39660"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Economics","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Economics","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Economics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Geography","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Geography","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Geography","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Operational Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Operational Delivery","HEO","10","[c]","30980","30210"
"New entrant CS","2022","30-39","Analysis","Operational Delivery","SEO","10","[c]","37930","36840"
