"Status","Year","Function_of_post","Region_london","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Project Delivery","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","EO","EO","10","[c]","28250","27960"
"Leaver Dept.","2022","Property","London","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","SEO/HEO","HEO","10","[c]","35440","34550"
"Leaver Dept.","2022","Property","London","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","AA/AO","AO","30","[c]","21680","22010"
"Leaver Dept.","2022","Property","Outside London","EO","EO","20","[c]","25360","26130"
"Leaver Dept.","2022","Property","Outside London","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","G6/G7","G7","15","[c]","54470","54670"
"Leaver Dept.","2022","Property","Outside London","SEO/HEO","HEO","20","[c]","31530","31690"
"Leaver Dept.","2022","Property","Outside London","SEO/HEO","SEO","25","[c]","39350","39930"
"Leaver Dept.","2022","Property","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","EO","EO","20","[c]","28440","29250"
"Leaver Dept.","2022","Security","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","G6/G7","G7","10","[c]","55240","54700"
"Leaver Dept.","2022","Security","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","SEO/HEO","HEO","20","[c]","35770","35390"
"Leaver Dept.","2022","Security","London","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","AA/AO","AO","15","[c]","26500","21170"
"Leaver Dept.","2022","Security","Outside London","EO","EO","15","[c]","28410","26670"
"Leaver Dept.","2022","Security","Outside London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","SEO/HEO","HEO","25","[c]","32980","33300"
"Leaver Dept.","2022","Security","Outside London","SEO/HEO","SEO","20","[c]","39600","40580"
"Leaver Dept.","2022","Security","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AA/AO","AO","55","[c]","25350","25630"
"Leaver Dept.","2022","Unknown","London","EO","EO","210","[c]","29450","28760"
"Leaver Dept.","2022","Unknown","London","G6/G7","G6","100","[c]","69500","68720"
"Leaver Dept.","2022","Unknown","London","G6/G7","G7","260","[c]","58380","57460"
"Leaver Dept.","2022","Unknown","London","SCS level","SCS level","65","[c]","93650","89830"
"Leaver Dept.","2022","Unknown","London","SEO/HEO","HEO","350","[c]","35430","35070"
"Leaver Dept.","2022","Unknown","London","SEO/HEO","SEO","225","[c]","43000","42160"
"Leaver Dept.","2022","Unknown","London","Unknown","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","AA/AO","AA","15","[c]","19850","19680"
"Leaver Dept.","2022","Unknown","Outside London","AA/AO","AO","810","[c]","21720","21680"
"Leaver Dept.","2022","Unknown","Outside London","EO","EO","765","[c]","25900","25040"
"Leaver Dept.","2022","Unknown","Outside London","G6/G7","G6","45","[c]","67300","63500"
"Leaver Dept.","2022","Unknown","Outside London","G6/G7","G7","100","[c]","55210","53780"
"Leaver Dept.","2022","Unknown","Outside London","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SEO/HEO","HEO","315","[c]","32500","31960"
"Leaver Dept.","2022","Unknown","Outside London","SEO/HEO","SEO","175","[c]","40750","40310"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","London","AA/AO","AO","65","[c]","23950","23510"
"New entrant CS","2022","Analysis","London","EO","EO","140","[c]","28160","27850"
"New entrant CS","2022","Analysis","London","G6/G7","G6","25","[c]","73660","70530"
"New entrant CS","2022","Analysis","London","G6/G7","G7","65","[c]","56560","54110"
"New entrant CS","2022","Analysis","London","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","London","SEO/HEO","HEO","245","[c]","34680","34260"
"New entrant CS","2022","Analysis","London","SEO/HEO","SEO","55","[c]","42840","41750"
"New entrant CS","2022","Analysis","Outside London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outside London","AA/AO","AO","115","[c]","20670","21170"
"New entrant CS","2022","Analysis","Outside London","EO","EO","130","[c]","25410","25010"
"New entrant CS","2022","Analysis","Outside London","G6/G7","G6","10","[c]","65980","62570"
"New entrant CS","2022","Analysis","Outside London","G6/G7","G7","50","[c]","50000","50210"
"New entrant CS","2022","Analysis","Outside London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outside London","SEO/HEO","HEO","420","[c]","30830","30710"
"New entrant CS","2022","Analysis","Outside London","SEO/HEO","SEO","135","[c]","38440","38340"
"New entrant CS","2022","Analysis","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","AA/AO","AO","10","[c]","22410","22900"
"New entrant CS","2022","Commercial","London","EO","EO","40","[c]","27750","27500"
"New entrant CS","2022","Commercial","London","G6/G7","G6","15","[c]","86850","90230"
"New entrant CS","2022","Commercial","London","G6/G7","G7","75","[c]","63930","65000"
"New entrant CS","2022","Commercial","London","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SEO/HEO","HEO","60","[c]","33170","33110"
"New entrant CS","2022","Commercial","London","SEO/HEO","SEO","65","[c]","42890","41750"
"New entrant CS","2022","Commercial","Outside London","AA/AO","AA","10","[c]","19760","18310"
"New entrant CS","2022","Commercial","Outside London","AA/AO","AO","40","[c]","20480","21170"
"New entrant CS","2022","Commercial","Outside London","EO","EO","165","[c]","25360","25520"
"New entrant CS","2022","Commercial","Outside London","G6/G7","G6","30","[c]","78130","76000"
"New entrant CS","2022","Commercial","Outside London","G6/G7","G7","115","[c]","62880","64000"
"New entrant CS","2022","Commercial","Outside London","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","SEO/HEO","HEO","145","[c]","31030","30450"
"New entrant CS","2022","Commercial","Outside London","SEO/HEO","SEO","140","[c]","38260","37080"
"New entrant CS","2022","Commercial","Outside London","Unknown","Unknown","25","[c]","33640","31500"
"New entrant CS","2022","Commercial","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","G6/G7","G7","15","[c]","64070","67500"
"New entrant CS","2022","Commercial","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","AA/AO","AO","30","[c]","22910","23210"
"New entrant CS","2022","Communications","London","EO","EO","120","[c]","27450","27270"
"New entrant CS","2022","Communications","London","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","G6/G7","G7","50","[c]","55400","54270"
"New entrant CS","2022","Communications","London","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","SEO/HEO","HEO","135","[c]","34760","34550"
"New entrant CS","2022","Communications","London","SEO/HEO","SEO","80","[c]","42110","41740"
"New entrant CS","2022","Communications","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","AA/AO","AO","125","[c]","21160","21250"
"New entrant CS","2022","Communications","Outside London","EO","EO","675","[c]","26560","26590"
"New entrant CS","2022","Communications","Outside London","G6/G7","G6","10","[c]","65250","64200"
"New entrant CS","2022","Communications","Outside London","G6/G7","G7","15","[c]","52000","49530"
"New entrant CS","2022","Communications","Outside London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","SEO/HEO","HEO","190","[c]","32540","33080"
"New entrant CS","2022","Communications","Outside London","SEO/HEO","SEO","45","[c]","38020","37420"
"New entrant CS","2022","Communications","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","AA/AO","AO","100","[c]","25120","25110"
"New entrant CS","2022","Counter Fraud","London","EO","EO","155","[c]","30340","30750"
"New entrant CS","2022","Counter Fraud","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SEO/HEO","HEO","45","[c]","36320","37610"
"New entrant CS","2022","Counter Fraud","London","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","AA/AO","AO","435","[c]","21600","21260"
"New entrant CS","2022","Counter Fraud","Outside London","EO","EO","685","[c]","27050","26590"
"New entrant CS","2022","Counter Fraud","Outside London","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","G6/G7","G7","15","[c]","51800","52080"
"New entrant CS","2022","Counter Fraud","Outside London","SEO/HEO","HEO","105","[c]","32900","33080"
"New entrant CS","2022","Counter Fraud","Outside London","SEO/HEO","SEO","30","[c]","38930","40180"
"New entrant CS","2022","Counter Fraud","Unknown","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Outside London","AA/AO","AO","970","[c]","21280","21250"
"New entrant CS","2022","Debt","Outside London","EO","EO","45","[c]","26900","26590"
"New entrant CS","2022","Debt","Outside London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Outside London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","AA/AO","AO","35","[c]","21590","21170"
"New entrant CS","2022","Digital, Data & Technology","London","EO","EO","110","[c]","28100","27910"
"New entrant CS","2022","Digital, Data & Technology","London","G6/G7","G6","35","[c]","68760","65960"
"New entrant CS","2022","Digital, Data & Technology","London","G6/G7","G7","180","[c]","56700","54700"
"New entrant CS","2022","Digital, Data & Technology","London","SCS level","SCS level","15","[c]","102670","93000"
"New entrant CS","2022","Digital, Data & Technology","London","SEO/HEO","HEO","185","[c]","34180","33570"
"New entrant CS","2022","Digital, Data & Technology","London","SEO/HEO","SEO","160","[c]","42300","41750"
"New entrant CS","2022","Digital, Data & Technology","Outside London","AA/AO","AA","65","[c]","18340","17900"
"New entrant CS","2022","Digital, Data & Technology","Outside London","AA/AO","AO","165","[c]","21160","21170"
"New entrant CS","2022","Digital, Data & Technology","Outside London","EO","EO","475","[c]","26170","26350"
"New entrant CS","2022","Digital, Data & Technology","Outside London","G6/G7","G6","50","[c]","64570","64180"
"New entrant CS","2022","Digital, Data & Technology","Outside London","G6/G7","G7","395","[c]","52190","50430"
"New entrant CS","2022","Digital, Data & Technology","Outside London","SCS level","SCS level","10","[c]","101430","96000"
"New entrant CS","2022","Digital, Data & Technology","Outside London","SEO/HEO","HEO","510","[c]","32080","33000"
"New entrant CS","2022","Digital, Data & Technology","Outside London","SEO/HEO","SEO","440","[c]","38960","38170"
"New entrant CS","2022","Digital, Data & Technology","Outside London","Unknown","Unknown","15","[c]","33100","32000"
"New entrant CS","2022","Digital, Data & Technology","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","EO","60","[c]","28110","27270"
"New entrant CS","2022","Finance","London","G6/G7","G6","15","[c]","68880","70000"
"New entrant CS","2022","Finance","London","G6/G7","G7","40","[c]","55960","54110"
"New entrant CS","2022","Finance","London","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SEO/HEO","HEO","75","[c]","34450","33260"
"New entrant CS","2022","Finance","London","SEO/HEO","SEO","65","[c]","42540","41870"
"New entrant CS","2022","Finance","Outside London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","AA/AO","AO","160","[c]","21160","21250"
"New entrant CS","2022","Finance","Outside London","EO","EO","265","[c]","24750","25000"
"New entrant CS","2022","Finance","Outside London","G6/G7","G6","15","[c]","63660","62000"
"New entrant CS","2022","Finance","Outside London","G6/G7","G7","85","[c]","51790","50080"
"New entrant CS","2022","Finance","Outside London","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","SEO/HEO","HEO","175","[c]","31520","31210"
"New entrant CS","2022","Finance","Outside London","SEO/HEO","SEO","185","[c]","39210","38500"
"New entrant CS","2022","Finance","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Outside London","AA/AO","AO","480","[c]","21220","21300"
"New entrant CS","2022","Grants Management","Outside London","EO","EO","35","[c]","24940","24920"
"New entrant CS","2022","Grants Management","Outside London","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Outside London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA/AO","AO","35","[c]","23540","23770"
"New entrant CS","2022","Human Resources","London","EO","EO","140","[c]","27120","27270"
"New entrant CS","2022","Human Resources","London","G6/G7","G6","15","[c]","67780","66250"
"New entrant CS","2022","Human Resources","London","G6/G7","G7","35","[c]","56040","55000"
"New entrant CS","2022","Human Resources","London","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SEO/HEO","HEO","110","[c]","32680","32790"
"New entrant CS","2022","Human Resources","London","SEO/HEO","SEO","45","[c]","41750","40650"
"New entrant CS","2022","Human Resources","Outside London","AA/AO","AA","20","[c]","18690","19380"
"New entrant CS","2022","Human Resources","Outside London","AA/AO","AO","250","[c]","21240","21170"
"New entrant CS","2022","Human Resources","Outside London","EO","EO","250","[c]","25690","26350"
"New entrant CS","2022","Human Resources","Outside London","G6/G7","G6","20","[c]","64080","63500"
"New entrant CS","2022","Human Resources","Outside London","G6/G7","G7","95","[c]","51850","50000"
"New entrant CS","2022","Human Resources","Outside London","SCS level","SCS level","15","[c]","86870","74700"
"New entrant CS","2022","Human Resources","Outside London","SEO/HEO","HEO","200","[c]","31320","31000"
"New entrant CS","2022","Human Resources","Outside London","SEO/HEO","SEO","105","[c]","39190","38650"
"New entrant CS","2022","Human Resources","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","SEO/HEO","SEO","10","[c]","45970","44830"
"New entrant CS","2022","Internal Audit","Outside London","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SEO/HEO","SEO","15","[c]","40910","40090"
"New entrant CS","2022","Legal","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","AA/AO","AO","100","[c]","22160","21250"
"New entrant CS","2022","Legal","London","EO","EO","175","[c]","27830","26950"
"New entrant CS","2022","Legal","London","G6/G7","G6","30","[c]","68320","63730"
"New entrant CS","2022","Legal","London","G6/G7","G7","195","[c]","53330","50500"
"New entrant CS","2022","Legal","London","SCS level","SCS level","10","[c]","92990","98000"
"New entrant CS","2022","Legal","London","SEO/HEO","HEO","75","[c]","40680","43920"
"New entrant CS","2022","Legal","London","SEO/HEO","SEO","15","[c]","39100","37910"
"New entrant CS","2022","Legal","Outside London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","AA/AO","AO","220","[c]","21110","21250"
"New entrant CS","2022","Legal","Outside London","EO","EO","130","[c]","26390","26590"
"New entrant CS","2022","Legal","Outside London","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","G6/G7","G7","140","[c]","50940","48990"
"New entrant CS","2022","Legal","Outside London","SEO/HEO","HEO","80","[c]","37750","38000"
"New entrant CS","2022","Legal","Outside London","SEO/HEO","SEO","70","[c]","41640","41750"
"New entrant CS","2022","No function","London","AA/AO","AA","210","[c]","23220","24080"
"New entrant CS","2022","No function","London","AA/AO","AO","1100","[c]","26490","25110"
"New entrant CS","2022","No function","London","EO","EO","2100","[c]","29170","29290"
"New entrant CS","2022","No function","London","G6/G7","G6","175","[c]","67040","65440"
"New entrant CS","2022","No function","London","G6/G7","G7","570","[c]","54120","53380"
"New entrant CS","2022","No function","London","SCS level","SCS level","115","[c]","98840","90000"
"New entrant CS","2022","No function","London","SEO/HEO","HEO","2200","[c]","32580","32790"
"New entrant CS","2022","No function","London","SEO/HEO","SEO","745","[c]","40940","40190"
"New entrant CS","2022","No function","London","Unknown","Unknown","1075","[c]","34270","32090"
"New entrant CS","2022","No function","Outside London","AA/AO","AA","2125","[c]","20170","20890"
"New entrant CS","2022","No function","Outside London","AA/AO","AO","12970","[c]","22100","21260"
"New entrant CS","2022","No function","Outside London","EO","EO","5905","[c]","26950","27570"
"New entrant CS","2022","No function","Outside London","G6/G7","G6","125","[c]","65510","62420"
"New entrant CS","2022","No function","Outside London","G6/G7","G7","650","[c]","52580","49700"
"New entrant CS","2022","No function","Outside London","SCS level","SCS level","60","[c]","91810","85000"
"New entrant CS","2022","No function","Outside London","SEO/HEO","HEO","2605","[c]","31110","30850"
"New entrant CS","2022","No function","Outside London","SEO/HEO","SEO","1150","[c]","39380","37750"
"New entrant CS","2022","No function","Outside London","Unknown","Unknown","7515","[c]","27720","24800"
"New entrant CS","2022","No function","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AA/AO","AA","30","[c]","19140","18310"
"New entrant CS","2022","No function","Unknown","AA/AO","AO","70","[c]","21680","21300"
"New entrant CS","2022","No function","Unknown","EO","EO","60","[c]","28780","29290"
"New entrant CS","2022","No function","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SEO/HEO","HEO","80","[c]","29280","28000"
"New entrant CS","2022","No function","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","Unknown","245","[c]","32880","28200"
"New entrant CS","2022","Project Delivery","London","AA/AO","AO","15","[c]","22860","22770"
"New entrant CS","2022","Project Delivery","London","EO","EO","45","[c]","28010","27680"
"New entrant CS","2022","Project Delivery","London","G6/G7","G6","15","[c]","68650","70600"
"New entrant CS","2022","Project Delivery","London","G6/G7","G7","60","[c]","56000","54300"
"New entrant CS","2022","Project Delivery","London","SCS level","SCS level","15","[c]","106950","109500"
"New entrant CS","2022","Project Delivery","London","SEO/HEO","HEO","70","[c]","35550","34710"
"New entrant CS","2022","Project Delivery","London","SEO/HEO","SEO","55","[c]","42900","43430"
"New entrant CS","2022","Project Delivery","Outside London","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outside London","AA/AO","AO","115","[c]","21190","21260"
"New entrant CS","2022","Project Delivery","Outside London","EO","EO","460","[c]","22720","23490"
"New entrant CS","2022","Project Delivery","Outside London","G6/G7","G6","35","[c]","67440","64520"
"New entrant CS","2022","Project Delivery","Outside London","G6/G7","G7","145","[c]","52510","52290"
"New entrant CS","2022","Project Delivery","Outside London","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outside London","SEO/HEO","HEO","405","[c]","30980","31990"
"New entrant CS","2022","Project Delivery","Outside London","SEO/HEO","SEO","365","[c]","40860","40000"
"New entrant CS","2022","Project Delivery","Outside London","Unknown","Unknown","185","[c]","35730","32000"
"New entrant CS","2022","Project Delivery","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
