"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Science and Engineering","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Science and Engineering","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Science and Engineering","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Science and Engineering","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Science and Engineering","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Science and Engineering","West Midlands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Science and Engineering","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Science and Engineering","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Research","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Inner London - West","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Statistics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Derbyshire and Nottinghamshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","East Wales","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Greater Manchester","Outside London","80","[c]","25610","26590"
"New entrant CS","2022","Asian","Tax","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Inner London - East","London","50","[c]","34250","37610"
"New entrant CS","2022","Asian","Tax","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Outer London - South","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Tax","West Midlands","Outside London","80","[c]","28210","26590"
"New entrant CS","2022","Asian","Tax","West Yorkshire","Outside London","80","[c]","25430","26590"
"New entrant CS","2022","Asian","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Eastern Scotland","Outside London","50","[c]","28240","27230"
"New entrant CS","2022","Asian","Unknown","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Greater Manchester","Outside London","40","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Inner London - East","London","35","[c]","35670","31060"
"New entrant CS","2022","Asian","Unknown","Inner London - West","London","55","[c]","34970","30890"
"New entrant CS","2022","Asian","Unknown","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Northumberland, and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Outer London - East and North East","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Outer London - South","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","West Central Scotland","Outside London","35","[c]","31290","27940"
"New entrant CS","2022","Asian","Unknown","West Midlands","Outside London","50","[c]","27470","26590"
"New entrant CS","2022","Asian","Unknown","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","West Yorkshire","Outside London","50","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Veterinarian","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Inner London - West","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Inner London - West","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
