"Status","Year","Disability","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","London","Heterosexual / straight","45","[c]","39610","31060"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","North East (England)","Heterosexual / straight","35","[c]","27240","27570"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","North East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","North West (England)","Heterosexual / straight","50","[c]","29180","27570"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","North West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","Scotland","Heterosexual / straight","40","[c]","25990","27570"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
