"Status","Year","Function_of_post","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","Female","Heterosexual / straight","85","[c]","43420","40640"
"Leaver Dept.","2022","Analysis","London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","Female","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","Male","Heterosexual / straight","90","[c]","46470","39780"
"Leaver Dept.","2022","Analysis","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","Male","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Female","Heterosexual / straight","40","[c]","50310","51730"
"Leaver Dept.","2022","Commercial","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Female","Heterosexual / straight","30","[c]","39660","38020"
"Leaver Dept.","2022","Commercial","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Female","Heterosexual / straight","110","[c]","42360","37880"
"Leaver Dept.","2022","Communications","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Male","Heterosexual / straight","70","[c]","46620","40680"
"Leaver Dept.","2022","Communications","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
