"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","National Crime Agency","Overseas","Overseas","SEO/HEO","110","110","60820","59940"
"In post","2022","National Crime Agency","Scotland","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","30","30","34140","34140"
"In post","2022","National Crime Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","25","25","41950","40760"
"In post","2022","National Crime Agency","South East (England)","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Berkshire","EO","70","70","37320","37560"
"In post","2022","National Crime Agency","South East (England)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Berkshire","SEO/HEO","35","35","46280","47130"
"In post","2022","National Crime Agency","South East (England)","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Central Hampshire","EO","40","40","34710","35090"
"In post","2022","National Crime Agency","South East (England)","Central Hampshire","SEO/HEO","30","30","43120","43710"
"In post","2022","National Crime Agency","South East (England)","East Kent","AA/AO","5","5","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","East Kent","EO","40","40","34190","34540"
"In post","2022","National Crime Agency","South East (England)","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","East Kent","SEO/HEO","25","20","43180","43710"
"In post","2022","National Crime Agency","South East (England)","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Medway","AA/AO","10","10","26530","24470"
"In post","2022","National Crime Agency","South East (England)","Medway","EO","50","50","38450","39000"
"In post","2022","National Crime Agency","South East (England)","Medway","G6/G7","5","5","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Medway","SEO/HEO","60","60","46660","47130"
"In post","2022","National Crime Agency","South East (England)","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","West Sussex (North East)","EO","40","35","37970","37750"
"In post","2022","National Crime Agency","South East (England)","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","West Sussex (North East)","SEO/HEO","30","30","46230","47110"
"In post","2022","National Crime Agency","South East (England)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","30","25","22380","21050"
"In post","2022","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","190","185","32170","32770"
"In post","2022","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","20","20","59380","55740"
"In post","2022","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","165","155","41840","42490"
"In post","2022","National Crime Agency","South West (England)","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Devon CC","EO","25","25","33560","32770"
"In post","2022","National Crime Agency","South West (England)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Devon CC","SEO/HEO","20","20","42240","42450"
"In post","2022","National Crime Agency","South West (England)","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Gloucestershire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","Unknown","SEO/HEO","40","40","45580","47130"
"In post","2022","National Crime Agency","Wales","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Wales","Bridgend and Neath Port Talbot","EO","35","35","34460","34140"
"In post","2022","National Crime Agency","Wales","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Wales","Bridgend and Neath Port Talbot","SEO/HEO","25","25","43140","43710"
"In post","2022","National Crime Agency","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Birmingham","AA/AO","25","20","22480","21050"
"In post","2022","National Crime Agency","West Midlands (England)","Birmingham","EO","200","195","33180","33080"
"In post","2022","National Crime Agency","West Midlands (England)","Birmingham","G6/G7","25","25","62230","60990"
"In post","2022","National Crime Agency","West Midlands (England)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Birmingham","SEO/HEO","175","175","42160","43710"
"In post","2022","National Crime Agency","West Midlands (England)","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Coventry","EO","25","25","37610","37550"
"In post","2022","National Crime Agency","West Midlands (England)","Coventry","SEO/HEO","10","10","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Staffordshire CC","EO","20","20","31550","30640"
"In post","2022","National Crime Agency","West Midlands (England)","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Staffordshire CC","SEO/HEO","20","20","42810","41530"
"In post","2022","National Crime Agency","West Midlands (England)","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","15","15","45310","43450"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Sheffield","EO","60","60","33430","32970"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Sheffield","SEO/HEO","25","25","41130","40210"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Wakefield","EO","80","80","34410","34160"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Wakefield","G6/G7","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Wakefield","SEO/HEO","70","70","42300","43450"
"In post","2022","Northern Ireland Office","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","Westminster","EO","10","10","[c]","[c]"
"In post","2022","Northern Ireland Office","London","Westminster","G6/G7","30","30","57410","54850"
"In post","2022","Northern Ireland Office","London","Westminster","SCS level","10","10","90890","79850"
"In post","2022","Northern Ireland Office","London","Westminster","SEO/HEO","30","30","39930","41750"
"In post","2022","Northern Ireland Office","Northern Ireland","Belfast","AA/AO","5","5","[c]","[c]"
"In post","2022","Northern Ireland Office","Northern Ireland","Belfast","EO","5","5","[c]","[c]"
"In post","2022","Northern Ireland Office","Northern Ireland","Belfast","G6/G7","20","20","54050","52030"
"In post","2022","Northern Ireland Office","Northern Ireland","Belfast","SCS level","5","5","[c]","[c]"
"In post","2022","Northern Ireland Office","Northern Ireland","Belfast","SEO/HEO","55","55","35850","36720"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derby","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","10","10","47490","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Nottinghamshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","AA/AO","25","20","21390","21410"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","EO","20","20","26090","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","G6/G7","10","10","64980","59810"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","SEO/HEO","35","35","37350","39460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South and West Derbyshire","G6/G7","15","15","74650","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South and West Derbyshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","SEO/HEO","10","10","46460","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","West Northamptonshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Breckland and South Norfolk","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Breckland and South Norfolk","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","G6/G7","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","SEO/HEO","10","10","43500","46360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Hertfordshire CC","G6/G7","10","10","76340","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Hertfordshire CC","SEO/HEO","10","10","50000","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Suffolk CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Suffolk CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","West Essex","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Bexley and Greenwich","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Lewisham and Southwark","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Westminster","AA/AO","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Westminster","EO","30","30","28820","28880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Westminster","G6/G7","50","50","66770","62810"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Westminster","SCS level","10","10","112880","104500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Westminster","SEO/HEO","90","90","39270","42460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Durham","G6/G7","10","10","76920","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Tyneside","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Tyneside","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire East","G6/G7","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Chorley and West Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","East Cumbria","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","East Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","East Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North East","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North East","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North West","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South West","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","AA/AO","110","100","21180","21410"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","EO","75","75","25830","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","G6/G7","45","45","63650","59810"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","SCS level","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","SEO/HEO","115","115","35850","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Mid Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Sefton","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Sefton","SEO/HEO","5","5","[c]","[c]"
