"Status","Year","Disability","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Communications","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Leeds","Outside London","40","40","34680","33370"
"In post","2022","Declared disabled","Communications","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Manchester","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Communications","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Nottingham","Outside London","45","45","31750","31380"
"In post","2022","Declared disabled","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Sheffield","Outside London","10","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Swansea","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Communications","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Communications","Tyneside","Outside London","105","95","27990","26820"
"In post","2022","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Westminster","London","130","125","42890","40510"
"In post","2022","Declared disabled","Communications","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Barking & Dagenham and Havering","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Barnsley, Doncaster and Rotherham","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bedford","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Belfast","Outside London","45","40","30250","27870"
"In post","2022","Declared disabled","Counter Fraud","Berkshire","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Birmingham","Outside London","100","90","31240","28920"
"In post","2022","Declared disabled","Counter Fraud","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Blackpool","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bradford","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Brighton and Hove","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bristol, City of","Outside London","50","50","34310","27770"
"In post","2022","Declared disabled","Counter Fraud","Bromley","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Calderdale and Kirklees","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","55","50","32910","28070"
"In post","2022","Declared disabled","Counter Fraud","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Central Valleys","Outside London","40","35","26910","27570"
"In post","2022","Declared disabled","Counter Fraud","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","City of Edinburgh","Outside London","40","40","31740","28920"
"In post","2022","Declared disabled","Counter Fraud","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Croydon","London","55","50","39970","37930"
"In post","2022","Declared disabled","Counter Fraud","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Dudley","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Durham","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Ayrshire and North Ayrshire mainland","Outside London","30","25","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
