"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","North West (England)","SEO/HEO","15","[c]","34870","36740"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","G6/G7","20","[c]","49900","45660"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","25","[c]","21040","21810"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Wales","EO","20","[c]","26380","24500"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","20","[c]","39240","39910"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","North East (England)","SEO/HEO","20","[c]","33860","36500"
"New entrant CS","2022","40-49","Department for Education","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","North West (England)","G6/G7","10","[c]","53100","49860"
"New entrant CS","2022","40-49","Department for Education","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","North West (England)","SEO/HEO","15","[c]","33850","36500"
"New entrant CS","2022","40-49","Department for Education","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","South West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","West Midlands (England)","G6/G7","15","[c]","51620","49860"
"New entrant CS","2022","40-49","Department for Education","West Midlands (England)","SEO/HEO","15","[c]","34620","36500"
"New entrant CS","2022","40-49","Department for Education","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","Yorkshire and The Humber","SEO/HEO","15","[c]","34340","36500"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","East Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","10","[c]","33000","35900"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","East of England","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","15","[c]","35060","35900"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","G6/G7","30","[c]","56890","54700"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","SEO/HEO","35","[c]","37190","38750"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","20","[c]","21300","21300"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","15","[c]","32700","30120"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","45","[c]","21370","21300"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","15","[c]","32080","29550"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","South East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","15","[c]","52940","52290"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","15","[c]","35130","34640"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","South West (England)","EO","10","[c]","25020","25010"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","30","[c]","51070","47700"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","30","[c]","33200","30320"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","10","[c]","32100","29180"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AA/AO","15","[c]","21370","21300"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6/G7","20","[c]","51640","47550"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO/HEO","20","[c]","33670","35900"
"New entrant CS","2022","40-49","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","London","G6/G7","10","[c]","56640","51710"
"New entrant CS","2022","40-49","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","London","G6/G7","15","[c]","54890","53130"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","London","SEO/HEO","20","[c]","37300","39600"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","South West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","West Midlands (England)","G6/G7","10","[c]","47480","48200"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","West Midlands (England)","SEO/HEO","10","[c]","30800","30190"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","East Midlands (England)","EO","10","[c]","26130","26130"
"New entrant CS","2022","40-49","Department for Transport","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","East of England","EO","15","[c]","26430","26130"
"New entrant CS","2022","40-49","Department for Transport","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","London","G6/G7","25","[c]","58820","54110"
"New entrant CS","2022","40-49","Department for Transport","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","London","SEO/HEO","15","[c]","39050","42470"
"New entrant CS","2022","40-49","Department for Transport","North East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","South East (England)","AA/AO","15","[c]","25660","26840"
"New entrant CS","2022","40-49","Department for Transport","South East (England)","EO","15","[c]","27030","26130"
"New entrant CS","2022","40-49","Department for Transport","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","South East (England)","SEO/HEO","15","[c]","36570","35730"
"New entrant CS","2022","40-49","Department for Transport","South West (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Wales","AA/AO","70","[c]","20630","21840"
"New entrant CS","2022","40-49","Department for Transport","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Wales","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Wales","SEO/HEO","10","[c]","36800","38650"
"New entrant CS","2022","40-49","Department for Transport","West Midlands (England)","AA/AO","15","[c]","21840","21840"
"New entrant CS","2022","40-49","Department for Transport","West Midlands (England)","EO","15","[c]","26030","26130"
"New entrant CS","2022","40-49","Department for Transport","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","West Midlands (England)","SEO/HEO","15","[c]","36830","38650"
"New entrant CS","2022","40-49","Department for Transport","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Yorkshire and The Humber","G6/G7","10","[c]","50720","48770"
"New entrant CS","2022","40-49","Department for Transport","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","East Midlands (England)","AA/AO","50","[c]","21250","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","East Midlands (England)","EO","55","[c]","27540","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","East of England","AA/AO","30","[c]","23580","24250"
"New entrant CS","2022","40-49","Department for Work and Pensions","East of England","EO","70","[c]","28380","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","London","AA/AO","20","[c]","25110","25110"
"New entrant CS","2022","40-49","Department for Work and Pensions","London","EO","120","[c]","31030","31060"
"New entrant CS","2022","40-49","Department for Work and Pensions","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","London","SEO/HEO","25","[c]","39260","39960"
"New entrant CS","2022","40-49","Department for Work and Pensions","North East (England)","AA/AO","100","[c]","21260","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","North East (England)","EO","60","[c]","27570","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","North East (England)","G6/G7","15","[c]","54310","53000"
"New entrant CS","2022","40-49","Department for Work and Pensions","North East (England)","SEO/HEO","15","[c]","34280","32370"
"New entrant CS","2022","40-49","Department for Work and Pensions","North West (England)","AA/AO","160","[c]","21230","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","North West (England)","EO","150","[c]","27530","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","North West (England)","G6/G7","20","[c]","57590","57030"
"New entrant CS","2022","40-49","Department for Work and Pensions","North West (England)","SEO/HEO","35","[c]","36410","35310"
"New entrant CS","2022","40-49","Department for Work and Pensions","Scotland","AA/AO","80","[c]","21260","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","Scotland","EO","90","[c]","27570","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Scotland","SEO/HEO","15","[c]","48370","51690"
"New entrant CS","2022","40-49","Department for Work and Pensions","South East (England)","AA/AO","50","[c]","22940","24250"
"New entrant CS","2022","40-49","Department for Work and Pensions","South East (England)","EO","75","[c]","28410","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","South West (England)","AA/AO","30","[c]","21250","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","South West (England)","EO","25","[c]","27570","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Wales","AA/AO","50","[c]","21250","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","Wales","EO","45","[c]","27570","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","West Midlands (England)","AA/AO","45","[c]","21240","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","West Midlands (England)","EO","115","[c]","27570","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Yorkshire and The Humber","AA/AO","70","[c]","21250","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","Yorkshire and The Humber","EO","90","[c]","27550","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","Yorkshire and The Humber","G6/G7","25","[c]","54360","54000"
"New entrant CS","2022","40-49","Department for Work and Pensions","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Yorkshire and The Humber","SEO/HEO","25","[c]","36720","35790"
"New entrant CS","2022","40-49","Department of Health and Social Care","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","East Midlands (England)","SEO/HEO","20","[c]","34140","35610"
"New entrant CS","2022","40-49","Department of Health and Social Care","East of England","AA/AO","[c]","[c]","[c]","[c]"
