"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","No function","London","SEO/HEO","355","[c]","35320","34380"
"Leaver CS","2022","Unknown","No function","London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Outside London","AA/AO","1845","[c]","21060","20970"
"Leaver CS","2022","Unknown","No function","Outside London","EO","540","[c]","27250","27570"
"Leaver CS","2022","Unknown","No function","Outside London","G6/G7","70","[c]","57430","54430"
"Leaver CS","2022","Unknown","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Outside London","SEO/HEO","230","[c]","36620","36050"
"Leaver CS","2022","Unknown","No function","Outside London","Unknown","360","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","AA/AO","85","[c]","20310","21590"
"Leaver CS","2022","Unknown","No function","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Outside London","EO","35","[c]","22040","21960"
"Leaver CS","2022","Unknown","Project Delivery","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Outside London","SEO/HEO","65","[c]","36910","37400"
"Leaver CS","2022","Unknown","Project Delivery","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Outside London","AA/AO","75","[c]","21350","21370"
"Leaver CS","2022","Unknown","Property","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Outside London","AA/AO","90","[c]","27210","25000"
"Leaver CS","2022","Unknown","Security","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","London","AA/AO","60","[c]","23830","25110"
"Leaver CS","2022","Unknown","Unknown","London","EO","140","[c]","28880","28650"
"Leaver CS","2022","Unknown","Unknown","London","G6/G7","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","London","SEO/HEO","140","[c]","38980","37720"
"Leaver CS","2022","Unknown","Unknown","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","AA/AO","1305","[c]","21770","21260"
"Leaver CS","2022","Unknown","Unknown","Outside London","EO","575","[c]","27010","27570"
"Leaver CS","2022","Unknown","Unknown","Outside London","G6/G7","85","[c]","62950","59100"
"Leaver CS","2022","Unknown","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","SEO/HEO","280","[c]","37280","36130"
"Leaver CS","2022","Unknown","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","270","[c]","36010","33270"
"Leaver CS","2022","White","Analysis","London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Analysis","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Analysis","London","G6/G7","40","[c]","63740","60240"
"Leaver CS","2022","White","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Analysis","London","SEO/HEO","45","[c]","37020","36980"
"Leaver CS","2022","White","Analysis","Outside London","AA/AO","35","[c]","20310","19610"
"Leaver CS","2022","White","Analysis","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Analysis","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Analysis","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Analysis","Outside London","SEO/HEO","90","[c]","35190","36460"
"Leaver CS","2022","White","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Outside London","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Outside London","SEO/HEO","105","[c]","36550","36500"
"Leaver CS","2022","White","Commercial","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","London","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","London","SEO/HEO","75","[c]","38050","38000"
"Leaver CS","2022","White","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Outside London","SEO/HEO","45","[c]","37130","36840"
"Leaver CS","2022","White","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Outside London","AA/AO","65","[c]","21460","21260"
"Leaver CS","2022","White","Counter Fraud","Outside London","EO","105","[c]","27620","27570"
"Leaver CS","2022","White","Counter Fraud","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Outside London","SEO/HEO","45","[c]","36510","35980"
"Leaver CS","2022","White","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Debt","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Debt","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Debt","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Debt","Outside London","AA/AO","135","[c]","21190","21260"
"Leaver CS","2022","White","Debt","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Debt","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","London","G6/G7","85","[c]","61350","59250"
"Leaver CS","2022","White","Digital, Data & Technology","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","London","SEO/HEO","65","[c]","39340","39690"
"Leaver CS","2022","White","Digital, Data & Technology","Outside London","AA/AO","50","[c]","20720","21170"
"Leaver CS","2022","White","Digital, Data & Technology","Outside London","EO","125","[c]","27460","26990"
"Leaver CS","2022","White","Digital, Data & Technology","Outside London","G6/G7","140","[c]","57660","56520"
"Leaver CS","2022","White","Digital, Data & Technology","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","Outside London","SEO/HEO","265","[c]","38230","37890"
"Leaver CS","2022","White","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Outside London","AA/AO","35","[c]","21880","21410"
"Leaver CS","2022","White","Finance","Outside London","EO","40","[c]","26180","26670"
"Leaver CS","2022","White","Finance","Outside London","G6/G7","45","[c]","58120","56530"
"Leaver CS","2022","White","Finance","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Outside London","SEO/HEO","100","[c]","38730","37150"
"Leaver CS","2022","White","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Grants Management","Outside London","AA/AO","35","[c]","21260","21300"
"Leaver CS","2022","White","Grants Management","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Grants Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Grants Management","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","London","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","London","SEO/HEO","45","[c]","39600","38350"
"Leaver CS","2022","White","Human Resources","Outside London","AA/AO","85","[c]","21240","21170"
"Leaver CS","2022","White","Human Resources","Outside London","EO","75","[c]","26780","27570"
"Leaver CS","2022","White","Human Resources","Outside London","G6/G7","35","[c]","56290","54620"
"Leaver CS","2022","White","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Outside London","SEO/HEO","105","[c]","36940","36680"
"Leaver CS","2022","White","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","London","EO","30","[c]","28710","27350"
"Leaver CS","2022","White","Legal","London","G6/G7","125","[c]","58800","55000"
"Leaver CS","2022","White","Legal","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Outside London","AA/AO","75","[c]","22050","22200"
"Leaver CS","2022","White","Legal","Outside London","EO","35","[c]","27780","28000"
"Leaver CS","2022","White","Legal","Outside London","G6/G7","120","[c]","59190","57400"
"Leaver CS","2022","White","Legal","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Outside London","SEO/HEO","50","[c]","42500","40000"
"Leaver CS","2022","White","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","No function","London","AA/AO","390","[c]","22660","23040"
"Leaver CS","2022","White","No function","London","EO","500","[c]","29510","30900"
"Leaver CS","2022","White","No function","London","G6/G7","615","[c]","59040","55910"
"Leaver CS","2022","White","No function","London","SCS level","150","[c]","93140","89860"
"Leaver CS","2022","White","No function","London","SEO/HEO","765","[c]","37480","36820"
"Leaver CS","2022","White","No function","London","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","White","No function","Outside London","AA/AO","6265","[c]","21010","21260"
