"Status","Year","Ethnicity","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Female","Heterosexual / straight","95","[c]","30580","31060"
"New entrant CS","2022","Black","Outer London - East and North East","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Male","Heterosexual / straight","35","[c]","30520","31060"
"New entrant CS","2022","Black","Outer London - East and North East","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Female","Heterosexual / straight","100","[c]","30500","30880"
"New entrant CS","2022","Black","Outer London - South","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Male","Heterosexual / straight","40","[c]","34470","31060"
"New entrant CS","2022","Black","Outer London - South","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Female","Heterosexual / straight","95","[c]","29510","31060"
"New entrant CS","2022","Black","Outer London - West and North West","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Male","Heterosexual / straight","50","[c]","30290","27370"
"New entrant CS","2022","Black","Outer London - West and North West","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Female","Heterosexual / straight","140","[c]","26840","26590"
"New entrant CS","2022","Black","West Midlands","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Male","Heterosexual / straight","85","[c]","28340","27570"
"New entrant CS","2022","Black","West Midlands","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Female","Heterosexual / straight","50","[c]","28420","27570"
"New entrant CS","2022","Black","West Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","30","[c]","24610","23170"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
